InitialNode,,,Node_1,Node_1,Node_2,Node_2,Node_3,Node_3,Node_4,Node_4,Node_4,Node_6,Node_6,Node_7,Node_8
sc01,y2030,2030-01-01T19:00:00+01:00,0.22499999999999998,0.25826797066580315,0.027646259818150463,0.05617334711191441,0.024984391995887992,0.03130953509175727,0.16808368565111453,0.010787435444008306,0.04922872987074898,0.05544098484766014,0.04626351065230319,0.014673603559265514,0.020806139137773356
sc01,y2030,2030-01-01T21:00:00+01:00,0.22499999999999998,0.24649821002553493,0.043145281198261394,0.0690040416494454,0.040142933765869575,0.030667190592582834,0.16133125630082176,0.0006391889321942934,0.05314481668651998,0.05123823331759519,0.040451843310429156,0.01606696166303957,0.014076540113154274
sc01,y2030,2030-01-01T23:00:00+01:00,0.20695135925281136,0.22499999999999998,0.05221029023855863,0.07635961830476329,0.04917766687087484,0.028507788859781828,0.1477694511167208,0.010197757416077315,0.05299585291450099,0.045468477258399836,0.03412354016277803,0.01619068152178328,0.0085747517067347
sc01,y2030,2030-01-02T01:00:00+01:00,0.17732536545365302,0.22499999999999998,0.04434489843680702,0.07370750603907343,0.03852432100899619,0.0295110291328642,0.13759730758961103,0.003717542905611824,0.045085098413387426,0.043753654899047686,0.03460434704512521,0.013664416624434133,0.01224711307257457
sc01,y2030,2030-01-02T03:00:00+01:00,0.17721966332603048,0.22499999999999998,0.04191808915224728,0.07271860311055454,0.035153932025514825,0.029866778182770164,0.13428103330545527,0.0014640194896037941,0.04256913311799195,0.04317577339148562,0.03472277911147583,0.01285866828484983,0.013381297423392672
sc01,y2030,2030-01-02T05:00:00+01:00,0.22499999999999998,0.2331097151980425,0.05197044238561576,0.07751913927247035,0.047385707119194896,0.03018480226785281,0.14861858341484485,0.007075579267440528,0.05200262318681122,0.0461722991344424,0.035199832651652024,0.015836427735018834,0.009921786571418184
sc01,y2030,2030-01-02T07:00:00+01:00,0.22499999999999998,0.24862915340711086,0.02390653775100538,0.047902958307936803,0.02539567122694882,0.028095103522793506,0.17402491337025497,0.008540644776403048,0.05261677891350072,0.05685207489976495,0.04680762401541461,0.015741211803253836,0.019893601659993897
sc01,y2030,2030-01-02T09:00:00+01:00,0.22499999999999998,0.2455698803442549,0.002509919022600282,0.022166872354202588,0.01102581465259809,0.023738780713198283,0.19023452758435705,0.016488043790075037,0.05405377436190804,0.06331425459434463,0.0535119838848063,0.016033998041846804,0.025210612141794316
sc01,y2030,2030-01-02T11:00:00+01:00,0.21756597032575048,0.22499999999999998,0.00717398985325686,0.018692643741594735,0.021618893250472414,0.018694751966590387,0.1956377622473618,0.005578959076635312,0.06190469197812084,0.062999126434697,0.050814229544305325,0.018609124900071133,0.019611042304388565
sc01,y2030,2030-01-02T13:00:00+01:00,0.20866498359168265,0.22499999999999998,0.005614883506273466,0.018329577464634608,0.019533315865684523,0.018860732779488194,0.19374901392897678,0.006663942273746793,0.06037703301682485,0.06269725925356653,0.05093680261192934,0.018124267357581936,0.02035172279458069
sc01,y2030,2030-01-02T15:00:00+01:00,0.22499999999999998,0.23122648282575353,0.0006620662877158572,0.012589191972252976,0.013449469829152454,0.019338103466527146,0.19746927976434817,0.012073069097130849,0.059110029827815824,0.06472349471035754,0.05355358592771864,0.01764405420811479,0.023168836740662595
sc01,y2030,2030-01-02T17:00:00+01:00,0.22499999999999998,0.2723075118049617,0.03475795691677632,0.009464029770225937,0.023987696127659542,0.02471504692157343,0.20784641311251476,0.04295717139482194,0.04575996259687365,0.07366691742084253,0.06741653557752038,0.013010840837260005,0.04084270955633643
sc01,y2030,2030-01-02T19:00:00+01:00,0.22499999999999998,0.29052087524524284,0.03290767422033922,0.0002277013752895897,0.028687554659176395,0.02997134584177541,0.20011598104919665,0.049547875846941716,0.039313512891812445,0.07250801072198723,0.06806434867114093,0.010942540736259299,0.04406814584802533
sc01,y2030,2030-01-02T21:00:00+01:00,0.22499999999999998,0.289825702143692,0.011146025891475876,0.024889604907922667,0.01318306145652941,0.033422569583487514,0.18463921857663992,0.040102280547729255,0.03894940179701712,0.06597290369559138,0.06096748594740955,0.011029111822124876,0.0379836059355843
sc01,y2030,2030-01-02T23:00:00+01:00,0.22499999999999998,0.2822626598987025,0.018665727838929277,0.055849164967951274,0.010640078041209321,0.036297304779482474,0.1661243756007303,0.024291968627526018,0.04103791844240681,0.05734262587159854,0.0508137658223641,0.011947491963524534,0.028180571393785894
sc01,y2030,2030-01-03T01:00:00+01:00,0.22499999999999998,0.23162931894815628,0.01766077061874157,0.04451183079707387,0.01671410218648443,0.027054683135099268,0.15410253519821293,0.011767235788181757,0.04321547736901453,0.051456970302202525,0.04366197630609443,0.01282981782564742,0.020993912296907564
sc01,y2030,2030-01-03T03:00:00+01:00,0.22448959751192585,0.1960898770755826,0.02012533720871184,0.03785058897321945,0.02540703636249006,0.02008362093874297,0.15001101373669423,0.0,0.04805710815581312,0.04808039293740637,0.038484281062363956,0.01450818972945066,0.014447480913918193
sc01,y2030,2030-01-03T05:00:00+01:00,0.22499999999999998,0.23356479254945137,0.023936339138475454,0.047447395162213205,0.02516974108814825,0.02647625072751647,0.16312133460131764,0.006396639217967409,0.04964244673525832,0.053172942525076386,0.04363450235175019,0.014876284907804412,0.018324776010180607
sc01,y2030,2030-01-03T07:00:00+01:00,0.22499999999999998,0.2508097289061089,0.0019256523373016195,0.023670800930248342,0.008892955142362097,0.025056235816717832,0.18883425851452876,0.018844299676118267,0.052243190086729466,0.0633203501446141,0.054060468379501236,0.015442696589929856,0.02643775094821559
sc01,y2030,2030-01-03T09:00:00+01:00,0.22499999999999998,0.23334459683677522,0.009047274418534547,0.003837910531858992,0.0067906292359364495,0.018504218010869104,0.20276841397775486,0.016477993737276944,0.05858733065444864,0.06717990192188968,0.05641546302771903,0.017394933133525785,0.025899508520834804
sc01,y2030,2030-01-03T11:00:00+01:00,0.1567256898429738,0.22499999999999998,0.004835495583190058,0.007258787985008697,0.013119491765964544,0.016470338664963953,0.2043934353377327,0.008537164437095264,0.06205448023621482,0.06667673241805716,0.05482252318703049,0.018589169915134627,0.02310945113917683
sc01,y2030,2030-01-03T13:00:00+01:00,0.15102425132292518,0.1992312833767929,0.0033044118312561023,0.002507783760628099,0.01909236264156953,0.011424403857350066,0.20120908534853818,0.0,0.06535246602093069,0.0642042999791214,0.051104597724312834,0.019740233076521473,0.018484652889624097
sc01,y2030,2030-01-03T15:00:00+01:00,0.15,0.21109907621997398,0.0026277986860875164,0.005340914084709414,0.018299378994704355,0.013505859743017011,0.20469933133238352,0.002483184408159841,0.06532420241028121,0.06571038170325524,0.05277630204644077,0.019687591515762024,0.01996718563976857
sc01,y2030,2030-01-03T17:00:00+01:00,0.19967832371235172,0.22499999999999998,0.014032913372064573,0.006317471977777149,0.00782039921880119,0.014479612925408683,0.21477162593266363,0.01297527248984244,0.06437661102276143,0.07038127747679364,0.05821578831792878,0.019203720973355428,0.02511156644151666
sc01,y2030,2030-01-03T19:00:00+01:00,0.20457572391115605,0.22499999999999998,0.002914218636355349,0.006642869374942891,0.015323887887564029,0.016543153960806425,0.20564309172306694,0.008736810548302365,0.0635160353106702,0.06674996122552168,0.05446265309238597,0.019030232550446512,0.022168586232942603
sc01,y2030,2030-01-03T21:00:00+01:00,0.15,0.15401933536291987,0.07133523088692449,0.0603066509206974,0.09611936286600531,0.007790076583856574,0.188664208978964,0.05609972202504647,0.09243045021338295,0.049786573914303564,0.027096744071097734,0.028955863485867143,0.013820363138814495
sc01,y2030,2030-01-03T23:00:00+01:00,0.075,0.20642965753768755,0.07955605834073225,0.09264261500937103,0.08686277378798302,0.02241933542319673,0.169059927512632,0.0420518998515567,0.07618020063177186,0.046809597484180586,0.028666268666649015,0.023759309548544848,0.005738564163064939
sc01,y2030,2030-01-04T01:00:00+01:00,0.075,0.1527712361257384,0.07895599662813949,0.08000004963921252,0.09384737141424312,0.012690590156730849,0.1563509372683705,0.05475927416484907,0.07880745473731554,0.04051546430887557,0.020937347296575974,0.024760703423446512,0.013661230870384245
sc01,y2030,2030-01-04T03:00:00+01:00,0.05839341301588611,0.15,0.07645506175067679,0.07770787341121217,0.09042111213192584,0.012719034406032113,0.1516972067653021,0.05219259945865956,0.07611692794217303,0.03942581851941579,0.02054388400304807,0.023905821791360183,0.012909758446410078
sc01,y2030,2030-01-04T05:00:00+01:00,0.075,0.1833367121076809,0.07984861465614217,0.08769958137285894,0.0907910670217796,0.018078286179652982,0.16463788416640265,0.048442634380266025,0.07800465454753383,0.04431917746137882,0.0253664194153311,0.024410449269305953,0.009405536149976036
sc01,y2030,2030-01-04T07:00:00+01:00,0.19341132966503058,0.22499999999999998,0.020814066906089067,0.03337594278382886,0.033096474968635964,0.02008890986307594,0.1911248932421538,0.002352332317379872,0.06421482427209636,0.060285444235138555,0.04712468179892948,0.01944811690999978,0.015420547919799745
sc01,y2030,2030-01-04T09:00:00+01:00,0.19267538154585667,0.22499999999999998,0.0021129487707649054,0.011953784485520888,0.01975287599779197,0.016958335386100372,0.2046025587600028,0.005563489123503514,0.06466641610664076,0.06590971346456095,0.05319287945802488,0.019439707987444516,0.020584650068911265
sc01,y2030,2030-01-04T11:00:00+01:00,0.15,0.21212520925197825,0.003940458701334827,0.011125377934686617,0.024613422107745864,0.01396756186296817,0.2056581142423583,0.0013610680412259224,0.06789416582713406,0.06526258565310741,0.05151342526176338,0.02053676992794368,0.017796715125067603
sc01,y2030,2030-01-04T13:00:00+01:00,0.15,0.18631792180989207,0.005697860002928927,0.006261990229139608,0.03084586525091189,0.008907443768950033,0.20261848058396525,0.009839096996222582,0.07136779165683718,0.0627955466407827,0.047749577615829694,0.021741984972934867,0.013056575248038379
sc01,y2030,2030-01-04T15:00:00+01:00,0.15349667859830013,0.22499999999999998,0.001988630236228409,0.01302181788758941,0.019974022992280155,0.016677498909169818,0.2055839821486059,0.004039093307562762,0.06499628720550038,0.06620259493371827,0.05341893607223119,0.019562122354035205,0.020663705351308796
sc01,y2030,2030-01-04T17:00:00+01:00,0.22499999999999998,0.2250111017864412,0.021712163880838332,0.014158237102299626,0.0006728607833938587,0.014092723108653555,0.2149120083857053,0.018396752018631796,0.06191815511334836,0.07128000783136018,0.05995003739629232,0.018357625668272367,0.027628515060137703
sc01,y2030,2030-01-04T19:00:00+01:00,0.22499999999999998,0.23752353390077505,0.014728555909356324,0.0009436337087527296,0.0014276598280135,0.01867677630686026,0.20543533991305823,0.020547324221865712,0.05729794866870583,0.06876065264572039,0.05854300720810473,0.016924037317128868,0.02830010962329183
sc01,y2030,2030-01-04T21:00:00+01:00,0.15,0.20430980562168016,0.047575795696823665,0.053793841066661685,0.06235859111181446,0.01737923284572499,0.18853374987311955,0.025824399158325406,0.07554167454780915,0.05537136993118953,0.03830597818988042,0.02329979400078984,0.0030140545532154964
sc01,y2030,2030-01-04T23:00:00+01:00,0.15,0.20530489731899848,0.051939187164866986,0.06479289698623586,0.06027260095039601,0.02074165554833063,0.16947676720900776,0.02348622163225235,0.06717173251609643,0.05000549646687871,0.034885146000281586,0.020719193617858327,0.003443587164543936
sc01,y2030,2030-01-05T01:00:00+01:00,0.15,0.19732458858885002,0.043987426273304604,0.05985639915817209,0.05039859692745104,0.020447252354536177,0.15692450121130325,0.018173296807886742,0.05940588176668057,0.04722845107705616,0.03413998587774685,0.018261008479965334,0.005979327056032214
sc01,y2030,2030-01-05T03:00:00+01:00,0.15,0.18893759486742304,0.04226889268789768,0.05693134188768384,0.0490659201840335,0.019251115515629216,0.152378160819681,0.018191596499986487,0.05798178748676244,0.04576380976968595,0.03294983658813214,0.017828665004443134,0.005509112859881628
sc01,y2030,2030-01-05T05:00:00+01:00,0.17097151933534765,0.22499999999999998,0.04595471282495252,0.06604866030226697,0.04871495921916836,0.02544899023641017,0.16482592780764926,0.011804048053088002,0.0594192607657804,0.0506149000280895,0.03787986417384985,0.018161271277400325,0.009258209146408425
sc01,y2030,2030-01-05T07:00:00+01:00,0.2260869251512093,0.30398364219842955,0.027263166299523554,0.012357738071890055,0.029257061080613312,0.03461772513730476,0.1910119042483947,0.05272674440608113,0.034282025113198916,0.07027894909060943,0.06711891765693108,0.009373360719404072,0.045306268323632375
sc01,y2030,2030-01-05T09:00:00+01:00,0.22499999999999998,0.28852573985616026,0.03743992143334911,0.005797472239441702,0.031194594198512525,0.028662411242875767,0.20411612290250833,0.0506332320646644,0.04015907118599778,0.07394439050714179,0.06939580973192741,0.01117361194025753,0.04488931337715473
sc01,y2030,2030-01-05T11:00:00+01:00,0.22499999999999998,0.2346108977386927,0.0206911392860616,0.006699302092743971,0.0038805774538475052,0.017849492940398223,0.20442456570840095,0.02343176153870595,0.05523647289900719,0.0690143956909087,0.05944056878165842,0.016247800157904425,0.0299404294794934
sc01,y2030,2030-01-05T13:00:00+01:00,0.20634195293621316,0.2085431589419659,0.020718164916275195,0.0117372953850464,0.0,0.012891419112635907,0.19940302082818054,0.0157489073873062,0.057035258046425036,0.0662315924311273,0.05583689721321926,0.016944690517013326,0.026049333975537294
sc01,y2030,2030-01-05T15:00:00+01:00,0.20576277214500777,0.22499999999999998,0.021912651447103464,0.008672216932457594,0.0040367951449497815,0.016109211836015123,0.20125959088068607,0.021224877624510807,0.054761717393611145,0.06779362396458642,0.05823732768459536,0.016153285616238175,0.029096445486116874
sc01,y2030,2030-01-05T17:00:00+01:00,0.22499999999999998,0.28088619217451666,0.041221296894657276,0.013334264653896213,0.03130961937955548,0.025942887172308374,0.2095784727815669,0.0491158425233052,0.04297722286555124,0.07534337939088284,0.07010408808610896,0.012053256902729546,0.04434714079343515
sc01,y2030,2030-01-05T19:00:00+01:00,0.22499999999999998,0.2951596451421613,0.03378092349659882,0.0011536770184069035,0.03082102637200752,0.03108086692867062,0.19912882969618315,0.051785402896824886,0.03771742204926581,0.07261888219211386,0.06866520798439017,0.01041879737789228,0.04525292367025265
sc01,y2030,2030-01-05T21:00:00+01:00,0.17579660277206546,0.22499999999999998,0.03758345632474076,0.05185467581974103,0.046575094805548715,0.022207472331823967,0.1831478131922965,0.011087128248388135,0.06588208207319368,0.0563050859793397,0.04222969277937768,0.02010896898848243,0.010429506751819882
sc01,y2030,2030-01-05T23:00:00+01:00,0.16747130820775724,0.22499999999999998,0.06506418320572421,0.08289893935921652,0.06742703024385328,0.026371714026136972,0.1659065339245525,0.023712177741591848,0.06657409121971093,0.04868579625621037,0.03360996839868385,0.020546763879861447,0.002553631243742616
sc01,y2030,2030-01-06T01:00:00+01:00,0.15,0.17668063261838815,0.07156813129533283,0.0794329566048882,0.07993400953263179,0.018242075288524784,0.15258269781092923,0.03976971367534335,0.07033870069822673,0.041732536209364506,0.024810997194125925,0.02195573340491532,0.0067625766103394215
sc01,y2030,2030-01-06T03:00:00+01:00,0.12401861566707775,0.15,0.06998322109176833,0.07245294244839624,0.08150807562399094,0.013634956302082665,0.1443052494542851,0.044630136163678696,0.07023026897531985,0.038233974852179976,0.020994514109488997,0.022004652389863384,0.010103081702700946
sc01,y2030,2030-01-06T05:00:00+01:00,0.10662579365589385,0.15,0.0697839066847499,0.07231039495775497,0.0812003129742555,0.013680985972643112,0.14397166056667884,0.04435542111184116,0.06999660962837471,0.03816950702206804,0.02099352278603757,0.021929608220632276,0.010008417725080715
sc01,y2030,2030-01-06T07:00:00+01:00,0.22499999999999998,0.24203266617445485,0.05485070545548084,0.08049921757567965,0.05018607570271482,0.03135248375918256,0.1547860903028432,0.007496745156740034,0.05461598442556713,0.047942388811193816,0.03637296917087178,0.01663733694851347,0.009878219859619126
sc01,y2030,2030-01-06T09:00:00+01:00,0.22499999999999998,0.23812149548709866,0.03588700215684019,0.05724278757963005,0.037548093685493354,0.027234529223084305,0.1692428682105024,0.0008495729444844485,0.05610187500136014,0.05363754690348506,0.04221593717619877,0.016966840871073956,0.014415986745350827
sc01,y2030,2030-01-06T11:00:00+01:00,0.22499999999999998,0.22923419559112723,0.032061794054719164,0.04918653813071596,0.03765263089709554,0.024208766949681007,0.17498698968269916,0.0027603065831618514,0.05923117992162315,0.055050789665139876,0.042839846214375615,0.017949918773318557,0.013680065779501654
sc01,y2030,2030-01-06T13:00:00+01:00,0.21149235249623383,0.22499999999999998,0.02949054281975475,0.04762180122009925,0.03485583169945108,0.02370502630112652,0.1709606519514911,0.002034085710098955,0.056978446207924395,0.054073145681694114,0.04243243154861014,0.017250708934962757,0.01425515875142316
sc01,y2030,2030-01-06T15:00:00+01:00,0.2228504060254579,0.23031583398011782,0.030829175231035105,0.048988089038050714,0.0357993072728561,0.02457945982476558,0.17358696203625212,0.001412912579794165,0.05790033881294221,0.05489517972079663,0.04306586337311583,0.017521440040113107,0.014427562048271675
sc01,y2030,2030-01-06T17:00:00+01:00,0.22499999999999998,0.27653716018284547,0.007005701797012883,0.024116990441417227,0.005898259020864208,0.030520556986475475,0.18628831000713822,0.03299808639705983,0.0434805201581337,0.06516206677540855,0.05871567212329919,0.012531528999346916,0.03413960899362191
sc01,y2030,2030-01-06T19:00:00+01:00,0.22499999999999998,0.290194895576628,0.007437361978180753,0.029287538698448794,0.010658244839360516,0.034137481609725066,0.1818635233750639,0.03866936718723843,0.038742451497787975,0.06485228889212065,0.05979137623651776,0.010993062007854494,0.03703401657771053
sc01,y2030,2030-01-06T21:00:00+01:00,0.153962788222847,0.22499999999999998,0.06257930688947122,0.07954543694862169,0.06655351717135964,0.025489022065082634,0.1705105336640041,0.02379524492492969,0.06802259256498992,0.05016885088329218,0.03481254231286633,0.020985154318833014,0.0030234631283452534
sc01,y2030,2030-01-06T23:00:00+01:00,0.15,0.19469948436169882,0.07340576050942568,0.08559504277913611,0.07903432373899107,0.021666741720493963,0.15629463086035694,0.03658243586896789,0.06972580907926292,0.04352126106077032,0.02696243790413407,0.0217140537342021,0.0046030462054503125
sc01,y2030,2030-01-07T01:00:00+01:00,0.15,0.16292999302256345,0.06960201175015769,0.07657629267989673,0.07828157153798622,0.016435555235794947,0.14391087617500137,0.040703805933841944,0.06764923963032358,0.03892392718725119,0.022526513210057254,0.021149692288306963,0.007686374545141881
sc01,y2030,2030-01-07T03:00:00+01:00,0.15,0.1690454237474468,0.06378806204698907,0.07420920418563434,0.06863085231201317,0.018793567830195815,0.1359318612734223,0.03173958115913883,0.060638703156679866,0.03785501697907911,0.023448980137486284,0.01888087426142998,0.004000427628131165
sc01,y2030,2030-01-07T05:00:00+01:00,0.15,0.19074447142147366,0.05912905634845288,0.07732072060028589,0.059038866291147823,0.023442672198146712,0.1344140036559775,0.02205550648890554,0.054511652555405035,0.03924765014939953,0.026816756448786547,0.016851061772096654,0.001494182303296433
sc01,y2030,2030-01-07T07:00:00+01:00,0.22608692515120934,0.3124466669898318,0.03752332792471267,0.09001918962228131,0.014489772362158735,0.04755908530952909,0.14224443065300096,0.02833110899123279,0.03021867780049172,0.050734717759168234,0.04675587630813545,0.008595294003452795,0.029049834965459976
sc01,y2030,2030-01-07T09:00:00+01:00,0.22499999999999998,0.2985637136089917,0.025000397433978472,0.0698460799485904,0.00994829605894678,0.04173282738816665,0.15607669563798482,0.0280853645881875,0.03531111856059697,0.05495520836020746,0.049891556334489044,0.010142993358498796,0.02972083793989975
sc01,y2030,2030-01-07T11:00:00+01:00,0.22499999999999998,0.28243439110716506,0.020852223875226332,0.05841910419988569,0.012171235584387137,0.036703135048801905,0.16453206591310357,0.023415922971634664,0.04094905518630242,0.056690321424335346,0.05012019957658585,0.01193629563672013,0.02760597229282124
sc01,y2030,2030-01-07T13:00:00+01:00,0.22499999999999998,0.24505026233681035,0.025042064513561696,0.05202803111866626,0.023530330322002736,0.029143096025292397,0.16242501370651805,0.009540871664042504,0.047705335351655456,0.05352391520081732,0.044601910448193435,0.014232841351111003,0.019971753702947445
sc01,y2030,2030-01-07T15:00:00+01:00,0.22499999999999998,0.2695121551813568,0.023915757158024645,0.056857764712966385,0.018347795872082386,0.03384842952973934,0.16602018344458755,0.017105759389374576,0.04497050979332612,0.055981834859458825,0.048134676733242246,0.013268873675273558,0.02420456663680863
sc01,y2030,2030-01-07T17:00:00+01:00,0.22608692515120934,0.3082892739937667,0.016929477924851388,0.026018841746895765,0.023433927296401518,0.037511563692111914,0.18199651619997534,0.05011430036392668,0.03246968696110269,0.06701131721930127,0.06405439993829008,0.008883060203040504,0.043362194771001644
sc01,y2030,2030-01-07T19:00:00+01:00,0.22608692515120934,0.3184782446335318,0.02061016419464174,0.026086927487130512,0.029406795681191943,0.03967754682298294,0.18094716956649876,0.05580824729013883,0.028933357010214295,0.06774638946171091,0.06592514374130272,0.007707290852989691,0.04646129698349216
sc01,y2030,2030-01-07T21:00:00+01:00,0.20197938211843805,0.22499999999999998,0.04696816328596088,0.06356688640329498,0.0515732585845379,0.024671327223088124,0.1709923287594844,0.012870655307095384,0.06300065235829105,0.05207102887723855,0.03841997796872112,0.019272222019795105,0.008246151322155067
sc01,y2030,2030-01-07T23:00:00+01:00,0.1748327167230975,0.22499999999999998,0.05834711506151661,0.08071208932226495,0.05731447407556382,0.02775311234063696,0.15442965511045229,0.016615289884045346,0.05842337363264381,0.04649598870890216,0.03363078287390628,0.01794735021300767,0.005922315996711422
sc01,y2030,2030-01-08T01:00:00+01:00,0.15,0.19705438212516826,0.05541354460547916,0.07369660895779082,0.057571724113857636,0.022903854846727693,0.14484754637122713,0.02172606847428623,0.057333300370285875,0.04276181460521949,0.02983957698951919,0.01769204620392071,0.0030198439485037915
sc01,y2030,2030-01-08T03:00:00+01:00,0.15,0.16930719152777726,0.058770206004132776,0.06803376834902786,0.0659151768201838,0.017515565232435745,0.14259405441920706,0.03076990812804058,0.06218866252354911,0.040182849412581934,0.025546022799956707,0.019332382094720667,0.002774473181701709
sc01,y2030,2030-01-08T05:00:00+01:00,0.16919365910029363,0.22499999999999998,0.06482443473806984,0.08350582531415263,0.06640588670851041,0.026739754120779242,0.16342816621121745,0.022905641869678934,0.06523353565360347,0.0480727841221583,0.03333429658633887,0.02012587938798882,0.0028615335882952097
sc01,y2030,2030-01-08T07:00:00+01:00,0.22499999999999998,0.2867623058019263,0.025684183647265043,0.006949263375552214,0.022402484036410417,0.030169403829298218,0.19618356593549402,0.045005016800306,0.04040760187997848,0.07044810812616056,0.06546772491028682,0.011365145076100473,0.04133555059058906
sc01,y2030,2030-01-08T09:00:00+01:00,0.22499999999999998,0.28061489743685863,0.038062181051844474,0.009808719356282018,0.02902293717516688,0.02640831070876126,0.2073528009649497,0.04769203673135859,0.04295917921756654,0.07439445629890085,0.06905817376517566,0.012074858473495209,0.04343782118705103
sc01,y2030,2030-01-08T11:00:00+01:00,0.22499999999999998,0.2256550421688921,0.021307018435818312,0.011015457068653041,0.0014667806648014645,0.015362866626053934,0.20770499588709723,0.020145939838195504,0.05823770351711476,0.06941815036214706,0.058986295134588966,0.017213814158011573,0.028306044774285975
sc01,y2030,2030-01-08T13:00:00+01:00,0.17981129776573823,0.22499999999999998,0.023751280977987115,0.010809961119228348,0.004381718154496253,0.015280075288224585,0.20551625350802497,0.020377971477848283,0.0562242526836264,0.0691176625918005,0.05925577787464121,0.016607966348343238,0.02940751958327834
sc01,y2030,2030-01-08T15:00:00+01:00,0.18496361358626154,0.22499999999999998,0.021805913225467783,0.01020504869443906,0.0017239234603797853,0.015011706897660723,0.20806114847861154,0.018774134571893523,0.05821083358685899,0.0695515920206967,0.05913781231715447,0.01723507313062145,0.028481311622782838
sc01,y2030,2030-01-08T17:00:00+01:00,0.22499999999999998,0.26618052152954963,0.043423758745603426,0.02198785841013471,0.02797350645847861,0.021561368265807675,0.21639164534604177,0.04407098328266802,0.0482426963136195,0.07650053147847342,0.0698156286253139,0.013739982401400015,0.041920489272781976
sc01,y2030,2030-01-08T19:00:00+01:00,0.22499999999999998,0.2664309768650384,0.02899457856797077,0.005293095261495055,0.01803670085476702,0.024099964614163905,0.2057027888510268,0.03818136066363321,0.04762890370385076,0.07211996788129614,0.06514586251768237,0.013666531488772716,0.03808059165329886
sc01,y2030,2030-01-08T21:00:00+01:00,0.15,0.18921522335616606,0.057583335805146456,0.059024331366578205,0.07457549341834158,0.014965085133849972,0.1865783414134432,0.036147973180446547,0.08058330156314827,0.0528489221124807,0.03401464037251755,0.02501260157275476,0.002842325966548398
sc01,y2030,2030-01-08T23:00:00+01:00,0.08360359250426673,0.16535169569748867,0.07316056523871155,0.075,0.08827438657964298,0.013750648480904713,0.16547506281844168,0.049255314717574175,0.07925288496302507,0.044260520685204884,0.024933862815805046,0.024815412060153308,0.010304942127117824
sc01,y2030,2030-01-09T01:00:00+01:00,0.07031305975656917,0.1462472489661699,0.06829786216693894,0.06778304901927086,0.08383212494907995,0.011192571496364892,0.15374902106316346,0.048222435971941244,0.075,0.04067592993363957,0.022253311600805105,0.02350659566301069,0.010937907908234021
