Scenario,Period,LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,ESS1,FuelOilGas,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear,OCGT_1,OCGT_2,OCGT_3,SolarPV_1,WindFarm_1
sc01,y2030,2030-01-03T09:00:00+01:00,0.0,329.7005417423858,0.0,0.0,110.76811353544389,0.0,33.080735318949614,0.0,0.0,0.0,771.6,9.903337202466611,0.0,0.0,11.112675000000019,84.85723749999994
sc01,y2030,2030-01-03T11:00:00+01:00,0.0,329.7005417423858,0.0,0.0,110.76811353544389,0.0,5.734214240295144,0.0,0.0,0.0,771.6,0.0,0.0,0.0,61.16973750000002,82.40464999999995
sc01,y2030,2030-01-03T13:00:00+01:00,0.0,329.7005417423858,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,77.05932499999999,75.95889999999994
sc01,y2030,2030-01-03T15:00:00+01:00,0.0,329.7005417423858,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,67.78398749999998,87.44536249999993
sc01,y2030,2030-01-03T17:00:00+01:00,0.0,329.7005417423858,0.0,0.0,110.76811353544389,0.0,37.64617970416045,0.0,0.0,0.0,771.6,54.238421437415916,0.0,0.0,24.102474999999977,102.77084999999992
sc01,y2030,2030-01-03T19:00:00+01:00,0.0,329.7005417423858,0.0,0.0,110.76811353544389,0.0,36.95915185247977,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.026137499999975312,121.04992499999992
sc01,y2030,2030-01-03T21:00:00+01:00,0.0,96.2724263458272,0.0,0.0,110.76811353544389,0.0,51.41781338473646,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,127.43358749999989
sc01,y2030,2030-01-03T23:00:00+01:00,0.0,0.0,0.0,0.0,110.76811353544389,0.0,17.29644028052487,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,127.39679999999993
sc01,y2030,2030-01-04T01:00:00+01:00,0.0,0.0,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,127.24571249999994
sc01,y2030,2030-01-04T03:00:00+01:00,0.0,0.0,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,126.94138749999992
sc01,y2030,2030-01-04T05:00:00+01:00,0.0,0.0,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,129.73341249999993
sc01,y2030,2030-01-04T07:00:00+01:00,0.0,224.34226159710005,0.0,0.0,110.76811353544389,0.0,38.28529337491387,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.02413749999997531,128.59298749999994
sc01,y2030,2030-01-04T09:00:00+01:00,0.0,311.2392715237072,0.0,0.0,110.76811353544389,0.0,38.470792028479806,0.0,0.0,0.0,771.6,0.0,0.0,0.0,10.516174999999976,120.5841249999999
sc01,y2030,2030-01-04T11:00:00+01:00,0.0,311.2392715237072,0.0,0.0,110.76811353544389,0.0,13.220467722218821,0.0,0.0,0.0,771.6,0.0,0.0,0.0,59.06691249999997,103.92988749999991
sc01,y2030,2030-01-04T13:00:00+01:00,0.0,311.2392715237072,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,75.85899999999998,93.92383749999992
sc01,y2030,2030-01-04T15:00:00+01:00,0.0,311.2392715237072,0.0,0.0,110.76811353544389,0.0,21.708301616869115,0.0,0.0,0.0,771.6,0.0,0.0,0.0,66.89867499999998,87.23173749999994
sc01,y2030,2030-01-04T17:00:00+01:00,0.0,361.0732861890834,0.0,0.0,110.76811353544389,0.0,34.41393920310372,0.0,0.0,0.0,771.6,48.53591279060904,0.0,0.0,24.069662499999982,81.35408749999992
sc01,y2030,2030-01-04T19:00:00+01:00,0.0,361.0732861890834,0.0,0.0,110.76811353544389,0.0,32.47168159588454,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.030974999999978242,92.83136249999994
sc01,y2030,2030-01-04T21:00:00+01:00,0.0,144.31580074515685,0.0,0.0,110.76811353544389,0.0,46.0257885329974,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,83.77522499999995
sc01,y2030,2030-01-04T23:00:00+01:00,0.0,88.66924509472248,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,58.39742499999997
sc01,y2030,2030-01-05T01:00:00+01:00,0.0,88.66924509472248,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,33.98362499999997
sc01,y2030,2030-01-05T03:00:00+01:00,0.0,88.66924509472248,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,28.130274999999973
sc01,y2030,2030-01-05T05:00:00+01:00,0.0,88.66924509472248,0.0,0.0,110.76811353544389,0.0,1.5273833861934256,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,26.013799999999968
sc01,y2030,2030-01-05T07:00:00+01:00,0.0,336.3856442345005,0.0,0.0,110.76811353544389,0.0,22.034328724421126,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.02373749999997824,32.14371249999997
sc01,y2030,2030-01-05T09:00:00+01:00,0.0,378.589552445632,0.0,0.0,110.76811353544389,0.0,24.80830674860026,0.0,0.0,0.0,771.6,25.504883011779388,0.0,0.0,9.115699999999979,39.723162499999965
sc01,y2030,2030-01-05T11:00:00+01:00,0.0,378.589552445632,0.0,0.0,110.76811353544389,0.0,14.551279672160266,0.0,0.0,0.0,771.6,0.0,0.0,0.0,51.628574999999984,34.74316249999997
sc01,y2030,2030-01-05T13:00:00+01:00,0.0,378.589552445632,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,67.78592499999998,30.745649999999973
sc01,y2030,2030-01-05T15:00:00+01:00,0.0,378.589552445632,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,61.592637499999995,32.780562499999974
sc01,y2030,2030-01-05T17:00:00+01:00,0.0,378.589552445632,0.0,0.0,110.76811353544389,0.0,25.991965482661325,0.0,0.0,0.0,771.6,53.01938004366069,0.0,0.0,22.365062499999983,34.11904999999997
sc01,y2030,2030-01-05T19:00:00+01:00,0.0,378.589552445632,0.0,0.0,110.76811353544389,0.0,23.778802726277306,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.02491249999998779,42.17423749999997
sc01,y2030,2030-01-05T21:00:00+01:00,0.0,154.71326667294528,0.0,0.0,110.76811353544389,0.0,40.47906561006369,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,43.10932499999996
sc01,y2030,2030-01-05T23:00:00+01:00,0.0,33.294976543299555,0.0,0.0,110.76811353544389,0.0,41.42438122350872,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,49.21749999999997
sc01,y2030,2030-01-06T01:00:00+01:00,0.0,6.572243820674969,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,63.15188749999997
sc01,y2030,2030-01-06T03:00:00+01:00,0.0,6.572243820674969,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,72.58934999999998
sc01,y2030,2030-01-06T05:00:00+01:00,0.0,6.572243820674969,0.0,0.0,110.76811353544389,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,81.15279999999997
sc01,y2030,2030-01-06T07:00:00+01:00,0.0,35.307676035649756,0.0,0.0,113.49239987715181,0.0,28.726514613542726,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.02349999999998779,83.222
sc01,y2030,2030-01-06T09:00:00+01:00,0.0,126.16624054133024,0.0,0.0,113.49239987715181,0.0,29.411733610301166,0.0,0.0,0.0,771.6,0.0,0.0,0.0,6.768249999999988,80.84808749999998
sc01,y2030,2030-01-06T11:00:00+01:00,0.0,154.60677187902903,0.0,0.0,113.49239987715181,0.0,30.784569570688564,0.0,0.0,0.0,771.6,0.0,0.0,0.0,40.203875,55.74248749999997
sc01,y2030,2030-01-06T13:00:00+01:00,0.0,154.60677187902903,0.0,0.0,113.49239987715181,0.0,3.4664051507097007,0.0,0.0,0.0,771.6,0.0,0.0,0.0,53.3110125,42.87438749999997
sc01,y2030,2030-01-06T15:00:00+01:00,0.0,154.60677187902903,0.0,0.0,113.49239987715181,0.0,24.053270765550998,0.0,0.0,0.0,771.6,0.0,0.0,0.0,49.81282499999999,43.48411249999997
sc01,y2030,2030-01-06T17:00:00+01:00,0.0,261.6529716111465,0.0,0.0,113.49239987715181,0.0,23.762130531763486,0.0,0.0,0.0,771.6,14.879560694142812,0.0,0.0,17.439912499999995,38.671737499999985
sc01,y2030,2030-01-06T19:00:00+01:00,0.0,261.6529716111465,0.0,0.0,113.49239987715181,0.0,21.68231219086461,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.023962499999993,43.64961249999999
sc01,y2030,2030-01-06T21:00:00+01:00,0.0,50.06846714042485,0.0,0.0,113.49239987715181,0.0,40.455322462517955,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,61.253337499999994
sc01,y2030,2030-01-06T23:00:00+01:00,0.0,0.0,0.0,0.0,113.49239987715181,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,64.19223749999999
sc01,y2030,2030-01-07T01:00:00+01:00,0.0,0.0,0.0,0.0,113.49239987715181,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,53.072537499999996
sc01,y2030,2030-01-07T03:00:00+01:00,0.0,0.0,0.0,0.0,113.49239987715181,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,31.637512500000007
sc01,y2030,2030-01-07T05:00:00+01:00,0.0,0.0,0.0,0.0,113.49239987715181,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,16.541325000000008
sc01,y2030,2030-01-07T07:00:00+01:00,0.0,27.394097785328793,0.0,0.0,115.19783268348773,0.0,25.1214043463347,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.021762499999992996,19.188200000000002
sc01,y2030,2030-01-07T09:00:00+01:00,0.0,101.98996724113094,0.0,0.0,115.19783268348773,0.0,18.54567157623149,0.0,0.0,0.0,771.6,0.0,0.0,0.0,5.029012499999992,28.463262499999995
sc01,y2030,2030-01-07T11:00:00+01:00,0.0,140.77204992213692,0.0,0.0,115.19783268348773,0.0,21.023812605305668,0.0,0.0,0.0,771.6,0.0,0.0,0.0,33.965612499999985,14.41175
sc01,y2030,2030-01-07T13:00:00+01:00,0.0,140.77204992213692,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,54.75993749999998,8.7020625
sc01,y2030,2030-01-07T15:00:00+01:00,0.0,140.77204992213692,0.0,0.0,115.19783268348773,0.0,20.61376426612227,0.0,0.0,0.0,771.6,0.0,0.0,0.0,51.99637499999998,6.652662500000001
sc01,y2030,2030-01-07T17:00:00+01:00,0.0,282.58634539765285,0.0,0.0,115.19783268348773,0.0,18.6118623439348,0.0,0.0,0.0,771.6,0.0,0.0,0.0,18.565274999999975,8.340812499999998
sc01,y2030,2030-01-07T19:00:00+01:00,0.0,282.58634539765285,0.0,0.0,115.19783268348773,0.0,35.2203464057535,0.0,0.0,0.0,771.6,4.169148617162111,0.0,0.0,0.02592499999997354,17.7220625
sc01,y2030,2030-01-07T21:00:00+01:00,0.0,101.18447256597457,0.0,0.0,115.19783268348773,0.0,32.62533136131612,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,19.349637500000004
sc01,y2030,2030-01-07T23:00:00+01:00,0.0,28.65875516299987,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,20.593675000000005
sc01,y2030,2030-01-08T01:00:00+01:00,0.0,28.65875516299987,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,27.048175
sc01,y2030,2030-01-08T03:00:00+01:00,0.0,28.65875516299987,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,36.82951249999999
sc01,y2030,2030-01-08T05:00:00+01:00,0.0,28.65875516299987,0.0,0.0,115.19783268348773,0.0,30.10918898213457,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,44.2046125
sc01,y2030,2030-01-08T07:00:00+01:00,0.0,351.05721080640444,0.0,0.0,115.19783268348773,0.0,20.589343872415864,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.023512499999973537,48.853225000000016
sc01,y2030,2030-01-08T09:00:00+01:00,0.0,392.0135505766567,0.0,0.0,115.19783268348773,0.0,21.58783931784519,0.0,0.0,0.0,771.6,24.972461347241236,0.0,0.0,7.125637499999974,49.13798750000001
sc01,y2030,2030-01-08T11:00:00+01:00,0.0,392.0135505766567,0.0,0.0,115.19783268348773,0.0,10.611236920944089,0.0,0.0,0.0,771.6,0.0,0.0,0.0,44.20838749999998,50.05245000000001
sc01,y2030,2030-01-08T13:00:00+01:00,0.0,392.0135505766567,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,61.93754999999998,51.5643375
sc01,y2030,2030-01-08T15:00:00+01:00,0.0,392.0135505766567,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,58.09243749999999,58.51095
sc01,y2030,2030-01-08T17:00:00+01:00,0.0,392.0135505766567,0.0,0.0,115.19783268348773,0.0,23.815567335014187,0.0,0.0,0.0,771.6,68.63855242016315,0.0,0.0,21.804962499999988,48.70932500000001
sc01,y2030,2030-01-08T19:00:00+01:00,0.0,392.0135505766567,0.0,0.0,115.19783268348773,0.0,23.705350662264056,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.04242499999998657,68.06019999999998
sc01,y2030,2030-01-08T21:00:00+01:00,0.0,116.8436428881913,0.0,0.0,115.19783268348773,0.0,43.20092205081668,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,96.7074625
sc01,y2030,2030-01-08T23:00:00+01:00,0.0,32.02887150034769,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,125.6242125
sc01,y2030,2030-01-09T01:00:00+01:00,0.0,32.02887150034769,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,116.20035
sc01,y2030,2030-01-09T03:00:00+01:00,0.0,32.02887150034769,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,86.00797499999999
sc01,y2030,2030-01-09T05:00:00+01:00,0.0,32.02887150034769,0.0,0.0,115.19783268348773,0.0,19.29322834378804,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,79.83467499999996
sc01,y2030,2030-01-09T07:00:00+01:00,0.0,317.29472668715954,0.0,0.0,115.19783268348773,0.0,27.607277170117428,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.02366249999998657,89.35513749999998
sc01,y2030,2030-01-09T09:00:00+01:00,0.0,344.7723188398354,0.0,0.0,115.19783268348773,0.0,28.521619975344713,0.0,0.0,0.0,771.6,24.97824517168207,0.0,0.0,9.891124999999986,85.99201249999996
sc01,y2030,2030-01-09T11:00:00+01:00,0.0,344.7723188398354,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,55.137199999999986,83.53124999999997
sc01,y2030,2030-01-09T13:00:00+01:00,0.0,344.7723188398354,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,72.84086249999999,78.49778749999997
sc01,y2030,2030-01-09T15:00:00+01:00,0.0,344.7723188398354,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,66.96548750000001,76.52007499999996
sc01,y2030,2030-01-09T17:00:00+01:00,0.0,370.7194299484419,0.0,0.0,115.19783268348773,0.0,29.354722733946847,0.0,0.0,0.0,771.6,45.47678036810115,0.0,0.0,26.300437499999994,75.57847499999998
sc01,y2030,2030-01-09T19:00:00+01:00,0.0,370.7194299484419,0.0,0.0,115.19783268348773,0.0,26.837470942801165,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.056812499999991765,85.94812499999998
sc01,y2030,2030-01-09T21:00:00+01:00,0.0,117.95439417948896,0.0,0.0,115.19783268348773,0.0,42.915905860543354,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,94.39934999999997
sc01,y2030,2030-01-09T23:00:00+01:00,0.0,22.919459513607833,0.0,0.0,115.19783268348773,0.0,5.4662450317384765,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,88.67914999999995
sc01,y2030,2030-01-10T01:00:00+01:00,0.0,22.919459513607833,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,91.06977499999995
sc01,y2030,2030-01-10T03:00:00+01:00,0.0,22.919459513607833,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,101.07403749999995
sc01,y2030,2030-01-10T05:00:00+01:00,0.0,22.919459513607833,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,100.0,109.67334999999994
sc01,y2030,2030-01-10T07:00:00+01:00,0.0,266.91008635875505,0.0,0.0,115.19783268348773,0.0,33.20518480540318,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.02154999999999176,124.68409999999993
sc01,y2030,2030-01-10T09:00:00+01:00,0.0,318.41192209157333,0.0,0.0,115.19783268348773,0.0,34.10050312728179,0.0,0.0,0.0,771.6,0.0,0.0,0.0,10.786162499999989,120.83453749999994
sc01,y2030,2030-01-10T11:00:00+01:00,0.0,318.41192209157333,0.0,0.0,115.19783268348773,0.0,7.062477245771763,0.0,0.0,0.0,771.6,0.0,0.0,0.0,58.3838375,88.13698749999995
sc01,y2030,2030-01-10T13:00:00+01:00,0.0,318.41192209157333,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,73.4540125,60.85307499999995
sc01,y2030,2030-01-10T15:00:00+01:00,0.0,330.5206806631706,0.0,0.0,115.19783268348773,0.0,32.04300964432515,0.0,0.0,0.0,771.6,0.0,0.0,0.0,65.57527500000002,52.19188749999995
sc01,y2030,2030-01-10T17:00:00+01:00,0.0,370.6000797516842,0.0,0.0,115.19783268348773,0.0,26.361408429590416,0.0,0.0,0.0,771.6,69.58675992285124,0.0,0.0,24.809337500000012,60.07386249999995
sc01,y2030,2030-01-10T19:00:00+01:00,0.0,370.6000797516842,0.0,0.0,115.19783268348773,0.0,28.4498850283836,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.03661250000001372,95.44402499999994
sc01,y2030,2030-01-10T21:00:00+01:00,0.0,220.11700259429375,0.0,0.0,115.19783268348773,0.0,32.29011380257529,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.0,117.88386249999996
sc01,y2030,2030-01-10T23:00:00+01:00,0.0,89.38379911346524,0.0,0.0,115.19783268348773,0.0,18.007408073169973,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.0,131.62809999999996
sc01,y2030,2030-01-11T01:00:00+01:00,0.0,89.38379911346524,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.0,140.69637499999993
sc01,y2030,2030-01-11T03:00:00+01:00,0.0,89.38379911346524,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.0,158.62963749999992
sc01,y2030,2030-01-11T05:00:00+01:00,0.0,89.38379911346524,0.0,0.0,115.19783268348773,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.0,186.96609999999995
sc01,y2030,2030-01-11T07:00:00+01:00,0.0,209.26641531908314,0.0,0.0,115.19783268348773,0.0,43.34144942363501,0.0,0.0,0.0,771.6,0.0,0.0,0.0,0.021512500000013715,198.2756624999999
sc01,y2030,2030-01-11T09:00:00+01:00,0.0,251.6600141375842,0.0,0.0,115.19783268348773,0.0,45.56704275550444,0.0,0.0,0.0,771.6,0.0,0.0,0.0,8.675312500000016,207.97924999999992
sc01,y2030,2030-01-11T11:00:00+01:00,0.0,251.6600141375842,0.0,0.0,115.19783268348773,0.0,13.587132791507264,0.0,0.0,0.0,771.6,0.0,0.0,0.0,50.55606250000002,192.2368749999999
sc01,y2030,2030-01-11T13:00:00+01:00,0.0,251.6600141375842,0.0,0.0,115.19783268348773,0.0,2.3943498024506784,0.0,0.0,0.0,771.6,0.0,0.0,0.0,68.22500000000001,171.39047499999992
sc01,y2030,2030-01-11T15:00:00+01:00,0.0,254.96891526903497,0.0,0.0,115.19783268348773,0.0,45.07480933911164,0.0,0.0,0.0,771.6,0.0,0.0,0.0,63.556337500000005,149.1379249999999
sc01,y2030,2030-01-11T17:00:00+01:00,0.0,353.01059874007785,0.0,0.0,115.19783268348773,0.0,37.304657623938965,0.0,0.0,0.0,771.6,23.346517436583948,0.0,0.0,24.090112500000007,130.49084999999994
