Scenario,Period,LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9
sc01,y2030,2030-01-03T03:00:00+01:00,0,-0.009437858075680206,-0.009001351692750736,-0.008265333928376029,-0.02458535587924726,-0.006618512465328186,-0.011263931516889203,-0.010532836373295495,-0.011861612985016201
sc01,y2030,2030-01-03T05:00:00+01:00,0,-0.011546337304420673,-0.011095502962271686,-0.010770565771538232,-0.028516887825075,-0.00796797941084093,-0.013172192332391086,-0.012477480935361829,-0.014144408322974256
sc01,y2030,2030-01-03T07:00:00+01:00,0,-0.01118869578127124,-0.011889513312655087,-0.013246791163787908,-0.033790477705650135,-0.008750788735857995,-0.01496508854926204,-0.014284210156553678,-0.01648426273800685
sc01,y2030,2030-01-03T09:00:00+01:00,0,-0.010421796824120921,-0.011799369409754235,-0.013955838849457392,-0.03601545223803648,-0.00889682518416901,-0.015603541876677562,-0.014896447682895886,-0.017316188160751755
sc01,y2030,2030-01-03T11:00:00+01:00,0,-0.009700134124409843,-0.010698612852775735,-0.011829862199296715,-0.034066265168886334,-0.008227395377854663,-0.014762076408062486,-0.013900653391119677,-0.016009419741028763
sc01,y2030,2030-01-03T13:00:00+01:00,0,-0.00894891313866597,-0.009895651946637551,-0.010718313932058798,-0.03260828459359044,-0.007738554232889827,-0.014084864132707375,-0.013181713777983495,-0.015139309061602546
sc01,y2030,2030-01-03T15:00:00+01:00,0,-0.009504741367483582,-0.010447535678717479,-0.011380508399388312,-0.03365019045444684,-0.00809189279976219,-0.014587302544388558,-0.013693794410777782,-0.015740709218064808
sc01,y2030,2030-01-03T17:00:00+01:00,0,-0.009995044863171154,-0.01167522301558277,-0.01404339797379528,-0.03740886669729626,-0.008966599365079375,-0.01602725062061383,-0.015250963864420264,-0.017755538488969602
sc01,y2030,2030-01-03T19:00:00+01:00,0,-0.010720205332970467,-0.011875784826803404,-0.01361113406111425,-0.03598348984597877,-0.008966599365079375,-0.015693942303373065,-0.014929656104319733,-0.017283114515332487
sc01,y2030,2030-01-03T21:00:00+01:00,0,-0.014873676743822228,-0.013178977353819787,-0.010764185220611733,-0.03128937170648438,-0.009499238272516086,-0.015209241335613743,-0.01422058746900512,-0.015778945963790703
sc01,y2030,2030-01-03T23:00:00+01:00,0,-0.01472529178669646,-0.011960858814055841,-0.007845251245614193,-0.026237645639146434,-0.008430398423021845,-0.013291551638552557,-0.01223136028087346,-0.013226880351219439
sc01,y2030,2030-01-04T01:00:00+01:00,0,-0.012956571456688604,-0.010251056717166973,-0.005887028989267851,-0.022896784904509193,-0.007342978611939444,-0.011698500579204074,-0.010629502559075465,-0.01136226965669107
sc01,y2030,2030-01-04T03:00:00+01:00,0,-0.012723787421611954,-0.010129605620030846,-0.006007065567994685,-0.022510532097732794,-0.00723600000000002,-0.011489560272638588,-0.010470625429806812,-0.011222169309923036
sc01,y2030,2030-01-04T05:00:00+01:00,0,-0.01392607154272274,-0.01114391584368768,-0.006802164042559289,-0.024713474796427493,-0.007920063237203179,-0.01257049576596958,-0.011484584698027156,-0.012338937814959205
sc01,y2030,2030-01-04T07:00:00+01:00,0,-0.01218739896322707,-0.012226125858003645,-0.012488456303181517,-0.033281345940903595,-0.008966599365079375,-0.015097830865144157,-0.014309854355102347,-0.016329484489751467
sc01,y2030,2030-01-04T09:00:00+01:00,0,-0.011004697146957065,-0.011918803894580332,-0.013282433947939154,-0.035541587905985494,-0.008966599365079375,-0.015613555157139025,-0.014823135645156471,-0.017099185891833235
sc01,y2030,2030-01-04T11:00:00+01:00,0,-0.010280278155457623,-0.011010198927947856,-0.011741292765675038,-0.03411528288283616,-0.00842785297995774,-0.014954286748767087,-0.01405834379817672,-0.016121821096427125
sc01,y2030,2030-01-04T13:00:00+01:00,0,-0.009649364949305683,-0.010346146507981047,-0.0108400701491429,-0.03288337196021285,-0.008026249472324887,-0.014386980698478657,-0.013460803111193131,-0.015402002651463187
sc01,y2030,2030-01-04T15:00:00+01:00,0,-0.010441033721758863,-0.011211460243069071,-0.012093556939668293,-0.03445948206635174,-0.008535549264277797,-0.01509754546028974,-0.014225480593453854,-0.016337341153713547
sc01,y2030,2030-01-04T17:00:00+01:00,0,-0.009575535994098772,-0.011631246960282837,-0.014614734333183943,-0.037995475566736436,-0.008966506536381758,-0.01611795947310979,-0.015397099492399757,-0.01802574706295723
sc01,y2030,2030-01-04T19:00:00+01:00,0,-0.010075817432462442,-0.01168381774022631,-0.014143430624836917,-0.03649318464190299,-0.008861882584014547,-0.01568098256955386,-0.014979457824964681,-0.017461693481860552
sc01,y2030,2030-01-04T21:00:00+01:00,0,-0.013638087815188715,-0.012596893627829342,-0.01117867038721787,-0.03168966394539785,-0.009121858583694298,-0.014952883197874689,-0.014038186597699509,-0.0157377437959485
sc01,y2030,2030-01-04T23:00:00+01:00,0,-0.012973083787914508,-0.011448120037099496,-0.009251637707862193,-0.02768938099162188,-0.008207440276384759,-0.013328546609187919,-0.0124255489435241,-0.013770710432748245
sc01,y2030,2030-01-05T01:00:00+01:00,0,-0.011200390549418682,-0.009751415740935077,-0.0074028017402436586,-0.0244749569147511,-0.007070787831430669,-0.011718337462103046,-0.010817722698583498,-0.011914446130186551
sc01,y2030,2030-01-05T03:00:00+01:00,0,-0.010773976087078196,-0.009391945421499459,-0.007125684669446297,-0.023703233660452794,-0.006824266894174924,-0.011333919397048975,-0.010457401919367726,-0.011518268830462253
sc01,y2030,2030-01-05T05:00:00+01:00,0,-0.012884243332440537,-0.01151006993058612,-0.009711168577761775,-0.027642937005212698,-0.008185385015738067,-0.01324464825705074,-0.012415351749938353,-0.013825718251056607
sc01,y2030,2030-01-05T07:00:00+01:00,0,-0.009551170859621427,-0.011136078434521801,-0.013780421550632083,-0.03456101887186058,-0.008302753370923677,-0.014734985972530312,-0.014132640397380936,-0.01652741276922387
sc01,y2030,2030-01-05T09:00:00+01:00,0,-0.008835855141398952,-0.011046857991868109,-0.01442503249320648,-0.036631266044448996,-0.008435422538698,-0.015328160285431824,-0.014699374628806883,-0.01729660849481851
sc01,y2030,2030-01-05T11:00:00+01:00,0,-0.009308293924386923,-0.011114532314930203,-0.013747472833957053,-0.03598726254376006,-0.00852287541768093,-0.015304412928106581,-0.014602607701504677,-0.017061848674161606
sc01,y2030,2030-01-05T13:00:00+01:00,0,-0.008077208014955373,-0.009800159486308413,-0.011950019542589896,-0.03364350454695075,-0.0077034627243617315,-0.014189708878438179,-0.013421280901916743,-0.01563573834795373
sc01,y2030,2030-01-05T15:00:00+01:00,0,-0.008457022000367242,-0.010199480488545909,-0.012492039969454805,-0.034387505236834315,-0.007943967728830437,-0.014530940456343844,-0.01378055916290477,-0.016068553784586825
sc01,y2030,2030-01-05T17:00:00+01:00,0,-0.00855936302830873,-0.011022213546208137,-0.014692928589933096,-0.037493422973823964,-0.00849930138059296,-0.015582448773512114,-0.014941840930158712,-0.01762214875621626
sc01,y2030,2030-01-05T19:00:00+01:00,0,-0.00909802099634005,-0.011073904141680302,-0.014177084792526662,-0.035840739951854994,-0.008379952476258667,-0.015097857320786279,-0.0144792964173448,-0.016999567556883255
sc01,y2030,2030-01-05T21:00:00+01:00,0,-0.013186532346514568,-0.012437929400748837,-0.011604059294518354,-0.031529105176807626,-0.008966599365079375,-0.01472969457551665,-0.013902399706960722,-0.015681167455871448
sc01,y2030,2030-01-05T23:00:00+01:00,0,-0.014868092207365846,-0.012847999881979932,-0.01035378313129054,-0.02840311303045495,-0.008966599365079375,-0.014034298623044839,-0.013187116260114928,-0.014587807573309686
sc01,y2030,2030-01-06T01:00:00+01:00,0,-0.013513179640912254,-0.011175270128473525,-0.007829755708418151,-0.02442955672015157,-0.007863444226916094,-0.012324432581317657,-0.011417572551335686,-0.012430701589179805
sc01,y2030,2030-01-06T03:00:00+01:00,0,-0.012480978518186303,-0.010209094474697311,-0.006806134660169771,-0.022505414200094886,-0.00723600000000002,-0.011393959132015352,-0.010497817557071132,-0.011374383637661856
sc01,y2030,2030-01-06T05:00:00+01:00,0,-0.012474896499046206,-0.01021316874853917,-0.006835438696514817,-0.022498426381377223,-0.00723600000000002,-0.011388619744559847,-0.010497355386121843,-0.011378111887466957
sc01,y2030,2030-01-06T07:00:00+01:00,0,-0.014462372947371627,-0.01278601052668571,-0.011104969190087077,-0.027944482026563744,-0.008824179023595002,-0.01370293920606569,-0.013008533509338616,-0.01452122441449366
sc01,y2030,2030-01-06T09:00:00+01:00,0,-0.013271418566858095,-0.012504822532113602,-0.011966301798483903,-0.030378598705375515,-0.008856882668414334,-0.01428501365972834,-0.01358604462376567,-0.015370751013710438
sc01,y2030,2030-01-06T11:00:00+01:00,0,-0.012997283613109367,-0.01248944253371187,-0.012250852069257245,-0.03128806434855802,-0.008931194715224633,-0.014558835884104893,-0.01384705720944801,-0.015718517141272148
sc01,y2030,2030-01-06T13:00:00+01:00,0,-0.012173996568448864,-0.011639849855859197,-0.011169907548951974,-0.02976908585649185,-0.008379447795188177,-0.013809962207741222,-0.013068952443073822,-0.014793573202249721
sc01,y2030,2030-01-06T15:00:00+01:00,0,-0.01277841689670467,-0.01227591176944376,-0.012010407966530856,-0.030895308216516648,-0.008786834755103223,-0.014359323684526304,-0.013645979614990145,-0.015484987959085927
sc01,y2030,2030-01-06T17:00:00+01:00,0,-0.01072727697452569,-0.011610997022335923,-0.013279646292869707,-0.033546353601731305,-0.008535666246494378,-0.014715388554848774,-0.01407167855869984,-0.01629421197029246
sc01,y2030,2030-01-06T19:00:00+01:00,0,-0.01075496538745302,-0.011533509926655583,-0.013111969636424803,-0.032897294857634485,-0.008421465726225819,-0.014464617984312866,-0.01384079438643493,-0.01601591168262373
sc01,y2030,2030-01-06T21:00:00+01:00,0,-0.014676303818046632,-0.012764206503981912,-0.010331348413629149,-0.028881557381190026,-0.008966599365079375,-0.014165935135488805,-0.013289010487366637,-0.01471400568124337
sc01,y2030,2030-01-06T23:00:00+01:00,0,-0.014133677578686443,-0.01168169776408412,-0.0082511631721649,-0.025254793391753294,-0.00817571160690811,-0.012762545768963962,-0.011843790126909726,-0.012901324749499565
sc01,y2030,2030-01-07T01:00:00+01:00,0,-0.012505204163707928,-0.01013965409580564,-0.006584347616885644,-0.0222407224365877,-0.00716669523739899,-0.011291088720637,-0.01038117526894422,-0.011215653413214621
sc01,y2030,2030-01-07T03:00:00+01:00,0,-0.012323492548251158,-0.01019687377360623,-0.007234782415912688,-0.022023102983487197,-0.007133916528713646,-0.011128448624869725,-0.01033291322893759,-0.01126059097274501
sc01,y2030,2030-01-07T05:00:00+01:00,0,-0.012121212504244694,-0.010017639612224016,-0.007101718115993139,-0.0217249076773971,-0.006983500601212667,-0.01093814332639309,-0.010151390944622474,-0.011061184264417712
sc01,y2030,2030-01-07T07:00:00+01:00,0,-0.013647001504405898,-0.012130832789190915,-0.0108770508035263,-0.02635212941822629,-0.008224731052766776,-0.012798842411174904,-0.012209209668209597,-0.01368166398927606
sc01,y2030,2030-01-07T09:00:00+01:00,0,-0.012825882029455116,-0.012015111410079049,-0.011609195291956365,-0.02858911586833668,-0.008351489017366376,-0.013421788750328512,-0.01281035139620923,-0.014508773159937371
sc01,y2030,2030-01-07T11:00:00+01:00,0,-0.012503421804582748,-0.012032333881837776,-0.012006443477152073,-0.0299062420348577,-0.008486355960397596,-0.013842897630842455,-0.013208262594815778,-0.015026004475134469
sc01,y2030,2030-01-07T13:00:00+01:00,0,-0.011901173952387323,-0.011364934522172687,-0.011010881546928308,-0.02868144934746142,-0.008104590670061862,-0.013304566198607315,-0.01262377304914497,-0.014305907133941087
sc01,y2030,2030-01-07T15:00:00+01:00,0,-0.01259642075819456,-0.012086359536017,-0.011962126095566905,-0.030023820171303894,-0.008547685496189228,-0.013930730920907575,-0.013277908674103278,-0.015088991068973323
sc01,y2030,2030-01-07T17:00:00+01:00,0,-0.010223215605897007,-0.011279411162262942,-0.013270086774563206,-0.03306988057223137,-0.00826305889027612,-0.014359894363711323,-0.013764684507320268,-0.015998310866028875
sc01,y2030,2030-01-07T19:00:00+01:00,0,-0.010022135524985876,-0.011154931495340747,-0.013272360833042729,-0.03295799394566612,-0.00816912473215381,-0.014250786547209238,-0.013670324328814099,-0.01591202639867806
sc01,y2030,2030-01-07T21:00:00+01:00,0,-0.013844844208638962,-0.012674346093986433,-0.011452979612014635,-0.030055604107863898,-0.008966599365079375,-0.01435024705232446,-0.013580779714621016,-0.015250087998386341
sc01,y2030,2030-01-07T23:00:00+01:00,0,-0.013600927813204322,-0.011639701129886326,-0.00910566678428526,-0.025906402266893114,-0.008125907058302628,-0.012797559745893361,-0.011976558164207507,-0.013202685240059742
sc01,y2030,2030-01-08T01:00:00+01:00,0,-0.011878359122875493,-0.009891779356107744,-0.006928821378461514,-0.022687098570411734,-0.007005582595955628,-0.01123707115766126,-0.010368331457919266,-0.011299788537566746
sc01,y2030,2030-01-08T03:00:00+01:00,0,-0.011970028741118188,-0.010063967854432754,-0.0072957516764169394,-0.02280886661522996,-0.007130824968850646,-0.011330507327871775,-0.010501386295274528,-0.011484783747487182
sc01,y2030,2030-01-08T05:00:00+01:00,0,-0.0147215113973731,-0.012673521446930236,-0.01012910754258356,-0.02790881046919158,-0.008834945914839132,-0.01381621371101005,-0.012974330368628939,-0.014337091258211032
sc01,y2030,2030-01-08T07:00:00+01:00,0,-0.009580664316854781,-0.011250986334068847,-0.01394324838093186,-0.03528648193901751,-0.008450167668885955,-0.01503475266199028,-0.014404662127450063,-0.01684551877770568
sc01,y2030,2030-01-08T09:00:00+01:00,0,-0.008761858908008291,-0.01107649899465879,-0.014560109347525385,-0.037118468090853174,-0.00850156983867123,-0.015498926252364154,-0.014858340889074118,-0.017495535580983823
sc01,y2030,2030-01-08T11:00:00+01:00,0,-0.009213339390627517,-0.011126687128422352,-0.013863090194634164,-0.03645976498367931,-0.008580401000982674,-0.01546614836468474,-0.014751262200680904,-0.017248706787668322
sc01,y2030,2030-01-08T13:00:00+01:00,0,-0.008108520108397466,-0.009879812410470867,-0.012034175211367515,-0.034392731993064585,-0.00779170803570306,-0.01445758638084671,-0.013651257569128994,-0.01589790273660885
sc01,y2030,2030-01-08T15:00:00+01:00,0,-0.008545254466492347,-0.010315442528823215,-0.012550869545290055,-0.03518629094344483,-0.008081036899564742,-0.014855248981018976,-0.014056883051901892,-0.01637344274290209
sc01,y2030,2030-01-08T17:00:00+01:00,0,-0.008352828784210287,-0.01105924565304961,-0.01498954697938859,-0.03853126111133376,-0.0086222643162579,-0.015930145636602555,-0.015267333252000581,-0.018036834108543287
sc01,y2030,2030-01-08T19:00:00+01:00,0,-0.009283752489541719,-0.011299629938686273,-0.014363034462341329,-0.03674188482659968,-0.008620170108924574,-0.015519882056639123,-0.01485942492828185,-0.017426219295610723
sc01,y2030,2030-01-08T21:00:00+01:00,0,-0.01418713845371089,-0.012817418812855808,-0.010932269075854206,-0.031230529527378037,-0.00923512832901463,-0.014952813793992492,-0.01401584366766806,-0.01563414779368677
sc01,y2030,2030-01-08T23:00:00+01:00,0,-0.013333221409957963,-0.010974363334976145,-0.007249821751238228,-0.025252210977531497,-0.00787696921852632,-0.012625218601361121,-0.01158373951856051,-0.012555956637404275
sc01,y2030,2030-01-09T01:00:00+01:00,0,-0.012256921125523457,-0.010076600212933107,-0.0065873369876050525,-0.023314024823206436,-0.007256114745541442,-0.011654498702312832,-0.01067869540095745,-0.011565574730373562
sc01,y2030,2030-01-09T03:00:00+01:00,0,-0.012172539507874447,-0.010093542200424022,-0.006855773942624488,-0.023211648832678566,-0.00723600000000002,-0.011578509257538672,-0.01065114050085958,-0.011576520528189027
sc01,y2030,2030-01-09T05:00:00+01:00,0,-0.014453365223472847,-0.012260345858511323,-0.009232261142896547,-0.02747604681460869,-0.00863515327619191,-0.013635177557907996,-0.01269981392585895,-0.01394324876889641
sc01,y2030,2030-01-09T07:00:00+01:00,0,-0.010639068630238002,-0.011813914637849088,-0.013736170747850496,-0.035305851319789916,-0.008840378838436358,-0.015390898203967662,-0.01469401234324863,-0.017046131927805463
sc01,y2030,2030-01-09T09:00:00+01:00,0,-0.009997608245070344,-0.01168275350466752,-0.014229648543286455,-0.03677859541749928,-0.0088879132259434,-0.01576954384110718,-0.015063298542227654,-0.017571920095686977
sc01,y2030,2030-01-09T11:00:00+01:00,0,-0.009460856617821145,-0.010638675503958028,-0.012025753506000658,-0.034407139450634006,-0.008215669576818962,-0.014820957490596864,-0.013971970733401617,-0.016133726676383242
sc01,y2030,2030-01-09T13:00:00+01:00,0,-0.008623178076482274,-0.009727587052438258,-0.010734663326999794,-0.03278689310662175,-0.0076593627025942634,-0.01406421869199348,-0.013161245656341025,-0.015147016018487669
sc01,y2030,2030-01-09T15:00:00+01:00,0,-0.0091920978051514,-0.010334501055791145,-0.011577932305818273,-0.03390439320328409,-0.008023287974162852,-0.014575559891586876,-0.013703919762940053,-0.015804258014725958
sc01,y2030,2030-01-09T17:00:00+01:00,0,-0.009431840406123326,-0.011567933856202917,-0.014665748713612148,-0.038085779301178846,-0.008931297826995532,-0.01610682792471163,-0.015391898387710157,-0.01803901139400299
sc01,y2030,2030-01-09T19:00:00+01:00,0,-0.009841386461861168,-0.011573329179872527,-0.014214095840829666,-0.03658946826131526,-0.008794686055383139,-0.015642381542892547,-0.014952256466861824,-0.01746109326047418
sc01,y2030,2030-01-09T21:00:00+01:00,0,-0.014141505057067683,-0.012791766851331765,-0.010940759107579856,-0.03121482621213678,-0.009215282967865557,-0.014930991962469387,-0.01399789093630166,-0.015619394495457906
sc01,y2030,2030-01-09T23:00:00+01:00,0,-0.014304350505201402,-0.011980100266272942,-0.008659911389320651,-0.02667513383906428,-0.00846008814933441,-0.013337380536911692,-0.012376366803908079,-0.013526203218652944
sc01,y2030,2030-01-10T01:00:00+01:00,0,-0.012375175926754078,-0.0100730827536204,-0.006393464915916969,-0.023064931901539687,-0.00723600000000002,-0.011593467535210511,-0.010603285743525204,-0.011447631263217461
sc01,y2030,2030-01-10T03:00:00+01:00,0,-0.012317873227092768,-0.010111471008208639,-0.006669560270607944,-0.022999098123094086,-0.00723600000000002,-0.011543162578634636,-0.01059893207948126,-0.011482756371027358
sc01,y2030,2030-01-10T05:00:00+01:00,0,-0.014082944242163276,-0.011651630684428094,-0.008001464432489502,-0.026207653509868756,-0.008279937582643893,-0.013136101244373588,-0.012117618818260123,-0.013176117834263534
sc01,y2030,2030-01-10T07:00:00+01:00,0,-0.01159195791952583,-0.012086359322088347,-0.012954894505896153,-0.03437007721521712,-0.008966599365079375,-0.015336347100027403,-0.014560074533633394,-0.016716399565648965
sc01,y2030,2030-01-10T09:00:00+01:00,0,-0.010908054941707324,-0.011892778729440279,-0.013343235946829513,-0.03572927672874382,-0.008966599365079375,-0.015656985380800625,-0.014865576217766518,-0.01716211883386043
sc01,y2030,2030-01-10T11:00:00+01:00,0,-0.010031644642146453,-0.010905157379119679,-0.011898339917955303,-0.03409155091713778,-0.008340941353035536,-0.014856826641027387,-0.013993654789022036,-0.016092080949711818
sc01,y2030,2030-01-10T13:00:00+01:00,0,-0.009826450269742937,-0.01075818634959358,-0.01186318883498716,-0.033741740742142756,-0.00822792209162837,-0.014671105036944132,-0.01383257676325722,-0.01592756049504951
sc01,y2030,2030-01-10T15:00:00+01:00,0,-0.01069855963735078,-0.011879912292908523,-0.013669127679234894,-0.03599274966493482,-0.008966599365079375,-0.01568960261988539,-0.014933703248339869,-0.017296814588578346
sc01,y2030,2030-01-10T17:00:00+01:00,0,-0.008849105369918453,-0.011293232097313366,-0.014840980949095472,-0.03832558909064443,-0.008764302747044983,-0.016011078928526157,-0.015324398014284979,-0.01803761157454553
sc01,y2030,2030-01-10T19:00:00+01:00,0,-0.009979876134561083,-0.011675184147484252,-0.014236375023835457,-0.03679144148277613,-0.008883895270194841,-0.015768851833006137,-0.015063282508193776,-0.01757430169431995
sc01,y2030,2030-01-10T21:00:00+01:00,0,-0.012211513422312414,-0.012263453264315327,-0.012610719718242791,-0.03313300927525087,-0.008966599365079375,-0.015043424920874848,-0.014282352653286035,-0.016312549400554488
sc01,y2030,2030-01-10T23:00:00+01:00,0,-0.013526707742898436,-0.012152889881902107,-0.010470464313804717,-0.02884442155852085,-0.008615395020200811,-0.013842609543721407,-0.013022613859436705,-0.014536844311551889
sc01,y2030,2030-01-11T01:00:00+01:00,0,-0.011146097749272998,-0.009692563910284502,-0.007298931700795652,-0.024371883273645034,-0.007051664542201408,-0.011685685749182051,-0.010777575335901624,-0.011861432092655999
sc01,y2030,2030-01-11T03:00:00+01:00,0,-0.010908433736201095,-0.009499699531641426,-0.007137025531045227,-0.02386217430741233,-0.0069519756207374606,-0.011480578690691967,-0.010587688919836635,-0.011651252926871747
sc01,y2030,2030-01-11T05:00:00+01:00,0,-0.012672451617002478,-0.011030736513767625,-0.008422215076890449,-0.027025867442393547,-0.008008783130179387,-0.01307677499773563,-0.012104752598742996,-0.013336759268837595
sc01,y2030,2030-01-11T07:00:00+01:00,0,-0.012930116406669967,-0.012496449545559729,-0.011796159879623014,-0.03363768317827387,-0.0092382181754469,-0.015502516144564549,-0.014565441465795415,-0.016459004239253394
sc01,y2030,2030-01-11T09:00:00+01:00,0,-0.012583846695141787,-0.012513369996172141,-0.01220564249350864,-0.035078492171675135,-0.009389500800217832,-0.015969114916671412,-0.015002641234419078,-0.01702313018354884
sc01,y2030,2030-01-11T11:00:00+01:00,0,-0.011756564495033262,-0.011542676058741597,-0.010681837054065335,-0.033465402813761536,-0.008805427702371249,-0.015218705211916816,-0.01416439648915957,-0.015975736102387783
sc01,y2030,2030-01-11T13:00:00+01:00,0,-0.011411882742598634,-0.011203491561866619,-0.01029071857278252,-0.03284097567675914,-0.00857891893756868,-0.014904960109631382,-0.013846645340823471,-0.015605172111622823
sc01,y2030,2030-01-11T15:00:00+01:00,0,-0.01248593808916798,-0.012464047405023937,-0.012233055345620913,-0.03508727691856062,-0.00935512590222043,-0.0159395223382246,-0.014979723842909243,-0.017009852499106692
sc01,y2030,2030-01-11T17:00:00+01:00,0,-0.01018616684161433,-0.01164308316413809,-0.013550660336297815,-0.03731304899926369,-0.008966599365079375,-0.016059505414919295,-0.01521289809473192,-0.017634423508539054
