Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2
sc2015,y2030,2030-02-15T23:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.64592214000027,800.0
sc2015,y2030,2030-02-16T01:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.7724732799999
sc2015,y2030,2030-02-16T03:00:00+01:00,0.0,0.0,358.3651262107367,98.23196006761734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-16T05:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.04395350999995,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-16T07:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,42.46981326049792
sc2015,y2030,2030-02-16T09:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.5080868050006,106.47026323901387,0.0,0.0,239.19648687098356,800.0
sc2015,y2030,2030-02-16T11:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,32.135043321621424,0.0,0.0,0.0,303.61264161837624
sc2015,y2030,2030-02-16T13:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.9039444899986
sc2015,y2030,2030-02-16T15:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.7453285899984
sc2015,y2030,2030-02-16T17:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.20390913999904,0.0,0.0,0.0,0.0,800.0
sc2015,y2030,2030-02-16T19:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,321.49273256037003,0.0,0.0,751.5542402846359,148.24709861549235
sc2015,y2030,2030-02-16T21:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,114.50686801722568,0.0,0.0,191.2546786821342,285.7411131012986,0.0,0.0,392.6286698893413,800.0
sc2015,y2030,2030-02-16T23:00:00+01:00,0.0,0.0,358.3651262107367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.98901980131974,0.0,0.0,0.0,158.09552223868045,800.0
sc2015,y2030,2030-02-17T01:00:00+01:00,0.0,0.0,169.3706269163901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.5778770613638
sc2015,y2030,2030-02-17T03:00:00+01:00,0.0,0.0,245.20988335000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-17T05:00:00+01:00,0.0,0.0,243.69242990000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-17T07:00:00+01:00,0.0,0.0,263.8678765635634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.9507758484813
sc2015,y2030,2030-02-17T09:00:00+01:00,0.0,0.0,263.8678765635634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.34436440398098,0.0,0.0,0.0,0.0,800.0
sc2015,y2030,2030-02-17T11:00:00+01:00,0.0,0.0,263.86787656356347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.2471412324802
sc2015,y2030,2030-02-17T13:00:00+01:00,0.0,0.0,263.8678765635634,94.30268166491265,0.0,0.0,1.3369756990420962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5010852224822835
sc2015,y2030,2030-02-17T15:00:00+01:00,0.0,0.0,263.8678765635634,79.5178022873949,0.0,0.0,1.3369756990420962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-17T17:00:00+01:00,0.0,0.0,263.8678765635634,145.72870476263182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0625959010554,0.0
sc2015,y2030,2030-02-17T19:00:00+01:00,0.0,0.0,263.8678765635634,145.72870476263182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.22441024287556,68.84391455618005,0.0,0.0,0.0,800.0
sc2015,y2030,2030-02-17T21:00:00+01:00,0.0,0.0,263.8678765635634,145.72870476263182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,283.1598764469245,0.0,0.0,70.75360297769673,432.80990274643636
sc2015,y2030,2030-02-17T23:00:00+01:00,0.0,0.0,263.8678765635634,145.72870476263182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.39513409023783,307.86079328081905
sc2015,y2030,2030-02-18T01:00:00+01:00,0.0,0.0,263.8678765635634,145.72870476263182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.35819411105708
sc2015,y2030,2030-02-18T03:00:00+01:00,0.0,0.0,245.29321805191594,0.0,0.0,0.0,2.6739513980841925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-18T05:00:00+01:00,0.0,0.0,236.1321234364366,11.08545661356361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-18T07:00:00+01:00,0.0,0.0,500.0,197.26107706569968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.86509148726216
sc2015,y2030,2030-02-18T09:00:00+01:00,0.0,0.0,500.0,197.26107706569968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.8247725750002,0.0
sc2015,y2030,2030-02-18T11:00:00+01:00,0.0,0.0,500.0,197.26107706569968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-18T13:00:00+01:00,0.0,0.0,351.7437454500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-18T15:00:00+01:00,0.0,0.0,291.9237888102198,61.71809185547916,0.0,0.0,102.51984893050337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-18T17:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,205.03969786100674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-18T19:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,370.87365304499895
sc2015,y2030,2030-02-18T21:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,288.37004450434944,238.77092443713278,0.0,0.0,120.82092362351679,800.0
sc2015,y2030,2030-02-18T23:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.38116007000048,800.0
sc2015,y2030,2030-02-19T01:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.7369616800003,0.0
sc2015,y2030,2030-02-19T03:00:00+01:00,0.0,0.0,500.0,235.4346376805841,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-19T05:00:00+01:00,0.0,0.0,500.0,246.27976530558328,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-19T07:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.2700217892764,11.37378466622281
sc2015,y2030,2030-02-19T09:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,100.56483664231214,27.28473664768688,0.0,0.0,0.0,800.0
sc2015,y2030,2030-02-19T11:00:00+01:00,0.0,0.0,500.0,126.64309111058274,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-19T13:00:00+01:00,0.0,0.0,454.98601736915094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-19T15:00:00+01:00,0.0,0.0,392.23579625415135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-19T17:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.26455088,0.0
sc2015,y2030,2030-02-19T19:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,630.0,228.52841987347045,0.0,0.0,310.7466293480653,455.21871113796334
sc2015,y2030,2030-02-19T21:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,300.0,200.0,0.0,0.0,630.0,379.99999999999994,0.0,0.0,143.07560638698556,330.59746303501373
sc2015,y2030,2030-02-19T23:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,73.15004807288949,569.2736666071113
sc2015,y2030,2030-02-20T01:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.1336097400001,0.0
sc2015,y2030,2030-02-20T03:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.47355960000044
sc2015,y2030,2030-02-20T05:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.34485001049897
sc2015,y2030,2030-02-20T07:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,23.49846962068587,0.0,0.0,0.0,676.534553081313,0.0
sc2015,y2030,2030-02-20T09:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,630.0,75.49078464712187,0.0,0.0,0.0,406.44680928287715
sc2015,y2030,2030-02-20T11:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.75793563499866
sc2015,y2030,2030-02-20T13:00:00+01:00,0.0,0.0,500.0,0.0,0.0,0.0,119.3038304691496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-20T15:00:00+01:00,0.0,0.0,345.0932780191492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-20T17:00:00+01:00,0.0,0.0,500.0,168.0353657405817,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-20T19:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,346.6173611964985
sc2015,y2030,2030-02-20T21:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,630.0,150.20993735028273,0.0,0.0,56.65883897828516,504.79389009843055
sc2015,y2030,2030-02-20T23:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.072867849999753,800.0
sc2015,y2030,2030-02-21T01:00:00+01:00,0.0,0.0,500.0,267.198380465583,0.0,0.0,221.98714158356827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-21T03:00:00+01:00,0.0,0.0,280.66849212176356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-21T05:00:00+01:00,0.0,0.0,231.24446305000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-21T07:00:00+01:00,0.0,0.0,390.3342460608818,130.87267614640803,0.0,0.0,129.39491131606505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-21T09:00:00+01:00,0.0,0.0,390.3342460608818,130.87267614640803,0.0,0.0,0.0,95.20461534311322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.419818877688094,8.626257626198036
sc2015,y2030,2030-02-21T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.5807935329698
sc2015,y2030,2030-02-21T13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.84465530000006
sc2015,y2030,2030-02-21T15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.2758864500001,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-21T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.18642435000004,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-21T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8087359640141,70.9257277474745,0.0,0.0,0.0,800.0
sc2015,y2030,2030-02-21T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2487301859508,0.0,0.0,630.0,379.99999999999994,0.0,0.0,0.5406931053065361,488.23686024023175
sc2015,y2030,2030-02-21T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.80782930750723,224.04527419102868,0.0,0.0,46.79672594145479,800.0
sc2015,y2030,2030-02-22T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,116.90189054999054,0.0
sc2015,y2030,2030-02-22T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.57940247999016,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-22T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.3600831039888,0.0
sc2015,y2030,2030-02-22T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.4197954114891,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-22T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.77927709999997,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-22T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0681796,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-22T13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,73.96666815000003,0.0
sc2015,y2030,2030-02-22T15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,64.91196325000004,0.0
sc2015,y2030,2030-02-22T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.22873660000005,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-22T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,182.89877935448945
sc2015,y2030,2030-02-22T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,354.18609861555467,0.0,0.0,151.63400059148947,368.98137339444537
sc2015,y2030,2030-02-22T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.5944472344978,117.2742209654928,0.0,0.0,0.0,800.0
sc2015,y2030,2030-02-23T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.9563742999909,0.0
sc2015,y2030,2030-02-23T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.48294575000017,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-23T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.50746090000013,0.0
sc2015,y2030,2030-02-23T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.5263765400999
sc2015,y2030,2030-02-23T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,379.99999999999994,0.0,0.0,0.0,302.1515634065218
sc2015,y2030,2030-02-23T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.77121109824134,0.0,0.0,0.0,476.22305995828077
sc2015,y2030,2030-02-23T13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.12704724288304,0.0,0.0,0.0,167.87380371363875
sc2015,y2030,2030-02-23T15:00:00+01:00,0.0,0.0,18.327017343578405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.4555761564217,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-23T17:00:00+01:00,0.0,0.0,18.327017343578405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0655163871963,49.118682819225484,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-23T19:00:00+01:00,0.0,0.0,0.0,0.0,12.558129225333085,0.0,0.0,0.0,0.0,0.0,0.0,630.0,271.1334073079933,0.0,0.0,0.0,259.05214285377974
sc2015,y2030,2030-02-23T21:00:00+01:00,26.906013132052173,0.0,0.0,0.0,12.558129225333085,0.0,0.0,0.0,200.0,0.0,0.0,630.0,379.99999999999994,0.0,0.0,0.0,306.30014214572276
sc2015,y2030,2030-02-23T23:00:00+01:00,0.0,0.0,0.0,0.0,12.558129225333085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23896389110613,0.0,0.0,0.0,778.0222289866674
sc2015,y2030,2030-02-24T01:00:00+01:00,0.0,0.0,18.327017343578405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.1121945564218,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-24T03:00:00+01:00,0.0,0.0,18.327017343578405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.08668335642184,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-24T05:00:00+01:00,0.0,0.0,18.327017343578405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.5319559064219,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-24T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,227.33743776152164
sc2015,y2030,2030-02-24T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.573543693295517,0.0,0.0,0.0,379.99999999999994,0.0,0.0,0.0,689.3409065932268
sc2015,y2030,2030-02-24T11:00:00+01:00,0.0,0.0,18.327017343578405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.69409730648582,110.90113164993603,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-24T13:00:00+01:00,0.0,0.0,18.327017343578405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.5567876564219,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-24T15:00:00+01:00,0.0,0.0,18.327017343578405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.1026862064218,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-24T17:00:00+01:00,0.0,0.0,18.327017343578405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.92947540642183,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-24T19:00:00+01:00,0.0,0.0,0.0,0.0,13.368129665241575,0.0,0.0,0.0,0.0,0.0,0.0,630.0,262.86472074868186,0.0,0.0,0.0,364.1784708834703
sc2015,y2030,2030-02-24T21:00:00+01:00,10.1935383943165,0.0,134.03873694877367,0.0,13.368129665241575,0.0,0.0,0.0,200.0,0.0,0.0,302.7383035492192,379.99999999999994,0.0,0.0,0.0,800.0
sc2015,y2030,2030-02-24T23:00:00+01:00,0.0,0.0,0.0,0.0,13.368129665241575,0.0,0.0,0.0,0.0,0.0,0.0,630.0,60.63428433148671,0.0,0.0,22.734771418657928,413.91959306939276
sc2015,y2030,2030-02-25T01:00:00+01:00,0.0,0.0,134.03873694877367,0.0,13.368129665241575,0.0,0.0,0.0,0.0,0.0,0.0,506.09550881598574,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-25T03:00:00+01:00,0.0,0.0,134.03873694877367,0.0,13.368129665241575,0.0,0.0,0.0,0.0,0.0,0.0,165.74449853598517,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-25T05:00:00+01:00,0.0,0.0,134.03873694877367,0.0,13.368129665241575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.36142753598496,0.0
sc2015,y2030,2030-02-25T07:00:00+01:00,0.0,0.0,0.0,0.0,13.368129665241575,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,232.32989097398305,0.0
sc2015,y2030,2030-02-25T09:00:00+01:00,0.0,0.0,0.0,0.0,13.368129665241575,0.0,0.0,0.0,0.0,0.0,0.0,630.0,293.92433276062235,0.0,0.0,0.0,292.54243304927695
sc2015,y2030,2030-02-25T11:00:00+01:00,0.0,0.0,85.21621394485703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.59304658255562,74.96631857258761,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-25T13:00:00+01:00,0.0,0.0,85.21621394485703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.5197886551433,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-25T15:00:00+01:00,0.0,0.0,85.21621394485703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.1372405051433
sc2015,y2030,2030-02-25T17:00:00+01:00,0.0,0.0,85.21621394485703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.68455160514324,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-25T19:00:00+01:00,0.0,0.0,170.43242788971406,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,630.0,91.47003918838583,0.0,0.0,0.0,392.86690694251485
sc2015,y2030,2030-02-25T21:00:00+01:00,0.0,0.0,170.43242788971406,0.0,9.333753808385415,0.0,0.0,0.0,191.67214477819468,0.0,0.0,286.4857231135686,330.29080538563727,0.0,0.0,0.0,800.0
sc2015,y2030,2030-02-25T23:00:00+01:00,0.0,0.0,170.43242788971406,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,18.79704659926634,390.0993517756366
sc2015,y2030,2030-02-26T01:00:00+01:00,0.0,0.0,170.43242788971406,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,400.2223538149023,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-26T03:00:00+01:00,0.0,0.0,170.43242788971406,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.49565241490335
sc2015,y2030,2030-02-26T05:00:00+01:00,0.0,0.0,170.43242788971406,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.07996000190072
sc2015,y2030,2030-02-26T07:00:00+01:00,0.0,0.0,170.43242788971406,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.1015430458999
sc2015,y2030,2030-02-26T09:00:00+01:00,0.0,0.0,170.43242788971406,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,123.52196311207902,121.84943119782211,0.0,0.0,0.0,800.0
sc2015,y2030,2030-02-26T11:00:00+01:00,0.0,0.0,170.43242788971406,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.822693336452538,0.0,0.0,0.0,350.9836870384482
sc2015,y2030,2030-02-26T13:00:00+01:00,0.0,0.0,170.43242788971406,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.71191660190078
sc2015,y2030,2030-02-26T15:00:00+01:00,0.0,0.0,170.43242788971406,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.9750046019008
sc2015,y2030,2030-02-26T17:00:00+01:00,0.0,0.0,223.1540162705447,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,372.3894819453382,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-02-26T19:00:00+01:00,0.0,0.0,223.1540162705447,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,630.0,222.97190392908155,0.0,0.0,405.1359295149134,231.8319913458433
sc2015,y2030,2030-02-26T21:00:00+01:00,0.0,0.0,223.1540162705447,0.0,9.333753808385415,0.0,0.0,0.0,200.0,0.0,0.0,630.0,379.99999999999994,0.0,0.0,281.39484851394235,383.1491829833954
sc2015,y2030,2030-02-26T23:00:00+01:00,0.0,0.0,223.1540162705447,0.0,9.333753808385415,0.0,0.0,0.0,0.0,0.0,0.0,630.0,22.35552974450128,0.0,0.0,274.5942855255614,315.4741698902781
