Scenario,Period,LoadLevel,Almeria,Barcelona,Bilbao,Caceres,Cadiz,Cartagena,Lugo,Madrid,Sevilla,Valencia,Valladolid
sc2015,y2030,2030-01-03T09:00:00+01:00,-0.06287761017365855,0.1521857522501439,-0.0993218428013259,0.0859253930771539,-0.019075757540297014,-0.06930567824013328,0.08961784391298375,1.254923642254742e-05,-0.03847921205681054,0.05630862579007969,0
sc2015,y2030,2030-01-03T11:00:00+01:00,0.1320629566564806,0.06825870425557655,-0.14265812334047182,0.06007609152153138,0.07773447821191698,0.11520682685053704,0.044155650127840014,0.026271039553078326,0.017334968675268788,0.12949557966498035,0
sc2015,y2030,2030-01-03T13:00:00+01:00,0.2512791158386136,0.08100522200603331,-0.13306132148731784,0.10377293811312041,0.15720167326544227,0.23244218898476562,0.016524212644289604,0.07142224695374681,0.10115665170681105,0.20024170441770744,0
sc2015,y2030,2030-01-03T15:00:00+01:00,0.2011938778603705,0.0859559205453497,-0.1251527261317966,0.10414208249655314,0.11060993540020556,0.18894177413378346,0.04818157384810876,0.06364692126659238,0.07842408385463068,0.18412298182864492,0
sc2015,y2030,2030-01-03T17:00:00+01:00,-0.08032455635913018,0.036587383494747105,-0.13372275431584307,-0.022465085218595943,-0.0776339688698255,-0.08455552382776789,0.055107434985293774,-0.0412008978867578,-0.11002428971964105,0.018795274702150113,0
sc2015,y2030,2030-01-03T19:00:00+01:00,-0.2677633246604532,0.01391882911249986,-0.16567425,0.07144687845429615,-0.19350721053462858,-0.2706931991075289,0.05796789928342626,-0.07924100321314696,-0.13367362154570386,-0.08162193806602436,0
sc2015,y2030,2030-01-03T21:00:00+01:00,-0.29732548656377294,0.04489835094123746,-0.16567425,0.027651745553249514,-0.2274649632813977,-0.29755303009029804,0.05869496786726188,-0.094671,-0.17746875444675048,-0.09243253009029802,0
sc2015,y2030,2030-01-03T23:00:00+01:00,-0.24796648814638714,0.002485310384649977,-0.16567425,0.09469962052124102,-0.16936448909239557,-0.2527916011748359,0.060807567567621255,-0.06991213887823586,-0.11042087947875898,-0.07150343324811256,0
sc2015,y2030,2030-01-04T01:00:00+01:00,-0.14395027270336885,0.05162617735318917,-0.12497030832241068,0.0921481673547922,-0.07439120438271057,-0.14923314367191456,0.06575050849813814,-0.03103344988831648,-0.06843912733677303,0.0002255571328741107,0
sc2015,y2030,2030-01-04T03:00:00+01:00,-0.08263757091916467,0.1233302483992846,-0.08415939131721521,0.06044840471960006,-0.03957464050570337,-0.08155702635121749,0.06929729810424003,-0.003221090736717656,-0.053373493591851257,0.058107294909364046,0
sc2015,y2030,2030-01-04T05:00:00+01:00,-0.09805237706768363,0.13832165627514065,-0.0738250435108603,0.03153914496625121,-0.08237200355686543,-0.08839201275878561,0.07158133131111191,-0.0029585665558307266,-0.05930590635640019,0.0628550437051228,0
sc2015,y2030,2030-01-04T07:00:00+01:00,-0.08032863805481057,0.12967983896134952,-0.08064275786703742,0.04962478397193832,-0.04119644697786483,-0.07815364361390374,0.07025781688008129,-0.0028895210301525254,-0.05773277630243513,0.06184576461084035,0
sc2015,y2030,2030-01-04T09:00:00+01:00,-0.040467672243964255,0.1161221840470447,-0.0950669861691958,0.0730678805548944,-0.01034909837013675,-0.04357488691958206,0.06578432791092063,0.005323238906833365,-0.03335567504454114,0.07386216884410532,0
sc2015,y2030,2030-01-04T11:00:00+01:00,0.1712746593462142,0.09093046680949785,-0.1199284861384195,0.07966139641059372,0.10029369652746697,0.15992150878195643,0.02994497891515212,0.052966276613859165,0.0583228007990375,0.17202593248040643,0
sc2015,y2030,2030-01-04T13:00:00+01:00,0.23715221026760566,0.13760928359862715,-0.10505691019211755,0.034896561601821884,0.10123671346009494,0.23219096945415785,0.026132585445511492,0.06559609361910178,0.023618126125580896,0.21896016882896707,0
sc2015,y2030,2030-01-04T15:00:00+01:00,0.2564923235749381,0.10929566290210493,-0.11015210679411755,0.12860593324722774,0.17759167980829396,0.23994594924624638,0.050291315508202525,0.08514780523438649,0.11161652841859325,0.21813585240158123,0
sc2015,y2030,2030-01-04T17:00:00+01:00,0.004002104680449026,0.1752421988029479,-0.08569124999704067,0.026348753423884524,-0.0015243726059306695,0.0014643263161520145,0.091796617148515,0.010714121613326726,-0.04514149354823582,0.09854937136733581,0
sc2015,y2030,2030-01-04T19:00:00+01:00,-0.24039005895003868,0.02906388043682045,-0.15215762894032658,-0.036042429903371656,-0.15333122842230448,-0.24893911729982615,0.17709503869837934,-0.094671,-0.1736517707141877,-0.0826759003634806,0
sc2015,y2030,2030-01-04T21:00:00+01:00,-0.18318400830285503,0.03108671655893498,-0.16373629348854754,0.15677202927372488,-0.05188775441413505,-0.20525412236274762,0.1716951961034156,-0.04845644605630119,-0.048348470726275114,-0.054209584587485614,0
sc2015,y2030,2030-01-04T23:00:00+01:00,-0.2367901588242667,0.010485833130916408,-0.16085170880807045,0.08283409521755712,-0.13900183167448926,-0.2485328072957465,0.1638736289820031,-0.071514376835396,-0.0946218023911157,-0.08517380317369823,0
sc2015,y2030,2030-01-05T01:00:00+01:00,-0.22660745734860577,0.049454432983336856,-0.12115947659813942,-0.055854251196727794,-0.17681435777573773,-0.22570211869748055,0.15965379823308123,-0.08003425006718462,-0.15733368943648168,-0.06793764454886735,0
sc2015,y2030,2030-01-05T03:00:00+01:00,-0.10697427643392042,0.13236108864692495,-0.08000526706776795,-0.0017545970781513035,-0.050177485693963825,-0.110814087836482,0.16050449102019437,-0.02621964742119549,-0.08621866512661987,0.016355562016463966,0
sc2015,y2030,2030-01-05T05:00:00+01:00,-0.13898148558995557,0.1327585962089539,-0.0769590562646247,-0.0037543203869207847,-0.10970356613351256,-0.13377632179459573,0.1601517552612325,-0.027626471350892287,-0.09011678522628146,0.009610198999175867,0
sc2015,y2030,2030-01-05T07:00:00+01:00,-0.1855175375955876,0.06835879855444955,-0.11242582490278494,-0.048334809618319756,-0.12215312482422395,-0.18973806558015927,0.15903508212144063,-0.06878592406220155,-0.1492449483013415,-0.04702136444861328,0
sc2015,y2030,2030-01-05T09:00:00+01:00,-0.1336935774486742,0.04078340223511109,-0.15103049659484455,0.1243210174830161,-0.034517784053834266,-0.15457317205668736,0.15618543644465938,-0.037219073573196315,-0.04436248667318481,-0.032675566921983965,0
sc2015,y2030,2030-01-05T11:00:00+01:00,0.05762861586707826,0.07761632914970114,-0.15517719048486026,0.09439397586284337,0.052572231094915475,0.034792266493520775,0.15181862433114438,0.009179400206871061,0.022589871873431658,0.07481204340555485,0
sc2015,y2030,2030-01-05T13:00:00+01:00,0.12983536810217072,0.12578420014697012,-0.13301598300518272,0.06265172636773168,0.046071643182448795,0.11779165996631068,0.11164014239815777,0.03419156886801723,0.020710935128894103,0.13550762559003082,0
sc2015,y2030,2030-01-05T15:00:00+01:00,0.13189241719505537,0.1529325189961827,-0.11557422819939255,0.0720682535697654,0.05366391354909183,0.12243009730526996,0.07216951693248702,0.04427745366410707,0.030875526149450022,0.1482785719575726,0
sc2015,y2030,2030-01-05T17:00:00+01:00,-0.044814564377211014,0.08914008636813861,-0.12774354499525786,0.0618132545979294,0.004162072023057173,-0.06210719989411016,0.15607381983884436,-0.01634739624680987,-0.04021795726031639,0.027100185995597298,0
sc2015,y2030,2030-01-05T19:00:00+01:00,-0.22031890923621583,0.006198800439949914,-0.16567425,0.14883967226586825,-0.10560365670264463,-0.23740966581737033,0.15631174942856313,-0.05639671636653368,-0.05494697244445878,-0.08153999475071705,0
sc2015,y2030,2030-01-05T21:00:00+01:00,-0.22858411857504324,0.016195669238281318,-0.16567425,0.14098170043736105,-0.11510434185435583,-0.24484995477050467,0.1564773724953856,-0.05960577247052294,-0.06413879956263896,-0.08386612943497072,0
sc2015,y2030,2030-01-05T23:00:00+01:00,-0.19579172169541012,0.028029299138283656,-0.15265981235046797,0.09924597562648677,-0.08269666143772356,-0.21320968413850197,0.16002367705410875,-0.058044981961156344,-0.08192384055024177,-0.06585038397058823,0
sc2015,y2030,2030-01-06T01:00:00+01:00,-0.13061100011951723,0.10999778804238274,-0.10602517104320326,0.040301990390010846,-0.051719280928665526,-0.1394101444425107,0.16977932817119562,-0.03306454371144716,-0.07888378680913471,-0.00031309949389216616,0
sc2015,y2030,2030-01-06T03:00:00+01:00,-0.15284159044064577,0.1652337189046633,-0.0700852711027039,-0.016354795501168817,-0.14885201277781895,-0.1386546960285843,0.14557878783802536,-0.02545884797731906,-0.11316095236003264,0.026891405152236668,0
sc2015,y2030,2030-01-06T05:00:00+01:00,-0.10750863438843714,0.20126197116645408,-0.05337479885569647,0.00991148289629252,-0.10627986396761427,-0.0932376782123454,0.07729482425650776,-0.00109126315766258,-0.07732140565022573,0.06501555055460367,0
sc2015,y2030,2030-01-06T07:00:00+01:00,-0.12458843110396214,0.19384174398583484,-0.05952694706200614,-0.0005630192891983396,-0.12239758025397732,-0.11013357400375214,0.10154253896720787,-0.009678093740325498,-0.0916522294547523,0.053123414443344494,0
sc2015,y2030,2030-01-06T09:00:00+01:00,-0.11349747166709612,0.1790632676862255,-0.07265159471119774,-0.002806604148668117,-0.1187285314620971,-0.1015961428816605,0.12227565786115666,-0.01201699872990565,-0.09219550492493686,0.0514393520816417,0
sc2015,y2030,2030-01-06T11:00:00+01:00,0.056519756667448184,0.1742322567886795,-0.09253434798417111,0.05465536641381468,0.0061559011151335235,0.05518468268685958,0.062483654050799635,0.03247795147187784,-0.0007883208517300917,0.1265815676488845,0
sc2015,y2030,2030-01-06T13:00:00+01:00,0.12082650541027552,0.10828229675300029,-0.11253098771093561,0.07819073875569495,0.05834308294499416,0.1115972592854352,0.05697552852944025,0.04241689867757459,0.03820094525059481,0.1382426364258188,0
sc2015,y2030,2030-01-06T15:00:00+01:00,0.10574642509857024,0.10821051687484681,-0.10621748437288976,0.0685935809503078,0.04127751568486696,0.0996170433925685,0.05843091889770338,0.038707742936803215,0.020488087663731527,0.13345230179214815,0
sc2015,y2030,2030-01-06T17:00:00+01:00,-0.026475517822736955,0.15687904005419692,-0.08604660744053044,0.03863163616165182,-0.009328886688134912,-0.03125170226929697,0.10101523850922073,0.006845458539335127,-0.02270613243306106,0.07011863979676984,0
sc2015,y2030,2030-01-06T19:00:00+01:00,-0.09674483536076103,0.0684984562419721,-0.13348480564680942,0.09160191899850366,0.05029083022510371,-0.12684582559089524,0.1755325518811086,-0.03033217760286309,-0.011362191865335563,-0.01588555575960578,0
sc2015,y2030,2030-01-06T21:00:00+01:00,-0.13204032478418348,0.04451343517940868,-0.1533283614916746,0.12190289392303448,0.020491987235749836,-0.1622686882107296,0.17989989764782857,-0.037938987724881905,-0.004114610914722995,-0.03650375533976271,0
sc2015,y2030,2030-01-06T23:00:00+01:00,-0.185023816922219,0.02578995843913546,-0.152766234339918,-0.04133659483436787,-0.05592650652441281,-0.2079986172060076,0.18280937233923106,-0.0851234541065079,-0.12178154969697301,-0.07328885031601592,0
sc2015,y2030,2030-01-07T01:00:00+01:00,-0.05614327226483025,0.13855620693150267,-0.0941893344215597,0.04525861370439566,0.051829274175604546,-0.0754091676299679,0.12258551799259738,-0.008302933720526078,-0.003692791761994231,0.0367096753782007,0
sc2015,y2030,2030-01-07T03:00:00+01:00,-0.03517587972962846,0.1724892874784324,-0.06850774807454814,0.05868494000576741,0.043954748828284415,-0.04668760575591934,0.06396914939130839,0.011645137656999864,0.007913796170803431,0.06373303949562978,0
sc2015,y2030,2030-01-07T05:00:00+01:00,-0.016918122503565988,0.16509805470301925,-0.0705594090288031,0.0712274482749607,0.0788268311354163,-0.0341322855643396,0.05803981763336277,0.015594626359865577,0.029029402467533317,0.06388023882325526,0
sc2015,y2030,2030-01-07T07:00:00+01:00,-0.10337327817632501,0.13708284194082118,-0.10679001789760391,0.055041533736024474,0.012185307703850977,-0.12364231457041373,0.1676843807748936,-0.024081664586025828,-0.024585279424401044,0.0002898878798261103,0
sc2015,y2030,2030-01-07T09:00:00+01:00,-0.10689302607810741,0.07097575386779983,-0.16567425,0.19418329866483058,0.07115713108413739,-0.14791866230908676,0.16393557282727797,-0.026084968386564985,0.022908970366860047,-0.03383996495655339,0
sc2015,y2030,2030-01-07T11:00:00+01:00,0.011594495169009218,0.12361300219983125,-0.16567425,0.16096809251387595,0.11908092731978263,-0.030229194002688142,0.15593503030596548,0.0008712725955854552,0.049701613073233064,0.03503837436770522,0
sc2015,y2030,2030-01-07T13:00:00+01:00,0.11246928040196348,0.10940427062483143,-0.16567425,0.1152260418243444,0.16247462785329128,0.07043062861509748,0.15441966473194235,0.01875511621126034,0.07230935896571726,0.08438087074426298,0
sc2015,y2030,2030-01-07T15:00:00+01:00,0.11188105407368805,0.12565308343697826,-0.1489442457243288,0.07620715316843943,0.14997902579609276,0.07488991321169211,0.15587025347729178,0.018433238447083042,0.05626034285075014,0.0919507622137595,0
sc2015,y2030,2030-01-07T17:00:00+01:00,-0.0961663580647671,0.05290637087996289,-0.16567425,0.06154033902801094,0.022770793093075132,-0.13022642198958054,0.1571432947197255,-0.04790956208947532,-0.041177480716172665,-0.03704251696790201,0
sc2015,y2030,2030-01-07T19:00:00+01:00,-0.1929030229859306,0.13006926609983155,-0.16567425,0.2005570532178731,-0.018467592180933193,-0.22579679996433163,0.15663955348648612,-0.03967686846098601,-0.00456344678212691,-0.06366041025079072,0
sc2015,y2030,2030-01-07T21:00:00+01:00,-0.1403865773467493,0.14280146222795667,-0.16567425,0.22854808018512107,0.06782167012768317,-0.18435316928675122,0.15675517476499298,-0.02390791981487892,0.044402435806722144,-0.04198197992532609,0
sc2015,y2030,2030-01-07T23:00:00+01:00,-0.1258147545355031,0.06213777693210304,-0.16271938440322575,0.19620072936423053,0.06198653447669798,-0.16622150777297734,0.16193114370175923,-0.029687040562427342,0.017606505193324417,-0.04592321866685073,0
sc2015,y2030,2030-01-08T01:00:00+01:00,-0.10561041054292605,0.1429544342087167,-0.10684576023219143,0.04813911161943324,0.008732466826805532,-0.12521147366935192,0.17044645085168295,-0.02444642334920516,-0.029693290944945265,0.002205368575654746,0
sc2015,y2030,2030-01-08T03:00:00+01:00,-0.04398391794473661,0.17200234847567344,-0.0821696978904966,0.05325403748062871,0.059219878191084145,-0.06195099312805781,0.09682014008378921,0.0028278172666136203,0.005548656396246298,0.050068400832396776,0
sc2015,y2030,2030-01-08T05:00:00+01:00,-0.029320066479922812,0.18708132202214772,-0.07680109928296672,0.061359281866371566,0.07305620957745428,-0.04714828635206679,0.0739475071782134,0.010936858163548438,0.016631237941356788,0.06391645667495476,0
sc2015,y2030,2030-01-08T07:00:00+01:00,-0.11843316864048066,0.13326610945908213,-0.12047185177017325,0.06665552132745585,0.006837875146294014,-0.1403591866204238,0.17686542131394298,-0.028520987278804748,-0.028060086965883312,-0.005503317876424821,0
sc2015,y2030,2030-01-08T09:00:00+01:00,-0.1102376930002679,0.11005594471763161,-0.16567425,0.1838330064448243,0.06180362014844099,-0.14968311701796502,0.16947232041271548,-0.02594306128329014,0.011708234078949695,-0.024058354429836094,0
sc2015,y2030,2030-01-08T11:00:00+01:00,0.054918637920267556,0.1310150842662377,-0.16567425,0.10624549799931383,0.12682033370415047,0.016025397083546913,0.1695049759880305,0.004858490509308787,0.041718226025767524,0.06730377712497328,0
sc2015,y2030,2030-01-08T13:00:00+01:00,0.14330920717169676,0.11231363809514973,-0.1626203942184105,0.0789650701120352,0.15620926650111408,0.10700437231585005,0.1488571037906697,0.024760358208629922,0.06153826650111406,0.11486143509603665,0
sc2015,y2030,2030-01-08T15:00:00+01:00,0.17617793361160888,0.16221879657050062,-0.1369762448392139,0.10279538614722278,0.1859551870550328,0.14300178984818135,0.07120116261694442,0.049716621307697634,0.09128418705503281,0.15294928697213445,0
sc2015,y2030,2030-01-08T17:00:00+01:00,-0.026081687273266308,0.120201724398392,-0.1465949769946652,0.09315954087730648,0.08149806434095841,-0.05926575070285303,0.17274059407875547,-0.011733343691780185,0.008440278853741042,0.02863842570683055,0
sc2015,y2030,2030-01-08T19:00:00+01:00,-0.152472987661142,0.13669850278733112,-0.16567425,0.1925648531969537,0.0378390768245494,-0.19057539336242052,0.1744903884770055,-0.033338414344443734,-0.004971349456287215,-0.03759294862123547,0
sc2015,y2030,2030-01-08T21:00:00+01:00,-0.15777778968171782,0.15008006195451867,-0.16567425,0.17004248503126204,0.027945141289813707,-0.19376046609297154,0.18498298906614674,-0.037038305172561806,-0.01935987798804517,-0.03171037055085017,0
sc2015,y2030,2030-01-08T23:00:00+01:00,-0.14521871621115992,0.13605475387685434,-0.14280230124358764,0.065589102693629,-0.007212277661006508,-0.16841208252072795,0.2015268014450286,-0.03973679893765115,-0.04590113211293246,-0.00959727636107093,0
sc2015,y2030,2030-01-09T01:00:00+01:00,-0.05589465295205289,0.18253765162534832,-0.09647812062291641,0.0401997501500044,0.053780596127675995,-0.07378030598467678,0.11043373989641363,-0.004082367436444433,-0.010321197143349113,0.05835062148179664,0
sc2015,y2030,2030-01-09T03:00:00+01:00,-0.05983655910773285,0.1988881276115303,-0.07557124079580942,0.03938727357807687,0.014549397602389083,-0.06778609737181542,0.08189990436901463,0.004531883747247731,-0.019980004708755113,0.06712646186920594,0
sc2015,y2030,2030-01-09T05:00:00+01:00,-0.05473877091248214,0.19666107092599047,-0.07517304263146359,0.04309600510689817,0.022921372468356006,-0.06394787731322991,0.07924968208515214,0.005960479330387171,-0.014135107121891949,0.06704837221778347,0
sc2015,y2030,2030-01-09T07:00:00+01:00,-0.10642051436542398,0.13575185403788517,-0.12025762840242941,0.02801209757339014,0.020012050313514093,-0.12867974386643585,0.19210816747013795,-0.03327295647574411,-0.04985529254036731,0.006019540372710795,0
sc2015,y2030,2030-01-09T09:00:00+01:00,-0.09955134171125071,0.11071153872951879,-0.16567425,0.14199651566538274,0.056358000056009556,-0.13601933341501893,0.18390170076435358,-0.028436864695784592,-0.0029765279738803246,-0.009873933054525606,0
sc2015,y2030,2030-01-09T11:00:00+01:00,0.10075023918454029,0.12203039028091228,-0.16567425,0.06011524583196074,0.12939741027883583,0.06615912561476037,0.17428546306695733,0.010780907546613414,0.03472641027883583,0.09953672566729986,0
sc2015,y2030,2030-01-09T13:00:00+01:00,0.17306274904061839,0.15636570406337102,-0.14610016028726253,0.07811292563661568,0.10995661622233775,0.15211758476163242,0.09466562703213785,0.04613900982659754,0.0501507705260481,0.1643953017740463,0
sc2015,y2030,2030-01-09T15:00:00+01:00,0.17360685622982244,0.13496064496261434,-0.13834426985119713,0.08807233489807,0.1197769818570957,0.15311981314344691,0.06986851862663337,0.05046455526895972,0.06246029656623061,0.16350652363864585,0
sc2015,y2030,2030-01-09T17:00:00+01:00,0.00037264757736058885,0.11525468480951227,-0.14002001398426628,0.04151670751733073,0.07871023698643166,-0.028037650150107046,0.1788042536221786,-0.009258216266457923,0.0012122177456477606,0.05102564835247953,0
sc2015,y2030,2030-01-09T19:00:00+01:00,-0.14386531293695742,0.10691042469575616,-0.16567425,0.16436428991518545,0.03904992545400027,-0.18056909761352988,0.18316830159109485,-0.0362147694962781,-0.010569585522186384,-0.034330150216126905,0
sc2015,y2030,2030-01-09T21:00:00+01:00,-0.14802630012584672,0.11818835050078155,-0.16567425,0.1590244199432438,0.034108867317213395,-0.1839823469979817,0.18656760887965296,-0.03756834951693746,-0.01617566592077988,-0.032304547761565564,0
sc2015,y2030,2030-01-09T23:00:00+01:00,-0.12732225867623112,0.08646729786421012,-0.15518782521281071,0.11978196634676716,0.03875149195406665,-0.16036297620040715,0.1882990552724336,-0.036758793294665464,-0.018784688926157294,-0.024827795089425866,0
sc2015,y2030,2030-01-10T01:00:00+01:00,-0.10900601121863673,0.13111918390686506,-0.11461281765387962,0.01067318544510125,0.0030918937031800837,-0.12725116645240753,0.19360362786735794,-0.033931296693731704,-0.05069120239650055,0.008183902582072466,0
sc2015,y2030,2030-01-10T03:00:00+01:00,-0.10238464531698895,0.16869274268402884,-0.08382334126998854,-0.003966053628887046,-0.04285904447348797,-0.10528133857018149,0.14370026823641038,-0.020770778373961237,-0.08836999442352358,0.04021388897221825,0
sc2015,y2030,2030-01-10T05:00:00+01:00,-0.11847748106506555,0.19441251326519496,-0.07021992369406141,0.0020172109069958853,-0.095705015619544,-0.10961144202853013,0.10930261500312077,-0.01067736563440908,-0.08344218556683515,0.05410406866729689,0
sc2015,y2030,2030-01-10T07:00:00+01:00,-0.08848456790746229,0.19473385366435242,-0.0772410324907215,0.0023796827093220756,-0.03433881495873189,-0.08945132466454599,0.11435303480209766,-0.011094779532473842,-0.08056650477477383,0.06110388912464393,0
sc2015,y2030,2030-01-10T09:00:00+01:00,-0.08016129557843261,0.16175113799983729,-0.10577833559440783,0.05925567659115244,-0.03774748550373927,-0.08458955190865426,0.11034588344995763,-0.005417258867631554,-0.040112770870775666,0.05665221195881839,0
