Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Cogeneration1,Cogeneration2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2,SolarPV1,SolarPV2,SolarPV3,SolarPV4,SolarPV5,SolarPV6,Wind1,Wind2,Wind3,Wind4,Wind5
sc2015,y2030,2030-01-03T19:00:00+01:00,0.0,0.0,539.7373299629415,137.19581241687922,0.0,0.0,128.54615330827835,0.0,0.0,0.0,0.0,186.94313379999994,190.97787769999994,49.27273754448913,213.93324137127544,500.0,500.0,626.8431375131374,800.0,0.11139124800001177,0.12253037300000852,0.11139124800001177,0.12253037300000852,0.11139124800001177,0.12253037300000852,140.98299515000002,140.98299515000002,202.63377519999992,222.89715270000002,111.44857634999994
sc2015,y2030,2030-01-03T21:00:00+01:00,0.0,0.0,539.7373299629415,137.19581241687922,0.0,0.0,128.54615330827835,0.0,0.0,0.0,0.0,188.37961269999997,192.44535969999993,630.0,376.12902770640767,500.0,500.0,769.1667683779485,114.2959912775463,0.0,0.0,0.0,0.0,0.0,0.0,148.12636435000002,148.12636435000002,212.90088469999995,234.19097309999998,117.0954865499999
sc2015,y2030,2030-01-03T23:00:00+01:00,0.0,0.0,539.7373299629415,137.19581241687922,0.0,0.0,128.54615330827835,0.0,0.0,0.0,0.0,187.01447184999998,191.05075534999995,104.80702776483741,126.31256180403506,500.0,500.0,530.9154823930295,800.0,0.0,0.0,0.0,0.0,0.0,0.0,147.66247794999998,147.66247794999998,212.23414449999996,233.45755889999998,116.7287794999999
sc2015,y2030,2030-01-04T01:00:00+01:00,0.0,0.0,539.7373299629415,137.19581241687922,0.0,0.0,128.54615330827835,0.0,0.0,0.0,0.0,178.20052819999995,182.04658274999997,630.0,0.0,500.0,500.0,211.21098928190273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.36924415000001,147.36924415000001,211.81268179999995,232.99394999999996,116.49697499999989
sc2015,y2030,2030-01-04T03:00:00+01:00,0.0,0.0,539.7373299629415,137.19581241687922,0.0,0.0,128.54615330827835,0.0,0.0,0.0,0.0,179.2286971999999,183.09694244999991,0.0,0.0,500.0,500.0,0.0,278.3462247619025,0.0,0.0,0.0,0.0,0.0,0.0,146.44627850000003,146.44627850000003,210.48611030000006,231.53472129999992,115.76736064999987
sc2015,y2030,2030-01-04T05:00:00+01:00,0.0,0.0,539.7373299629415,137.19581241687922,0.0,0.0,128.54615330827835,0.0,0.0,0.0,0.0,179.90503519999996,183.7878776999999,88.9332330119029,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.85932840000004,149.85932840000004,215.39166070000002,236.93082674999988,118.46541339999987
sc2015,y2030,2030-01-04T07:00:00+01:00,0.0,0.0,539.7373299629415,137.19581241687922,0.0,0.0,128.54615330827835,0.0,0.0,0.0,0.0,180.74031689999998,184.64118704999993,0.0,0.0,500.0,500.0,0.0,216.0737733604029,0.10708603350001177,0.11779463700000854,0.10708603350001177,0.11779463700000854,0.10708603350001177,0.11779463700000854,148.35710580000006,148.35710580000006,213.23252764999998,234.5557803999999,117.27789019999989
sc2015,y2030,2030-01-04T09:00:00+01:00,0.0,0.0,539.7373299629415,137.19581241687922,0.0,0.0,128.54615330827835,0.0,0.0,0.0,0.0,182.89830984999995,186.84575539999994,0.0,0.0,500.0,500.0,0.0,285.9389670179026,41.63162556100002,45.79478811700001,41.63162556100002,45.79478811700001,41.63162556100002,45.79478811700001,140.92050275,140.92050275,202.54395530000002,222.7983508499999,111.39917539999989
sc2015,y2030,2030-01-04T11:00:00+01:00,0.0,0.0,399.40987736308966,131.70797992020405,0.0,0.0,50.164352510547644,0.0,0.0,0.0,0.0,183.39749999999992,187.35571939999997,0.0,0.0,500.0,500.0,0.0,0.0,233.83517145000005,257.21868854999997,233.83517145000005,257.21868854999997,233.83517145000005,257.21868854999997,121.8795302,121.8795302,175.17651170000008,192.69416284999988,96.34708141999988
sc2015,y2030,2030-01-04T13:00:00+01:00,0.0,0.0,476.43786688675794,51.68287819653577,0.0,0.0,50.164352510547644,0.0,0.0,0.0,0.0,181.53095069999992,185.44888489999997,0.0,0.0,500.0,500.0,0.0,0.0,300.3119940000001,330.34319339999996,300.3119940000001,330.34319339999996,300.3119940000001,330.34319339999996,109.5348652,109.5348652,157.43361975000002,173.1769817499999,86.5884908649999
sc2015,y2030,2030-01-04T15:00:00+01:00,0.0,0.0,368.5014498486462,75.81510343691671,0.0,0.0,128.54615330827835,0.0,0.0,0.0,0.0,179.9218309999999,183.80503594999996,0.0,0.0,500.0,500.0,0.0,0.0,264.8396958500001,291.32366544999996,264.8396958500001,291.32366544999996,264.8396958500001,291.32366544999996,101.90597779999999,101.90597779999999,146.46867840000004,161.1155462499999,80.5577731199999
sc2015,y2030,2030-01-04T17:00:00+01:00,0.0,0.0,798.6478165384387,176.9134331250062,0.0,0.0,257.0923066165567,0.0,0.0,0.0,0.0,180.44288729999994,184.33733810000004,0.0,0.0,500.0,500.0,0.0,0.0,95.2874193050001,104.81616122499999,95.2874193050001,104.81616122499999,95.2874193050001,104.81616122499999,94.522252935,94.522252935,135.85610755000008,149.44171824999992,74.7208591399999
sc2015,y2030,2030-01-04T19:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,186.91538735,190.9495324,0.0,0.0,500.0,500.0,484.74168335952504,256.48963921247525,0.12767188850010616,0.14043907749998127,0.12767188850010616,0.14043907749998127,0.12767188850010616,0.14043907749998127,107.2082228,107.2082228,154.08955445000007,169.49850989999987,84.74925495999989
sc2015,y2030,2030-01-04T21:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,188.60676060000006,192.6774101,275.30224227826585,0.0,500.0,500.0,53.708698411735426,800.0,0.0,0.0,0.0,0.0,0.0,0.0,97.88482808500001,97.88482808500001,140.68911105000004,154.7580220999999,77.37901106999989
sc2015,y2030,2030-01-04T23:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,188.89257040000007,192.9693885,630.0,0.0,500.0,500.0,293.4402451345717,128.252495265429,0.0,0.0,0.0,0.0,0.0,0.0,69.51084660000001,69.51084660000001,99.90740548000005,109.89814605999989,54.94907301999989
sc2015,y2030,2030-01-05T01:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,181.86130285000013,185.7863669,0.0,0.0,500.0,500.0,441.0727548600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.69461079,40.69461079,58.49005126500004,64.33905638999987,32.16952819499988
sc2015,y2030,2030-01-05T03:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,180.0745774500002,183.96107915,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.29165756500001,33.29165756500001,47.84984350000004,52.63482784499987,26.31741392499988
sc2015,y2030,2030-01-05T05:00:00+01:00,0.0,0.0,820.0000000000001,294.5602957868888,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,180.68823945000017,184.58798559999994,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.578042565000004,30.578042565000004,43.94958551000006,48.34454404999987,24.172272029999878
sc2015,y2030,2030-01-05T07:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,186.68873240000016,190.71798559999993,0.0,0.0,500.0,500.0,359.26136042599944,0.0,0.10560147750010614,0.11616162549998124,0.10560147750010614,0.11616162549998124,0.10560147750010614,0.11616162549998124,36.937852385000014,36.937852385000014,53.09049127500005,58.39954039999987,29.199770199999882
sc2015,y2030,2030-01-05T09:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,204.08640845000014,208.49115109999994,0.0,0.0,500.0,500.0,97.65515645399917,800.0,36.08739955600011,39.69613951599998,36.08739955600011,39.69613951599998,36.08739955600011,39.69613951599998,45.77572869500001,45.77572869500001,65.79310295500005,72.37241325999987,36.18620662499988
sc2015,y2030,2030-01-05T11:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,205.01292255000016,209.43766184999996,0.0,0.0,500.0,500.0,0.0,267.5617856949997,204.3881451500001,224.82695969999997,204.3881451500001,224.82695969999997,204.3881451500001,224.82695969999997,40.93015932000001,40.93015932000001,58.82860332500005,64.71146366999989,32.355731829999876
sc2015,y2030,2030-01-05T13:00:00+01:00,0.0,0.0,820.0000000000001,141.73602580004453,0.0,0.0,393.24995463495566,0.0,0.0,0.0,0.0,202.51753520000014,206.88841729999996,0.0,0.0,500.0,500.0,0.0,0.0,268.3521573000001,295.18737304999996,268.3521573000001,295.18737304999996,268.3521573000001,295.18737304999996,36.63981142,36.63981142,52.66211928500006,57.92833120499988,28.96416560499987
sc2015,y2030,2030-01-05T15:00:00+01:00,0.0,0.0,820.0000000000001,141.73602580004453,0.0,0.0,267.33063827495533,0.0,0.0,0.0,0.0,201.87320420000006,206.23017989999997,0.0,0.0,500.0,500.0,0.0,0.0,243.8340576500001,268.21746335,243.8340576500001,268.21746335,243.8340576500001,268.21746335,38.75253734999999,38.75253734999999,55.69872404500005,61.26859643499988,30.63429822499987
sc2015,y2030,2030-01-05T17:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,203.85834510000007,208.25816545000004,295.6414071750315,0.0,500.0,500.0,40.72520819996717,0.0,88.53921771500009,97.39313949500003,88.53921771500009,97.39313949500003,88.53921771500009,97.39313949500003,40.04084348999999,40.04084348999999,57.55039653000005,63.305436194999885,31.652718089999873
sc2015,y2030,2030-01-05T19:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,207.7179929500001,212.20111510000007,251.66803725225094,0.0,500.0,500.0,180.925655622749,800.0,0.10228596700008127,0.11251456300004001,0.10228596700008127,0.11251456300004001,0.10228596700008127,0.11251456300004001,48.88112336499997,48.88112336499997,70.25646287000005,77.28210915499989,38.64105457999986
sc2015,y2030,2030-01-05T21:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,207.61320420000007,212.09406475000006,630.0,49.85291942928327,500.0,500.0,209.71535690959382,410.18459300612255,0.0,0.0,0.0,0.0,0.0,0.0,50.979427964999985,50.979427964999985,73.27233994000004,80.59957392999989,40.29978696499986
sc2015,y2030,2030-01-05T23:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,205.44957745000008,209.88374100000007,0.0,0.0,500.0,500.0,206.88774653499922,800.0,0.0,0.0,0.0,0.0,0.0,0.0,56.15668813999998,56.15668813999998,80.71357613500005,88.78493375999987,44.39246686999986
sc2015,y2030,2030-01-06T01:00:00+01:00,0.0,0.0,820.0000000000001,361.19825929688767,0.0,0.0,514.1846132331134,0.0,0.0,0.0,0.0,187.5709859000001,191.6192806000001,0.0,0.0,500.0,500.0,0.0,303.1517087399989,0.0,0.0,0.0,0.0,0.0,0.0,72.20042610499999,72.20042610499999,103.77311735000005,114.1504290999999,57.07521454999986
sc2015,y2030,2030-01-06T03:00:00+01:00,0.0,0.0,820.0000000000001,141.73602580004453,0.0,0.0,418.912112119956,0.0,0.0,0.0,0.0,183.4227464500001,187.38151080000011,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.49233335000001,83.49233335000001,120.00288885000008,132.0031777499999,66.00158885999986
sc2015,y2030,2030-01-06T05:00:00+01:00,0.0,0.0,802.3364401827652,141.73602580004453,0.0,0.0,200.65741004219058,0.0,0.0,0.0,0.0,182.84845070000006,186.79482010000012,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.41180995,93.41180995,134.2600763000001,147.68608399999988,73.84304198499984
sc2015,y2030,2030-01-06T07:00:00+01:00,0.0,0.0,820.0000000000001,141.73602580004453,0.0,0.0,272.78314450345545,0.0,0.0,0.0,0.0,185.3345775000001,189.33460430000014,0.0,0.0,500.0,500.0,0.0,0.0,0.10322618600008128,0.11354880450004,0.10322618600008128,0.11354880450004,0.10322618600008128,0.11354880450004,96.25040989000003,96.25040989000003,138.3399742000001,152.17397159999987,76.08698580499984
sc2015,y2030,2030-01-06T09:00:00+01:00,0.0,0.0,820.0000000000001,141.73602580004453,0.0,0.0,342.07875147295533,0.0,0.0,0.0,0.0,196.16176055000008,200.3954676500001,0.0,0.0,500.0,500.0,0.0,0.0,26.794271651500082,29.473698817500043,26.794271651500082,29.473698817500043,26.794271651500082,29.473698817500043,94.14249108500006,94.14249108500006,135.31027865000013,148.8413064999999,74.42065323999982
sc2015,y2030,2030-01-06T11:00:00+01:00,0.0,0.0,796.3810248277648,141.73602580004453,0.0,0.0,200.65741004219058,0.0,0.0,0.0,0.0,197.22933100000012,201.4860791500001,0.0,0.0,500.0,500.0,0.0,0.0,159.1598343000001,175.07581775000006,159.1598343000001,175.07581775000006,159.1598343000001,175.07581775000006,66.79723166000004,66.79723166000004,96.00714754500011,105.60786227499987,52.80393113999983
sc2015,y2030,2030-01-06T13:00:00+01:00,0.0,0.0,597.3665197227649,141.73602580004453,0.0,0.0,200.65741004219058,0.0,0.0,0.0,0.0,196.86419015000013,201.11305755000015,0.0,0.0,500.0,500.0,0.0,0.0,211.04860945000004,232.15347040000006,211.04860945000004,232.15347040000006,211.04860945000004,232.15347040000006,51.01067419000004,51.01067419000004,73.3172498900001,80.64897488999992,40.324487434999845
