Scenario,Period,LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9
sc01,y2030,2030-01-03T23:00:00+01:00,39.59754851889683,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682
sc01,y2030,2030-01-04T01:00:00+01:00,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715
sc01,y2030,2030-01-04T03:00:00+01:00,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
sc01,y2030,2030-01-04T05:00:00+01:00,39.59754851889683,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682
sc01,y2030,2030-01-04T07:00:00+01:00,43.997276132107594,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-04T09:00:00+01:00,43.997276132107594,65.0303030303031,65.0303030303031,65.0303030303031,65.0303030303031,65.0303030303031,65.0303030303031,65.0303030303031,65.0303030303031
sc01,y2030,2030-01-04T11:00:00+01:00,43.37487231869251,43.374872318692496,43.374872318692496,43.374872318692496,43.374872318692496,43.374872318692496,43.374872318692496,43.374872318692496,43.374872318692496
sc01,y2030,2030-01-04T13:00:00+01:00,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683
sc01,y2030,2030-01-04T15:00:00+01:00,43.997276132107594,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759
sc01,y2030,2030-01-04T17:00:00+01:00,43.997276132107594,71.5,71.5,71.50000000000001,71.50000000000001,71.5,71.5,71.50000000000001,71.50000000000001
sc01,y2030,2030-01-04T19:00:00+01:00,43.997276132107594,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999
sc01,y2030,2030-01-04T21:00:00+01:00,43.997276132107594,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-04T23:00:00+01:00,39.59754851889683,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682
sc01,y2030,2030-01-05T01:00:00+01:00,39.59754851889683,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682
sc01,y2030,2030-01-05T03:00:00+01:00,39.59754851889683,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682
sc01,y2030,2030-01-05T05:00:00+01:00,43.207354443309534,43.207354443309534,43.207354443309534,43.207354443309534,43.207354443309534,43.207354443309534,43.207354443309534,43.207354443309534,43.207354443309534
sc01,y2030,2030-01-05T07:00:00+01:00,43.997276132107594,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-05T09:00:00+01:00,43.997276132107594,71.5,72.8012048192771,77.5,77.5,69.76506024096385,70.92530120481926,71.6987951807229,73.43915662650603
sc01,y2030,2030-01-05T11:00:00+01:00,43.997276132107594,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759
sc01,y2030,2030-01-05T13:00:00+01:00,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683
sc01,y2030,2030-01-05T15:00:00+01:00,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683,39.59754851889683
sc01,y2030,2030-01-05T17:00:00+01:00,43.997276132107594,71.5,72.8012048192771,77.5,77.5,69.76506024096385,70.92530120481926,71.6987951807229,73.43915662650603
sc01,y2030,2030-01-05T19:00:00+01:00,43.997276132107594,51.80762683009878,51.80762683009878,51.80762683009878,51.80762683009878,51.80762683009878,51.80762683009878,51.80762683009878,51.80762683009878
sc01,y2030,2030-01-05T21:00:00+01:00,43.997276132107594,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-05T23:00:00+01:00,41.48314606741573,41.48314606741573,41.48314606741573,41.48314606741573,41.48314606741573,41.48314606741573,41.48314606741573,41.48314606741573,41.48314606741573
sc01,y2030,2030-01-06T01:00:00+01:00,39.59754851889683,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682
sc01,y2030,2030-01-06T03:00:00+01:00,36.738849165815544,36.738849165815544,36.738849165815544,36.738849165815544,36.738849165815544,36.738849165815544,36.738849165815544,36.738849165815544,36.738849165815544
sc01,y2030,2030-01-06T05:00:00+01:00,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
sc01,y2030,2030-01-06T07:00:00+01:00,43.997276132107594,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759
sc01,y2030,2030-01-06T09:00:00+01:00,43.997276132107594,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-06T11:00:00+01:00,43.997276132107594,56.00544773578483,56.00544773578483,56.00544773578483,56.00544773578483,56.00544773578483,56.00544773578483,56.00544773578483,56.00544773578483
sc01,y2030,2030-01-06T13:00:00+01:00,43.997276132107594,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759
sc01,y2030,2030-01-06T15:00:00+01:00,43.997276132107594,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759
sc01,y2030,2030-01-06T17:00:00+01:00,43.997276132107594,71.5,71.5,71.50000000000001,71.50000000000001,71.5,71.5,71.50000000000001,71.50000000000001
sc01,y2030,2030-01-06T19:00:00+01:00,43.997276132107594,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999
sc01,y2030,2030-01-06T21:00:00+01:00,43.997276132107594,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759
sc01,y2030,2030-01-06T23:00:00+01:00,39.59754851889683,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682
sc01,y2030,2030-01-07T01:00:00+01:00,39.59754851889683,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682
sc01,y2030,2030-01-07T03:00:00+01:00,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
sc01,y2030,2030-01-07T05:00:00+01:00,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715,36.265577119509715
sc01,y2030,2030-01-07T07:00:00+01:00,43.997276132107594,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759
sc01,y2030,2030-01-07T09:00:00+01:00,43.997276132107594,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-07T11:00:00+01:00,43.997276132107594,56.00544773578483,56.00544773578483,56.00544773578483,56.00544773578483,56.00544773578483,56.00544773578483,56.00544773578483,56.00544773578483
sc01,y2030,2030-01-07T13:00:00+01:00,43.997276132107594,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759
sc01,y2030,2030-01-07T15:00:00+01:00,43.997276132107594,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759,43.99727613210759
sc01,y2030,2030-01-07T17:00:00+01:00,43.997276132107594,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999
sc01,y2030,2030-01-07T19:00:00+01:00,43.997276132107594,71.5,71.5,71.50000000000001,71.50000000000001,71.5,71.5,71.50000000000001,71.50000000000001
sc01,y2030,2030-01-07T21:00:00+01:00,43.997276132107594,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-07T23:00:00+01:00,39.59754851889683,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682,39.59754851889682
sc01,y2030,2030-01-08T01:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-08T03:00:00+01:00,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
sc01,y2030,2030-01-08T05:00:00+01:00,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736
sc01,y2030,2030-01-08T07:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-08T09:00:00+01:00,44.075939558310736,70.67977528089887,72.15886015974006,77.5,77.5,68.70766210911056,70.02651279274397,70.9057465818329,72.88402260728303
sc01,y2030,2030-01-08T11:00:00+01:00,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736
sc01,y2030,2030-01-08T13:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-08T15:00:00+01:00,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736
sc01,y2030,2030-01-08T17:00:00+01:00,44.075939558310736,71.5,72.8012048192771,77.5,77.5,69.76506024096385,70.92530120481926,71.6987951807229,73.43915662650603
sc01,y2030,2030-01-08T19:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-08T21:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-08T23:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-09T01:00:00+01:00,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
sc01,y2030,2030-01-09T03:00:00+01:00,34.92404870087934,34.92404870087933,34.92404870087933,34.92404870087933,34.92404870087933,34.92404870087933,34.92404870087933,34.92404870087933,34.92404870087933
sc01,y2030,2030-01-09T05:00:00+01:00,44.07593955831069,44.07593955831069,44.07593955831069,44.07593955831069,44.07593955831069,44.07593955831069,44.07593955831069,44.07593955831069,44.07593955831069
sc01,y2030,2030-01-09T07:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-09T09:00:00+01:00,44.075939558310736,70.67977528089887,70.67977528089887,70.67977528089887,70.67977528089887,70.67977528089887,70.67977528089887,70.67977528089887,70.67977528089887
sc01,y2030,2030-01-09T11:00:00+01:00,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736
sc01,y2030,2030-01-09T13:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-09T15:00:00+01:00,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736
sc01,y2030,2030-01-09T17:00:00+01:00,44.075939558310736,71.5,71.5,71.50000000000001,71.50000000000001,71.5,71.5,71.50000000000001,71.50000000000001
sc01,y2030,2030-01-09T19:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-09T21:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-09T23:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-10T01:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-10T03:00:00+01:00,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
sc01,y2030,2030-01-10T05:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-10T07:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-10T09:00:00+01:00,44.075939558310736,64.66330879504065,64.66330879504065,64.66330879504065,64.66330879504065,64.66330879504065,64.66330879504065,64.66330879504065,64.66330879504065
sc01,y2030,2030-01-10T11:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-10T13:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-10T15:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-10T17:00:00+01:00,44.075939558310736,71.5,71.5,71.50000000000001,71.50000000000001,71.5,71.5,71.50000000000001,71.50000000000001
sc01,y2030,2030-01-10T19:00:00+01:00,44.075939558310736,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999
sc01,y2030,2030-01-10T21:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-10T23:00:00+01:00,44.075939558310736,46.607710189849115,46.607710189849115,46.607710189849115,46.607710189849115,46.607710189849115,46.607710189849115,46.607710189849115,46.607710189849115
sc01,y2030,2030-01-11T01:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-11T03:00:00+01:00,36.05559860519154,36.05559860519155,36.05559860519155,36.05559860519155,36.05559860519155,36.05559860519155,36.05559860519155,36.05559860519155,36.05559860519155
sc01,y2030,2030-01-11T05:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-11T07:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-11T09:00:00+01:00,44.075939558310736,64.66330879504065,64.66330879504065,64.66330879504065,64.66330879504065,64.66330879504065,64.66330879504065,64.66330879504065,64.66330879504065
sc01,y2030,2030-01-11T11:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-11T13:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-11T15:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-11T17:00:00+01:00,44.075939558310736,71.5,71.5,71.50000000000001,71.50000000000001,71.5,71.5,71.50000000000001,71.50000000000001
sc01,y2030,2030-01-11T19:00:00+01:00,44.075939558310736,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999
sc01,y2030,2030-01-11T21:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-11T23:00:00+01:00,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736
sc01,y2030,2030-01-12T01:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-12T03:00:00+01:00,38.587369236729934,38.587369236729934,38.587369236729934,38.587369236729934,38.587369236729934,38.587369236729934,38.587369236729934,38.587369236729934,38.587369236729934
sc01,y2030,2030-01-12T05:00:00+01:00,39.66834560247966,39.668345602479675,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-12T07:00:00+01:00,44.075939558310736,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999,54.50000000000001,54.50000000000001,54.49999999999999,54.49999999999999
sc01,y2030,2030-01-12T09:00:00+01:00,44.075939558310736,71.5,71.5,71.50000000000001,71.50000000000001,71.5,71.5,71.50000000000001,71.50000000000001
sc01,y2030,2030-01-12T11:00:00+01:00,41.163308795040656,41.163308795040656,41.163308795040656,41.163308795040656,41.163308795040656,41.163308795040656,41.163308795040656,41.163308795040656,41.163308795040656
sc01,y2030,2030-01-12T13:00:00+01:00,39.66834560247966,39.66834560247967,39.66834560247967,39.66834560247967,39.66834560247967,39.66834560247967,39.66834560247967,39.66834560247967,39.66834560247967
sc01,y2030,2030-01-12T15:00:00+01:00,39.66834560247966,39.66834560247967,39.66834560247967,39.66834560247967,39.66834560247967,39.66834560247967,39.66834560247967,39.66834560247967,39.66834560247967
sc01,y2030,2030-01-12T17:00:00+01:00,44.075939558310736,71.5,71.5,71.50000000000001,71.50000000000001,71.5,71.5,71.50000000000001,71.50000000000001
sc01,y2030,2030-01-12T19:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-12T21:00:00+01:00,44.075939558310736,48.0,48.0,48.000000000000014,48.000000000000014,47.99999999999999,47.99999999999999,48.000000000000014,48.000000000000014
sc01,y2030,2030-01-12T23:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-13T01:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-13T03:00:00+01:00,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
sc01,y2030,2030-01-13T05:00:00+01:00,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966,39.66834560247966
sc01,y2030,2030-01-13T07:00:00+01:00,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736
sc01,y2030,2030-01-13T09:00:00+01:00,44.075939558310736,61.58698179000394,61.58698179000394,61.58698179000394,61.58698179000394,61.58698179000394,61.58698179000394,61.58698179000394,61.58698179000394
sc01,y2030,2030-01-13T11:00:00+01:00,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736,44.075939558310736
sc01,y2030,2030-01-13T13:00:00+01:00,42.26113909337459,42.261139093374595,42.261139093374595,42.26113909337459,42.26113909337459,42.261139093374595,42.261139093374595,42.261139093374595,42.261139093374595
