Scenario,Period,LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,ESS1,FuelOilGas,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear,OCGT_1,OCGT_2,OCGT_3,SolarPV_1,WindFarm_1
sc01,y2030,2030-01-04T23:00:00+01:00,0.0,0.010400186879190976,0.0,0.0,0.38052337375680745,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.11679484999999994
sc01,y2030,2030-01-05T01:00:00+01:00,0.0,0.010400186879190976,0.0,0.0,0.38052337375680745,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.06796724999999994
sc01,y2030,2030-01-05T03:00:00+01:00,0.0,0.010400186879190976,0.0,0.0,0.38052337375680745,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.056260549999999944
sc01,y2030,2030-01-05T05:00:00+01:00,0.0,0.010400186879190976,0.0,0.0,0.38052337375680745,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.05202759999999994
sc01,y2030,2030-01-05T07:00:00+01:00,0.0,0.49579973876919164,0.0,0.0,0.38052337375680745,0.0,0.0496080614040002,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,4.7474999999956485e-05,0.06428742499999994
sc01,y2030,2030-01-05T09:00:00+01:00,0.0,0.5832840108191917,0.0,0.0,0.38052337375680745,0.0,0.04978614174300011,0.0,0.0,0.0,1.5432000000000001,0.04964492565469325,0.0,0.003156307305306527,0.018231399999999957,0.07944632499999993
sc01,y2030,2030-01-05T11:00:00+01:00,0.0,0.5832840108191917,0.0,0.0,0.38052337375680745,0.0,0.031612623008999474,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.10325714999999996,0.06948632499999993
sc01,y2030,2030-01-05T13:00:00+01:00,0.0,0.5832840108191917,0.0,0.0,0.38052337375680745,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.13557184999999997,0.06149129999999994
sc01,y2030,2030-01-05T15:00:00+01:00,0.0,0.5832840108191917,0.0,0.0,0.38052337375680745,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.123185275,0.06556112499999994
sc01,y2030,2030-01-05T17:00:00+01:00,0.0,0.5832840108191917,0.0,0.0,0.38052337375680745,0.0,0.049860372579000334,0.0,0.0,0.0,1.5432000000000001,0.09167590101116929,0.0,0.018209897558830526,0.04473012499999997,0.06823809999999994
sc01,y2030,2030-01-05T19:00:00+01:00,0.0,0.5832840108191917,0.0,0.0,0.38052337375680745,0.0,0.04971836670900043,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,4.982499999997558e-05,0.08434847499999994
sc01,y2030,2030-01-05T21:00:00+01:00,0.0,0.16971832290919153,0.0,0.0,0.38052337375680745,0.0,0.049501192003000405,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.08621864999999992
sc01,y2030,2030-01-05T23:00:00+01:00,0.0,0.0,0.0,0.0,0.35884866512900004,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.09843499999999994
sc01,y2030,2030-01-06T01:00:00+01:00,0.0,0.0,0.0,0.0,0.247598626283,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.12630377499999995
sc01,y2030,2030-01-06T03:00:00+01:00,0.0,0.0,0.0,0.0,0.247598626283,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.14517869999999997
sc01,y2030,2030-01-06T05:00:00+01:00,0.0,0.0,0.0,0.0,0.22604720552199964,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.16230559999999994
sc01,y2030,2030-01-06T07:00:00+01:00,0.0,0.0,0.0,0.0,0.247598626283,0.0,0.0956992176829995,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,4.699999999997558e-05,0.16644399999999998
sc01,y2030,2030-01-06T09:00:00+01:00,0.0,0.09646650090919204,0.0,0.0,0.247598626283,0.0,0.18223697763380786,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.013536499999999976,0.16169617499999994
sc01,y2030,2030-01-06T11:00:00+01:00,0.0,0.15591493539919177,0.0,0.0,0.247598626283,0.0,0.18231503761780765,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.08040774999999999,0.11148497499999993
sc01,y2030,2030-01-06T13:00:00+01:00,0.0,0.15591493539919177,0.0,0.0,0.247598626283,0.0,0.12843406007880764,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.106622025,0.08574877499999994
sc01,y2030,2030-01-06T15:00:00+01:00,0.0,0.15591493539919177,0.0,0.0,0.247598626283,0.0,0.16904476985280814,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.09962564999999998,0.08696822499999994
sc01,y2030,2030-01-06T17:00:00+01:00,0.0,0.35157323441919197,0.0,0.0,0.247598626283,0.0,0.18246861739180764,0.0,0.0,0.0,1.5432000000000001,0.03375140584000136,0.0,0.0,0.03487982499999999,0.07734347499999997
sc01,y2030,2030-01-06T19:00:00+01:00,0.0,0.35157323441919197,0.0,0.0,0.247598626283,0.0,0.18240848656580788,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,4.7924999999986e-05,0.08729922499999998
sc01,y2030,2030-01-06T21:00:00+01:00,0.0,0.0,0.0,0.0,0.247598626283,0.0,0.14824302462699968,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.12250667499999998
sc01,y2030,2030-01-06T23:00:00+01:00,0.0,0.0,0.0,0.0,0.22850318986499937,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.12838447499999997
sc01,y2030,2030-01-07T01:00:00+01:00,0.0,0.0,0.0,0.0,0.22850318986499937,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.10614507499999999
sc01,y2030,2030-01-07T03:00:00+01:00,0.0,0.0,0.0,0.0,0.2184427578369995,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.06327502500000001
sc01,y2030,2030-01-07T05:00:00+01:00,0.0,0.0,0.0,0.0,0.22850318986499937,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.03308265000000001
sc01,y2030,2030-01-07T07:00:00+01:00,0.0,0.0,0.0,0.0,0.3008101842640001,0.0,0.004213765892999044,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,4.3524999999985994e-05,0.038376400000000005
sc01,y2030,2030-01-07T09:00:00+01:00,0.0,0.030265418839191593,0.0,0.0,0.3008101842640001,0.0,0.1288464973888075,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.010058024999999984,0.05692652499999999
sc01,y2030,2030-01-07T11:00:00+01:00,0.0,0.11252724364919181,0.0,0.0,0.3008101842640001,0.0,0.12896140200480777,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.06793122499999997,0.0288235
sc01,y2030,2030-01-07T13:00:00+01:00,0.0,0.11252724364919181,0.0,0.0,0.3008101842640001,0.0,0.07084546408880732,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.10951987499999996,0.017404125
sc01,y2030,2030-01-07T15:00:00+01:00,0.0,0.11252724364919181,0.0,0.0,0.3008101842640001,0.0,0.1281555405508077,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.10399274999999995,0.013305325000000002
sc01,y2030,2030-01-07T17:00:00+01:00,0.0,0.38687033826919115,0.0,0.0,0.3008101842640001,0.0,0.12919873589580777,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.03713054999999995,0.016681625
sc01,y2030,2030-01-07T19:00:00+01:00,0.0,0.38687033826919115,0.0,0.0,0.3008101842640001,0.0,0.12918447575580738,0.0,0.0,0.0,1.5432000000000001,0.004412562820000354,0.0,0.0,5.184999999994708e-05,0.035444125
sc01,y2030,2030-01-07T21:00:00+01:00,0.0,0.05617991082919188,0.0,0.0,0.3008101842640001,0.0,0.12904919402280757,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.038699275000000005
sc01,y2030,2030-01-07T23:00:00+01:00,0.0,0.0,0.0,0.0,0.3008101842640001,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.04118735000000001
sc01,y2030,2030-01-08T01:00:00+01:00,0.0,0.0,0.0,0.0,0.3008101842640001,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.05409635
sc01,y2030,2030-01-08T03:00:00+01:00,0.0,0.0,0.0,0.0,0.29642204792399973,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.07365902499999999
sc01,y2030,2030-01-08T05:00:00+01:00,0.0,0.0,0.0,0.0,0.3008101842640001,0.0,0.035192689290999724,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.08840922500000001
sc01,y2030,2030-01-08T07:00:00+01:00,0.0,0.5309046677891925,0.0,0.0,0.3008101842640001,0.0,0.12939153141380744,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,4.7024999999947075e-05,0.09770645000000003
sc01,y2030,2030-01-08T09:00:00+01:00,0.0,0.6578341034212343,0.0,0.0,0.3008101842640001,0.0,0.1295433162098074,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.006286965357957239,0.014251274999999949,0.09827597500000002
sc01,y2030,2030-01-08T11:00:00+01:00,0.0,0.6578341034212343,0.0,0.0,0.3008101842640001,0.0,0.06450715654576533,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.08841677499999996,0.10010490000000001
sc01,y2030,2030-01-08T13:00:00+01:00,0.0,0.6578341034212343,0.0,0.0,0.3008101842640001,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.12387509999999996,0.103128675
sc01,y2030,2030-01-08T15:00:00+01:00,0.0,0.6578341034212343,0.0,0.0,0.3008101842640001,0.0,0.02454584871676535,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.11618487499999998,0.1170219
sc01,y2030,2030-01-08T17:00:00+01:00,0.0,0.6578341034212343,0.0,0.0,0.3008101842640001,0.0,0.12966614997180748,0.0,0.0,0.0,1.5432000000000001,0.06955091776662725,0.0,0.027997640271331364,0.04360992499999997,0.09741865000000001
sc01,y2030,2030-01-08T19:00:00+01:00,0.0,0.6185807318391925,0.0,0.0,0.3008101842640001,0.0,0.12952089329980754,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,8.484999999997314e-05,0.13612039999999997
sc01,y2030,2030-01-08T21:00:00+01:00,0.0,0.10797587469919331,0.0,0.0,0.3008101842640001,0.0,0.1292610008058077,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.19341492500000002
sc01,y2030,2030-01-08T23:00:00+01:00,0.0,0.0,0.0,0.0,0.3008101842640001,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.251248425
sc01,y2030,2030-01-09T01:00:00+01:00,0.0,0.0,0.0,0.0,0.2856330863190004,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.2324007
sc01,y2030,2030-01-09T03:00:00+01:00,0.0,0.0,0.0,0.0,0.3008101842640001,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.17201594999999997
sc01,y2030,2030-01-09T05:00:00+01:00,0.0,0.0,0.0,0.0,0.30123987540994546,0.0,0.020081510951054794,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.15966934999999993
sc01,y2030,2030-01-09T07:00:00+01:00,0.0,0.4774795394691931,0.0,0.0,0.30123987540994546,0.0,0.12899012641786212,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,4.732499999997314e-05,0.17871027499999997
sc01,y2030,2030-01-09T09:00:00+01:00,0.0,0.5837357715391924,0.0,0.0,0.30123987540994546,0.0,0.1291124493998621,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.019782249999999973,0.17198402499999993
sc01,y2030,2030-01-09T11:00:00+01:00,0.0,0.5837357715391924,0.0,0.0,0.30123987540994546,0.0,0.023113637429862388,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.11027439999999997,0.16706249999999995
sc01,y2030,2030-01-09T13:00:00+01:00,0.0,0.5837357715391924,0.0,0.0,0.30123987540994546,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.14568172499999998,0.15699557499999994
sc01,y2030,2030-01-09T15:00:00+01:00,0.0,0.5837357715391924,0.0,0.0,0.30123987540994546,0.0,0.006783226423862199,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.133930975,0.15304014999999993
sc01,y2030,2030-01-09T17:00:00+01:00,0.0,0.5837357715391924,0.0,0.0,0.30123987540994546,0.0,0.1292212589818622,0.0,0.0,0.0,1.5432000000000001,0.09409779263999929,0.0,0.0,0.05260087499999999,0.15115694999999996
sc01,y2030,2030-01-09T19:00:00+01:00,0.0,0.5823525276091925,0.0,0.0,0.30123987540994546,0.0,0.1290907677138622,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.00011362499999998353,0.17189624999999994
sc01,y2030,2030-01-09T21:00:00+01:00,0.0,0.1096455902491914,0.0,0.0,0.30123987540994546,0.0,0.12882828759786213,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.18879869999999993
sc01,y2030,2030-01-09T23:00:00+01:00,0.0,0.0,0.0,0.0,0.30123987540994546,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.1773582999999999
sc01,y2030,2030-01-10T01:00:00+01:00,0.0,0.0,0.0,0.0,0.30123987540994546,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.1821395499999999
sc01,y2030,2030-01-10T03:00:00+01:00,0.0,0.0,0.0,0.0,0.2674671800489995,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.2021480749999999
sc01,y2030,2030-01-10T05:00:00+01:00,0.0,0.0,0.0,0.0,0.30123987540994546,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.2,0.2193466999999999
sc01,y2030,2030-01-10T07:00:00+01:00,0.0,0.38800953480919276,0.0,0.0,0.3968132908818079,0.0,0.03339741217199993,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,4.309999999998352e-05,0.24936819999999987
sc01,y2030,2030-01-10T09:00:00+01:00,0.0,0.4924203031991927,0.0,0.0,0.3968132908818079,0.0,0.03351868485799997,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.02157232499999998,0.24166907499999987
sc01,y2030,2030-01-10T11:00:00+01:00,0.0,0.4924203031991927,0.0,0.0,0.3968132908818079,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.116767675,0.1762739749999999
sc01,y2030,2030-01-10T13:00:00+01:00,0.0,0.4924203031991927,0.0,0.0,0.3968132908818079,0.0,0.0,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.146908025,0.12170614999999989
sc01,y2030,2030-01-10T15:00:00+01:00,0.0,0.5125253885191925,0.0,0.0,0.3968132908818079,0.0,0.033510887944999845,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.13115055000000003,0.1043837749999999
sc01,y2030,2030-01-10T17:00:00+01:00,0.0,0.5852860762991926,0.0,0.0,0.3968132908818079,0.0,0.03365591007899965,0.0,0.0,0.0,1.5432000000000001,0.13440381746000019,0.0,0.0,0.04961867500000002,0.1201477249999999
sc01,y2030,2030-01-10T19:00:00+01:00,0.0,0.5852860762991926,0.0,0.0,0.3968132908818079,0.0,0.03353979834299986,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,7.322500000002743e-05,0.1908880499999999
sc01,y2030,2030-01-10T21:00:00+01:00,0.0,0.2929075941791927,0.0,0.0,0.3968132908818079,0.0,0.03328587830999957,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.0,0.23576772499999993
sc01,y2030,2030-01-10T23:00:00+01:00,0.0,0.0037735861691922112,0.0,0.0,0.3968132908818079,0.0,0.03301752391699958,0.0,0.0,0.0,1.5432000000000001,0.0,0.0,0.0,0.0,0.26325619999999994
