Scenario,Period,LoadLevel,Coal,ESS,Gas,Nuclear,Oil,RES
sc01,y2030,2030-01-05T15:00:00+01:00,0.0,0.0,0.9787153319621518,1.5432000000000001,0.0,0.18874639999999993
sc01,y2030,2030-01-05T17:00:00+01:00,0.0,0.05198393096532265,1.0847540920494732,1.5432000000000001,0.0,0.11296822499999991
sc01,y2030,2030-01-05T19:00:00+01:00,0.0,0.04755760545255461,0.9787153319621518,1.5432000000000001,0.0,0.08439829999999991
sc01,y2030,2030-01-05T21:00:00+01:00,0.0,0.08095813122012739,0.5309627604167784,1.5432000000000001,0.0,0.2862186499999999
sc01,y2030,2030-01-05T23:00:00+01:00,0.0,0.08284876244701743,0.28812618015748687,1.5432000000000001,0.0,0.29843499999999995
sc01,y2030,2030-01-06T01:00:00+01:00,0.0,0.0,0.2346807147122377,1.5432000000000001,0.0,0.32630377499999996
sc01,y2030,2030-01-06T03:00:00+01:00,0.0,0.0,0.2346807147122377,1.5432000000000001,0.0,0.34517869999999995
sc01,y2030,2030-01-06T05:00:00+01:00,0.0,0.0,0.2346807147122377,1.5432000000000001,0.0,0.36230559999999995
sc01,y2030,2030-01-06T07:00:00+01:00,0.0,0.05745302922708545,0.2976001518256032,1.5432000000000001,0.0,0.16649099999999994
sc01,y2030,2030-01-06T09:00:00+01:00,0.0,0.05882346722060233,0.4793172808369641,1.5432000000000001,0.0,0.17523267499999992
sc01,y2030,2030-01-06T11:00:00+01:00,0.0,0.06156913914137713,0.5361983435123616,1.5432000000000001,0.0,0.19189272499999993
sc01,y2030,2030-01-06T13:00:00+01:00,0.0,0.006932810301419401,0.5361983435123616,1.5432000000000001,0.0,0.19237079999999995
sc01,y2030,2030-01-06T15:00:00+01:00,0.0,0.048106541531102,0.5361983435123616,1.5432000000000001,0.0,0.1865938749999999
sc01,y2030,2030-01-06T17:00:00+01:00,0.0,0.047524261063526974,0.7800498643648822,1.5432000000000001,0.0,0.11222329999999996
sc01,y2030,2030-01-06T19:00:00+01:00,0.0,0.04336462438172922,0.7502907429765966,1.5432000000000001,0.0,0.08734714999999997
sc01,y2030,2030-01-06T21:00:00+01:00,0.0,0.08091064492503591,0.3271217340351533,1.5432000000000001,0.0,0.32250667499999996
sc01,y2030,2030-01-06T23:00:00+01:00,0.0,0.0,0.22698479975430363,1.5432000000000001,0.0,0.328384475
sc01,y2030,2030-01-07T01:00:00+01:00,0.0,0.0,0.22698479975430363,1.5432000000000001,0.0,0.306145075
sc01,y2030,2030-01-07T03:00:00+01:00,0.0,0.0,0.22698479975430363,1.5432000000000001,0.0,0.263275025
sc01,y2030,2030-01-07T05:00:00+01:00,0.0,0.0,0.22698479975430363,1.5432000000000001,0.0,0.23308265000000003
sc01,y2030,2030-01-07T07:00:00+01:00,0.0,0.0502428086926694,0.28518386093763304,1.5432000000000001,0.0,0.038419924999999994
sc01,y2030,2030-01-07T09:00:00+01:00,0.0,0.037091343152462986,0.43437559984923735,1.5432000000000001,0.0,0.06698454999999998
sc01,y2030,2030-01-07T11:00:00+01:00,0.0,0.04204762521061134,0.5119397652112493,1.5432000000000001,0.0,0.09675472499999997
sc01,y2030,2030-01-07T13:00:00+01:00,0.0,0.0,0.5119397652112493,1.5432000000000001,0.0,0.12692399999999995
sc01,y2030,2030-01-07T15:00:00+01:00,0.0,0.04122752853224454,0.5119397652112493,1.5432000000000001,0.0,0.11729807499999996
sc01,y2030,2030-01-07T17:00:00+01:00,0.0,0.0372237246878696,0.7955683561622813,1.5432000000000001,0.0,0.05381217499999995
sc01,y2030,2030-01-07T19:00:00+01:00,0.0,0.070440692811507,0.8039066533966055,1.5432000000000001,0.0,0.035495974999999944
sc01,y2030,2030-01-07T21:00:00+01:00,0.0,0.06525066272263225,0.4327646104989246,1.5432000000000001,0.0,0.23869927500000002
sc01,y2030,2030-01-07T23:00:00+01:00,0.0,0.0,0.2877131756929752,1.5432000000000001,0.0,0.24118735000000002
sc01,y2030,2030-01-08T01:00:00+01:00,0.0,0.0,0.2877131756929752,1.5432000000000001,0.0,0.25409635
sc01,y2030,2030-01-08T03:00:00+01:00,0.0,0.0,0.2877131756929752,1.5432000000000001,0.0,0.273659025
sc01,y2030,2030-01-08T05:00:00+01:00,0.0,0.06021837796426914,0.2877131756929752,1.5432000000000001,0.0,0.288409225
sc01,y2030,2030-01-08T07:00:00+01:00,0.0,0.04117868774483173,0.9325100869797844,1.5432000000000001,0.0,0.09775347499999998
sc01,y2030,2030-01-08T09:00:00+01:00,0.0,0.043175678635690384,1.0643676892147713,1.5432000000000001,0.0,0.11252724999999997
sc01,y2030,2030-01-08T11:00:00+01:00,0.0,0.02122247384188818,1.014422766520289,1.5432000000000001,0.0,0.18852167499999997
sc01,y2030,2030-01-08T13:00:00+01:00,0.0,0.0,1.014422766520289,1.5432000000000001,0.0,0.22700377499999996
sc01,y2030,2030-01-08T15:00:00+01:00,0.0,0.0,1.014422766520289,1.5432000000000001,0.0,0.23320677499999998
sc01,y2030,2030-01-08T17:00:00+01:00,0.0,0.04763113467002837,1.1516998713606152,1.5432000000000001,0.0,0.141028575
sc01,y2030,2030-01-08T19:00:00+01:00,0.0,0.04741070132452811,1.014422766520289,1.5432000000000001,0.0,0.13620524999999994
sc01,y2030,2030-01-08T21:00:00+01:00,0.0,0.08640184410163336,0.46408295114335807,1.5432000000000001,0.0,0.393414925
sc01,y2030,2030-01-08T23:00:00+01:00,0.0,0.0,0.29445340836767087,1.5432000000000001,0.0,0.451248425
sc01,y2030,2030-01-09T01:00:00+01:00,0.0,0.0,0.29445340836767087,1.5432000000000001,0.0,0.43240069999999997
sc01,y2030,2030-01-09T03:00:00+01:00,0.0,0.0,0.29445340836767087,1.5432000000000001,0.0,0.37201595
sc01,y2030,2030-01-09T05:00:00+01:00,0.0,0.038586456687576084,0.29445340836767087,1.5432000000000001,0.0,0.35966934999999994
sc01,y2030,2030-01-09T07:00:00+01:00,0.0,0.05521455434023485,0.8649851187412945,1.5432000000000001,0.0,0.17875759999999996
sc01,y2030,2030-01-09T09:00:00+01:00,0.0,0.057043239950689426,0.9698967933900103,1.5432000000000001,0.0,0.1917662749999999
sc01,y2030,2030-01-09T11:00:00+01:00,0.0,0.0,0.9199403030466462,1.5432000000000001,0.0,0.2773368999999999
sc01,y2030,2030-01-09T13:00:00+01:00,0.0,0.0,0.9199403030466462,1.5432000000000001,0.0,0.3026772999999999
sc01,y2030,2030-01-09T15:00:00+01:00,0.0,0.0,0.9199403030466462,1.5432000000000001,0.0,0.28697112499999994
sc01,y2030,2030-01-09T17:00:00+01:00,0.0,0.058709445467893695,1.0627880860000616,1.5432000000000001,0.0,0.20375782499999995
sc01,y2030,2030-01-09T19:00:00+01:00,0.0,0.05367494188560233,0.9718345252638594,1.5432000000000001,0.0,0.17200987499999992
sc01,y2030,2030-01-09T21:00:00+01:00,0.0,0.08583181172108671,0.4663044537259534,1.5432000000000001,0.0,0.38879869999999994
sc01,y2030,2030-01-09T23:00:00+01:00,0.0,0.010932490063476952,0.27623458439419113,1.5432000000000001,0.0,0.3773582999999999
sc01,y2030,2030-01-10T01:00:00+01:00,0.0,0.0,0.27623458439419113,1.5432000000000001,0.0,0.3821395499999999
sc01,y2030,2030-01-10T03:00:00+01:00,0.0,0.0,0.27623458439419113,1.5432000000000001,0.0,0.40214807499999994
sc01,y2030,2030-01-10T05:00:00+01:00,0.0,0.0,0.27623458439419113,1.5432000000000001,0.0,0.4193466999999999
sc01,y2030,2030-01-10T07:00:00+01:00,0.0,0.06641036961080636,0.7642158380844857,1.5432000000000001,0.0,0.24941129999999986
sc01,y2030,2030-01-10T09:00:00+01:00,0.0,0.06820100625456359,0.8672195095501221,1.5432000000000001,0.0,0.26324139999999985
sc01,y2030,2030-01-10T11:00:00+01:00,0.0,0.014124954491543527,0.8672195095501221,1.5432000000000001,0.0,0.2930416499999999
sc01,y2030,2030-01-10T13:00:00+01:00,0.0,0.0,0.8672195095501221,1.5432000000000001,0.0,0.2686141749999999
sc01,y2030,2030-01-10T15:00:00+01:00,0.0,0.0640860192886503,0.8914370266933167,1.5432000000000001,0.0,0.23553432499999993
sc01,y2030,2030-01-10T17:00:00+01:00,0.0,0.05272281685918083,1.1107693447160463,1.5432000000000001,0.0,0.16976639999999993
sc01,y2030,2030-01-10T19:00:00+01:00,0.0,0.056899770056767204,0.9715958248703438,1.5432000000000001,0.0,0.19096127499999993
sc01,y2030,2030-01-10T21:00:00+01:00,0.0,0.06458022760515059,0.670629670555563,1.5432000000000001,0.0,0.23576772499999993
sc01,y2030,2030-01-10T23:00:00+01:00,0.0,0.036014816146339945,0.409163263593906,1.5432000000000001,0.0,0.26325619999999994
sc01,y2030,2030-01-11T01:00:00+01:00,0.0,0.0,0.409163263593906,1.5432000000000001,0.0,0.28139274999999986
sc01,y2030,2030-01-11T03:00:00+01:00,0.0,0.0,0.409163263593906,1.5432000000000001,0.0,0.31725927499999984
sc01,y2030,2030-01-11T05:00:00+01:00,0.0,0.0,0.409163263593906,1.5432000000000001,0.0,0.37393219999999994
sc01,y2030,2030-01-11T07:00:00+01:00,0.0,0.08668289884727003,0.6489284960051418,1.5432000000000001,0.0,0.3965943499999998
sc01,y2030,2030-01-11T09:00:00+01:00,0.0,0.09113408551100888,0.7337156936421438,1.5432000000000001,0.0,0.43330912499999985
sc01,y2030,2030-01-11T11:00:00+01:00,0.0,0.02717426558301453,0.7337156936421438,1.5432000000000001,0.0,0.4855858749999999
sc01,y2030,2030-01-11T13:00:00+01:00,0.0,0.004788699604901357,0.7337156936421438,1.5432000000000001,0.0,0.4792309499999999
sc01,y2030,2030-01-11T15:00:00+01:00,0.0,0.09014961867822328,0.7403334959050454,1.5432000000000001,0.0,0.42538852499999985
sc01,y2030,2030-01-11T17:00:00+01:00,0.0,0.07460931524787794,0.9831098977202991,1.5432000000000001,0.0,0.3091619249999999
sc01,y2030,2030-01-11T19:00:00+01:00,0.0,0.06456184566239065,0.9364168628471312,1.5432000000000001,0.0,0.2396235249999999
sc01,y2030,2030-01-11T21:00:00+01:00,0.0,0.06088896072185901,0.7162995544934221,1.5432000000000001,0.0,0.21113349999999984
sc01,y2030,2030-01-11T23:00:00+01:00,0.0,0.026842926250962303,0.5120911068402582,1.5432000000000001,0.0,0.18224807499999982
sc01,y2030,2030-01-12T01:00:00+01:00,0.0,0.0,0.5120911068402582,1.5432000000000001,0.0,0.1934439249999998
sc01,y2030,2030-01-12T03:00:00+01:00,0.0,0.0,0.5120911068402582,1.5432000000000001,0.0,0.2216568499999998
sc01,y2030,2030-01-12T05:00:00+01:00,0.0,0.0,0.5120911068402582,1.5432000000000001,0.0,0.25351354999999987
sc01,y2030,2030-01-12T07:00:00+01:00,0.0,0.07120502136876405,0.7782347706558008,1.5432000000000001,0.0,0.2823788499999999
sc01,y2030,2030-01-12T09:00:00+01:00,0.0,0.0778840102442192,0.8349810069632693,1.5432000000000001,0.0,0.3288976249999999
sc01,y2030,2030-01-12T11:00:00+01:00,0.0,0.032738189494304626,0.7782347706558008,1.5432000000000001,0.0,0.40254287499999986
sc01,y2030,2030-01-12T13:00:00+01:00,0.0,0.0,0.7782347706558008,1.5432000000000001,0.0,0.4480525499999999
sc01,y2030,2030-01-12T15:00:00+01:00,0.0,0.0,0.7782347706558008,1.5432000000000001,0.0,0.4351762999999999
sc01,y2030,2030-01-12T17:00:00+01:00,0.0,0.07866110511168267,0.8787332742299506,1.5432000000000001,0.0,0.3349047749999999
sc01,y2030,2030-01-12T19:00:00+01:00,0.0,0.08073438781366005,0.7239025471861582,1.5432000000000001,0.0,0.34904494999999985
sc01,y2030,2030-01-12T21:00:00+01:00,0.0,0.08454858146704958,0.45435766036217273,1.5432000000000001,0.0,0.37838499999999986
sc01,y2030,2030-01-12T23:00:00+01:00,0.0,0.0366396911164667,0.24384651109937983,1.5432000000000001,0.0,0.4015496249999998
sc01,y2030,2030-01-13T01:00:00+01:00,0.0,0.0,0.24384651109937983,1.5432000000000001,0.0,0.3896574249999998
sc01,y2030,2030-01-13T03:00:00+01:00,0.0,0.0,0.24384651109937983,1.5432000000000001,0.0,0.35441369999999983
sc01,y2030,2030-01-13T05:00:00+01:00,0.0,0.0,0.24384651109937983,1.5432000000000001,0.0,0.3432584249999998
sc01,y2030,2030-01-13T07:00:00+01:00,0.0,0.0797016274749115,0.24384651109937983,1.5432000000000001,0.0,0.3393219999999998
sc01,y2030,2030-01-13T09:00:00+01:00,0.0,0.08208189414430433,0.39536166581764526,1.5432000000000001,0.0,0.3583316249999998
sc01,y2030,2030-01-13T11:00:00+01:00,0.0,0.06636383626404563,0.39536166581764526,1.5432000000000001,0.0,0.3938234499999999
sc01,y2030,2030-01-13T13:00:00+01:00,0.0,0.0,0.39536166581764526,1.5432000000000001,0.0,0.43885862499999995
sc01,y2030,2030-01-13T15:00:00+01:00,0.0,0.0,0.39536166581764526,1.5432000000000001,0.0,0.442784475
sc01,y2030,2030-01-13T17:00:00+01:00,0.0,0.07962124470786003,0.5472365965367996,1.5432000000000001,0.0,0.33888847499999997
sc01,y2030,2030-01-13T19:00:00+01:00,0.0,0.07100916148872105,0.5456455800975366,1.5432000000000001,0.0,0.27879370000000003
sc01,y2030,2030-01-13T21:00:00+01:00,0.0,0.07187047641477817,0.3746669327801222,1.5432000000000001,0.0,0.28392427499999995
sc01,y2030,2030-01-13T23:00:00+01:00,0.0,0.023772421583571013,0.23039566536697548,1.5432000000000001,0.0,0.28741257499999995
sc01,y2030,2030-01-14T01:00:00+01:00,0.0,0.0,0.18126604763159732,1.5432000000000001,0.0,0.3183135499999999
sc01,y2030,2030-01-14T03:00:00+01:00,0.0,0.0,0.1811558097546774,1.5432000000000001,0.0,0.33586664999999993
sc01,y2030,2030-01-14T05:00:00+01:00,0.0,0.0,0.18126604763159732,1.5432000000000001,0.0,0.3228537
sc01,y2030,2030-01-14T07:00:00+01:00,0.0,0.0,0.18126604763159732,1.5432000000000001,0.0,0.25685025000000006
sc01,y2030,2030-01-14T09:00:00+01:00,0.0,0.11538603336561004,0.21720994646397382,1.5432000000000001,0.0,0.2454237000000001
sc01,y2030,2030-01-14T11:00:00+01:00,0.0,0.12318980636889443,0.23430000407342136,1.5432000000000001,0.0,0.29893140000000007
sc01,y2030,2030-01-14T13:00:00+01:00,0.0,0.0,0.23430000407342136,1.5432000000000001,0.0,0.36796260000000003
sc01,y2030,2030-01-14T15:00:00+01:00,0.0,0.0,0.23430000407342136,1.5432000000000001,0.0,0.38478942500000013
sc01,y2030,2030-01-14T17:00:00+01:00,0.0,0.12562988110113926,0.4261701341649884,1.5432000000000001,0.0,0.3160113750000001
sc01,y2030,2030-01-14T19:00:00+01:00,0.0,0.12372823334339188,0.4530358159557372,1.5432000000000001,0.0,0.30308295000000013
sc01,y2030,2030-01-14T21:00:00+01:00,0.0,0.131528328628911,0.25803890188047096,1.5432000000000001,0.0,0.3608568250000001
sc01,y2030,2030-01-14T23:00:00+01:00,0.0,0.0,0.20334858875873285,1.5432000000000001,0.0,0.4012454000000001
sc01,y2030,2030-01-15T01:00:00+01:00,0.0,0.0,0.20334858875873285,1.5432000000000001,0.0,0.4178803750000001
sc01,y2030,2030-01-15T03:00:00+01:00,0.0,0.0,0.20334858875873285,1.5432000000000001,0.0,0.4124192
sc01,y2030,2030-01-15T05:00:00+01:00,0.0,0.03180916641921039,0.25170998877352024,1.5432000000000001,0.0,0.394560325
sc01,y2030,2030-01-15T07:00:00+01:00,0.0,0.0884395187482333,0.6225775865975838,1.5432000000000001,0.0,0.4043963750000001
sc01,y2030,2030-01-15T09:00:00+01:00,0.0,0.0956351918947208,0.6840763360188115,1.5432000000000001,0.0,0.4631822250000001
sc01,y2030,2030-01-15T11:00:00+01:00,0.0,0.059266005431866886,0.6234585544514484,1.5432000000000001,0.0,0.5401998500000001
sc01,y2030,2030-01-15T13:00:00+01:00,0.0,0.0,0.6234585544514484,1.5432000000000001,0.0,0.5820608250000001
sc01,y2030,2030-01-15T15:00:00+01:00,0.0,0.0,0.6234585544514484,1.5432000000000001,0.0,0.5754181750000001
sc01,y2030,2030-01-15T17:00:00+01:00,0.0,0.10125952334277577,0.7217825645410892,1.5432000000000001,0.0,0.5248898000000002
sc01,y2030,2030-01-15T19:00:00+01:00,0.0,0.10004926391898149,0.615761079710613,1.5432000000000001,0.0,0.5110388000000002
sc01,y2030,2030-01-15T21:00:00+01:00,0.0,0.10531318667500555,0.3002457836495778,1.5432000000000001,0.0,0.5702681750000003
sc01,y2030,2030-01-15T23:00:00+01:00,0.0,0.0,0.26479865020078897,1.5432000000000001,0.0,0.5786665500000003
sc01,y2030,2030-01-16T01:00:00+01:00,0.0,0.0,0.26479865020078897,1.5432000000000001,0.0,0.5033335000000003
sc01,y2030,2030-01-16T03:00:00+01:00,0.0,0.0,0.26479865020078897,1.5432000000000001,0.0,0.4364022000000004
sc01,y2030,2030-01-16T05:00:00+01:00,0.0,0.03895708377008565,0.26479865020078897,1.5432000000000001,0.0,0.4374846000000005
sc01,y2030,2030-01-16T07:00:00+01:00,0.0,0.09157392793137846,0.6191093021837208,1.5432000000000001,0.0,0.4297629000000005
sc01,y2030,2030-01-16T09:00:00+01:00,0.0,0.09623079385238342,0.6937914758959687,1.5432000000000001,0.0,0.4690737500000005
sc01,y2030,2030-01-16T11:00:00+01:00,0.0,0.04937829820179,0.6266136191197167,1.5432000000000001,0.0,0.5606232000000007
sc01,y2030,2030-01-16T13:00:00+01:00,0.0,0.0,0.6266136191197167,1.5432000000000001,0.0,0.6813903750000005
sc01,y2030,2030-01-16T15:00:00+01:00,0.0,0.0,0.6266136191197167,1.5432000000000001,0.0,0.7529149000000006
sc01,y2030,2030-01-16T17:00:00+01:00,0.0,0.10906767041634884,0.6266136191197167,1.5432000000000001,0.0,0.6144802250000005
sc01,y2030,2030-01-16T19:00:00+01:00,0.0,0.09715269925335289,0.6513462810992919,1.5432000000000001,0.0,0.47909567500000055
sc01,y2030,2030-01-16T21:00:00+01:00,0.0,0.09760820423926529,0.40116374679511757,1.5432000000000001,0.0,0.48406622500000035
sc01,y2030,2030-01-16T23:00:00+01:00,0.0,0.0,0.2894498377264153,1.5432000000000001,0.0,0.47409405000000027
sc01,y2030,2030-01-17T01:00:00+01:00,0.0,0.0,0.2894498377264153,1.5432000000000001,0.0,0.46656675000000014
sc01,y2030,2030-01-17T03:00:00+01:00,0.0,0.0,0.2894498377264153,1.5432000000000001,0.0,0.41255825000000024
sc01,y2030,2030-01-17T05:00:00+01:00,0.0,0.07719756420566869,0.2894498377264153,1.5432000000000001,0.0,0.36730945000000015
sc01,y2030,2030-01-17T07:00:00+01:00,0.0,0.07822022224329349,0.7296843973040548,1.5432000000000001,0.0,0.32439130000000027
sc01,y2030,2030-01-17T09:00:00+01:00,0.0,0.07746534373897072,0.8586796886827806,1.5432000000000001,0.0,0.3211765000000003
sc01,y2030,2030-01-17T11:00:00+01:00,0.0,0.0,0.8586796886827806,1.5432000000000001,0.0,0.3800804000000002
sc01,y2030,2030-01-17T13:00:00+01:00,0.0,0.0,0.8586796886827806,1.5432000000000001,0.0,0.43919552500000025
sc01,y2030,2030-01-17T15:00:00+01:00,0.0,0.0,0.8586796886827806,1.5432000000000001,0.0,0.4580477500000002
sc01,y2030,2030-01-17T17:00:00+01:00,0.0,0.08059293356342827,0.9363287726264797,1.5432000000000001,0.0,0.34464020000000023
sc01,y2030,2030-01-17T19:00:00+01:00,0.0,0.07160627702197442,0.8902888650939551,1.5432000000000001,0.0,0.2816485250000002
sc01,y2030,2030-01-17T21:00:00+01:00,0.0,0.0760268205214558,0.6052662155449058,1.5432000000000001,0.0,0.3083473250000002
sc01,y2030,2030-01-17T23:00:00+01:00,0.0,0.016329807654061557,0.3809522873443757,1.5432000000000001,0.0,0.31098447500000026
sc01,y2030,2030-01-18T01:00:00+01:00,0.0,0.0,0.3809522873443757,1.5432000000000001,0.0,0.3259194750000003
sc01,y2030,2030-01-18T03:00:00+01:00,0.0,0.0,0.3809522873443757,1.5432000000000001,0.0,0.33759962500000024
sc01,y2030,2030-01-18T05:00:00+01:00,0.0,0.024550536512734977,0.3809522873443757,1.5432000000000001,0.0,0.32610530000000026
sc01,y2030,2030-01-18T07:00:00+01:00,0.0,0.07777334791294155,0.724981859633796,1.5432000000000001,0.0,0.3212685500000003
