InitialNode,,,Node_1,Node_1,Node_2,Node_2,Node_3,Node_3,Node_4,Node_4,Node_4,Node_6,Node_6,Node_7,Node_8
sc01,y2030,2030-01-01T19:00:00+01:00,449.3678353704039,536.0,-62.04165349170321,-153.7464167237006,-36.24847740342108,-71.47678440328214,274.1016498500002,-30.952289925323395,57.09210229230599,93.27483630756461,95.18245601512932,-20.93418444243533,57.11691845769407
sc01,y2030,2030-01-01T21:00:00+01:00,449.3678353704039,536.0,-84.33133478458099,-175.00596470582263,-53.674718814656465,-74.50497574492454,263.0901586500002,-22.33203254953309,59.22462635528025,88.05234233990666,88.4079651198132,-21.568557110093423,50.39627309471983
sc01,y2030,2030-01-01T23:00:00+01:00,425.433833082392,467.30016802760855,-83.2445805152428,-157.72973053475735,-59.87610225802603,-63.530863432216755,240.9743110500002,-10.225583662896497,60.38360023726219,78.60466345957929,76.88455658315851,-21.801299460420754,40.02236268273784
sc01,y2030,2030-01-02T01:00:00+01:00,399.17214327707796,433.4067408929225,-77.81514620243368,-146.57099144756646,-56.40641460527285,-58.80642119716079,224.38613765000014,-8.850806769575058,56.629439341379985,73.05950715754005,71.32363511108008,-20.43471684746001,36.864784663620085
sc01,y2030,2030-01-02T03:00:00+01:00,393.83034051627595,424.2471513787245,-75.71538404611644,-143.26275550388368,-54.56092899491893,-57.65081164619757,218.97813955000012,-9.137528112823867,54.96457373418073,71.39868537193983,69.80465756387954,-19.8422061030602,36.276317740819294
sc01,y2030,2030-01-02T05:00:00+01:00,435.59616133885527,474.80815808614517,-82.88175796978575,-159.4772714302144,-58.397627571202484,-64.87730196858327,242.3590294000002,-12.159459244435954,59.60551486208843,79.43137514963716,78.07640716327447,-21.551553770362773,41.37741405791162
sc01,y2030,2030-01-02T07:00:00+01:00,449.3678353704039,536.0,-52.07166037302574,-143.04162381737768,-30.044787669620156,-69.32525235840559,283.79027795000013,-33.21594697529162,58.408373126075055,96.8057256213084,99.01469192261669,-21.440223528691682,59.837576023924925
sc01,y2030,2030-01-02T09:00:00+01:00,449.3678353704039,536.0,-14.002039448098413,-104.81713759230504,-2.8289719789442724,-62.87707200415416,310.2240272000002,-45.38969651627545,58.400939607734735,107.63869795575509,111.86938683151027,-21.62131339424489,70.85907174226536
sc01,y2030,2030-01-02T11:00:00+01:00,449.3678353704039,536.0,-14.10433175543857,-102.69040595996492,-5.868781288181135,-61.40810476225739,319.03532575000014,-42.3880902665798,62.63418889880212,109.83779968706597,113.33049077413193,-23.09358606293399,70.29719685119795
sc01,y2030,2030-01-02T13:00:00+01:00,449.3678353704039,523.089464885,-14.250374857982084,-99.46429575742133,-7.725241557025586,-59.184343075956434,315.9552586500001,-39.55998133382638,63.48082739720429,108.29361490926526,111.26881025853052,-23.354409540734757,68.16719705279584
sc01,y2030,2030-01-02T15:00:00+01:00,449.3678353704039,536.0,-3.2153348739414334,-92.90519199646197,3.443448353395828,-60.329127227337295,322.022064,-47.39900064137531,60.45210686517477,111.78889337827513,116.2370987565502,-22.386966621724902,73.72375313482526
sc01,y2030,2030-01-02T17:00:00+01:00,449.3678353704039,536.0,41.07745287790443,-51.90410980330806,39.728165260728645,-55.14146630782424,338.94452355000016,-66.1862030188236,53.851089399955754,120.92274030001471,128.86397272002947,-20.304144549985303,87.37579545004425
sc01,y2030,2030-01-02T19:00:00+01:00,449.3678353704039,536.0,31.059087517105066,-63.38138544750854,34.45319504566324,-57.78380072355821,326.33815919999995,-64.87109744620811,51.160270862275034,116.65457211424157,124.5297578684833,-19.319660835758423,84.81396208772496
sc01,y2030,2030-01-02T21:00:00+01:00,449.3678353704039,536.0,-6.6344179831855365,-100.99381034721772,7.194329198366822,-64.01199790655238,301.0995043500001,-52.505454178893515,51.61273649766396,106.16291252077869,111.95932360155747,-19.29521427922132,73.84539030233606
sc01,y2030,2030-01-02T23:00:00+01:00,449.3678353704039,528.5464985394999,-52.60303942026706,-144.33756864963655,-27.83059912397634,-69.92352605629077,270.90651455000005,-35.048520089733024,53.752373736160266,93.07896124794657,95.85575097589327,-19.798753152053482,59.125340663839786
sc01,y2030,2030-01-03T01:00:00+01:00,443.98422708191475,454.7721042429891,-52.067332379905466,-125.26871813999796,-36.472179309859634,-57.47881257004583,251.3019569999999,-20.31399735887185,57.18141263092669,83.90352539302448,84.03973178604885,-20.805623356975556,47.52773611907335
sc01,y2030,2030-01-03T03:00:00+01:00,425.3520292643904,436.4024607005135,-50.70964005192163,-119.95418181798185,-36.86662692256127,-54.614634519360386,244.62972834999997,-17.919334062919567,56.776397504748275,81.30477010508397,81.0662974101679,-20.624283394916176,45.152655995251756
sc01,y2030,2030-01-03T05:00:00+01:00,449.3678353704039,489.59254599449986,-56.04919707019429,-135.9942165497091,-37.74587125215212,-62.638212498042186,266.0093200999999,-23.387489840936524,59.39716215918811,89.1908757019374,89.71197804387465,-21.64634099806273,51.44005454081191
sc01,y2030,2030-01-03T07:00:00+01:00,449.3678353704039,536.0,-14.921102926514385,-106.15291266388977,-2.9364701571784613,-63.308056979335944,307.9405452499998,-45.64574888626544,57.61697199949079,106.96442715850307,111.28200591700622,-21.344133341496985,70.69158850050927
sc01,y2030,2030-01-03T09:00:00+01:00,449.3678353704039,536.0,10.595590541596088,-79.27605952200007,13.633491950394205,-58.14850161879814,330.6636012499997,-52.13230868309498,59.9975464038931,115.48104340536902,120.7408863707381,-22.295457144630994,77.77895414610703
sc01,y2030,2030-01-03T11:00:00+01:00,449.3678353704039,523.0171384759999,-6.518208085069532,-88.66826286133423,-6.217403031714808,-55.853071198354755,333.3135968999997,-38.00392650394435,69.20608489263347,113.49729263078889,115.89005298157772,-25.383372719211206,69.67458045736663
sc01,y2030,2030-01-03T13:00:00+01:00,449.3678353704039,492.4772944410001,-8.294644515302041,-81.6989632311017,-12.662780240551896,-50.318653229750154,328.12073369999973,-29.82475227196757,72.68014285181945,110.21164190939359,111.04970589878715,-26.50533049060644,64.03682954818058
sc01,y2030,2030-01-03T15:00:00+01:00,449.3678353704039,513.388707011,-8.538633795461937,-87.1466755509418,-10.3455728725651,-53.82846680289688,333.8124352999997,-33.90536705681946,71.80292075465833,112.83606587011397,114.40131998022784,-26.252448829886088,67.28559394534184
sc01,y2030,2030-01-03T17:00:00+01:00,449.3678353704039,536.0,23.782612583558517,-63.42057004396195,19.5813354796458,-54.171686321087265,350.2377805499997,-52.86709941559403,64.95996101564371,121.84688140311883,126.9478359662377,-24.08552714688117,80.97244753435639
sc01,y2030,2030-01-03T19:00:00+01:00,449.3678353704039,536.0,4.077783356828846,-83.50781065723257,5.896637481731526,-57.71076544990272,335.3514679499997,-46.96847251350922,64.3898946156446,115.93765045645188,120.09147827290367,-23.79212784354823,75.33988368435551
sc01,y2030,2030-01-03T21:00:00+01:00,447.36057711412093,536.0,-95.49433958196107,-173.08115926215893,-79.13127616983562,-67.64026971712545,307.6632377999997,-1.2731546816967532,84.16398012598204,98.0018054463394,93.44919829267873,-30.191210303660675,44.02903562401805
sc01,y2030,2030-01-03T23:00:00+01:00,400.9868911864849,491.62176803851486,-102.73951912932871,-172.95413237067098,-84.75546570021231,-63.932995349116396,275.6936514999997,5.0224195507954095,79.11638678547727,86.585686624841,81.27348940968193,-28.286668175159125,35.75596801452286
sc01,y2030,2030-01-04T01:00:00+01:00,362.5757194540225,445.98821190597715,-96.52941248674801,-158.43911521325165,-81.66279654628761,-57.361370565460426,254.96852769999967,8.018219917334314,75.1928692904007,79.40198201153315,73.81445478306625,-26.83490453846693,31.04401725959938
sc01,y2030,2030-01-04T03:00:00+01:00,284.5781859991726,493.4595616208273,-83.06101051104747,-164.31846888895225,-56.27578307560294,-68.01514067044451,247.37947939999972,-15.8389910805814,58.78364915415113,81.76232032861641,81.06481417723266,-21.312462771383657,44.29113394584894
sc01,y2030,2030-01-04T05:00:00+01:00,386.1164324535198,474.86001027647995,-100.73287768586093,-167.74954821413874,-84.01335537603222,-61.46659329982873,268.4824258999996,6.408402135148483,77.95737759233923,84.01742362922037,78.5407052984406,-27.850253820779656,33.91029985766092
sc01,y2030,2030-01-04T07:00:00+01:00,449.3678353704039,536.0,-36.42131933827297,-123.05593189213066,-24.54068885432237,-63.826628258950635,311.67598664999963,-32.532040660261494,66.51633442634308,105.52846639955237,107.1649372391047,-24.336528050447725,63.34866002365702
sc01,y2030,2030-01-04T09:00:00+01:00,449.3678353704039,536.0,-4.007811897168478,-90.64303770323556,-1.192130023595639,-58.4247858535728,333.65462389999954,-43.07350812543231,66.25847362224069,114.61955612258656,118.02090424517297,-24.40320387741357,72.76428637775945
sc01,y2030,2030-01-04T11:00:00+01:00,449.3678353704039,511.09645164999984,-9.528309019188775,-86.84388253121512,-12.292536146306432,-53.131767177882374,335.3759658499995,-32.1659902919702,73.2781464160679,112.9849372296442,114.17788581928822,-26.75504857035593,66.46183938393224
sc01,y2030,2030-01-04T13:00:00+01:00,449.3678353704039,484.1731388550001,-10.835301548985266,-80.58002225141875,-17.60278717919883,-48.30236405978644,330.4190980999996,-25.225031057840575,76.07441989904574,110.02190716531813,109.90411497063623,-27.652717034681974,61.60020430095437
sc01,y2030,2030-01-04T15:00:00+01:00,449.3678353704039,519.4717212150002,-7.9848551812528035,-88.26644581915122,-9.008831439111686,-54.851869622141166,335.25507529999965,-35.50838256716104,71.23934019845346,113.61500772218224,115.4783236843645,-26.074606977817826,68.45027450154662
sc01,y2030,2030-01-04T17:00:00+01:00,449.3678353704039,536.0,35.856806960331554,-53.34409735073559,30.936823912654397,-53.491135047322835,350.4667085499995,-59.4538662309011,61.07109461395943,123.23696712368026,129.65169804736044,-22.79082812631983,84.95670063604055
sc01,y2030,2030-01-04T19:00:00+01:00,449.3678353704039,536.0,18.97635454174118,-71.23020192214585,20.115886809042305,-56.97497855230116,335.0126776999994,-55.30366316987728,59.29525999932383,117.49705210522544,123.32321165045079,-22.0915635947746,80.29335570067619
sc01,y2030,2030-01-04T21:00:00+01:00,449.3678353704039,536.0,-73.05841437365102,-154.51751352175296,-57.81769458930791,-66.48246849434314,307.45049224999946,-13.725792252439861,76.63367093353612,100.424741910488,98.36598642097594,-27.67962983951211,51.470700816463875
sc01,y2030,2030-01-04T23:00:00+01:00,443.99724296862274,515.1722200117807,-96.25471158735205,-174.91860577305184,-73.8318986673267,-68.48504805502532,276.3734107999993,-5.218849374189816,73.15926732548617,88.84990560983796,85.5753409396759,-26.305682240162053,41.996320524513855
sc01,y2030,2030-01-05T01:00:00+01:00,421.34904033256373,479.07668983784004,-88.5557300178359,-162.14804084256807,-67.38554517670842,-63.8208288861275,255.90386429999944,-5.749655929152886,67.19033563500831,82.4527213883306,79.60415469666115,-24.173888711669477,39.43627446499176
sc01,y2030,2030-01-05T03:00:00+01:00,411.2625369021945,464.89748368320915,-85.96006285934126,-157.3297856010627,-65.46856087497005,-61.90649230437118,248.4899418999995,-5.512018681422037,65.28636650864672,80.04972903378449,77.26947742756884,-23.487746766215565,38.25110929135334
sc01,y2030,2030-01-05T05:00:00+01:00,449.3678353704039,511.3738970199999,-91.73191771208128,-171.85706599832272,-67.82467875590676,-68.7054184761745,268.78907714999946,-9.138639634689195,68.71380104918656,87.22425763693786,84.85215623387576,-24.771191163062145,43.281647750813555
sc01,y2030,2030-01-05T07:00:00+01:00,449.3678353704039,536.0,16.0064363405642,-79.59829735596796,25.159897676491628,-61.06874974092741,311.49173039999954,-61.52649835350277,49.06879740039838,111.26881818320055,118.70705956640116,-18.519402816799534,80.71942359960171
sc01,y2030,2030-01-05T09:00:00+01:00,449.3678353704039,536.0,38.86769283668667,-55.264595599743835,39.667707818192845,-56.276910151506044,332.86137099999956,-67.0,51.68360764125002,119.15283143625,127.35187251250014,-19.53940651375008,87.00863030875006
sc01,y2030,2030-01-05T11:00:00+01:00,449.3678353704039,526.9111448349997,23.37277522675607,-65.09513241715969,22.895190684907305,-55.08314255815117,333.3643625999995,-55.62185109668039,58.64934360199181,117.0370062543361,122.95255830867235,-21.864811495663993,80.25247414800829
sc01,y2030,2030-01-05T13:00:00+01:00,449.3678353704039,481.4840643799998,21.048044510913023,-54.5815419013167,13.763844232247413,-46.91171685633433,325.1755027999995,-43.78619028740538,63.49027359005688,112.06820510498127,115.74457592996212,-23.42158774501879,71.99951925994318
sc01,y2030,2030-01-05T15:00:00+01:00,449.3678353704039,497.9420340149998,21.848702238747354,-58.4097921791511,17.01239892588835,-49.86421257214102,328.20309534999956,-48.030908757786094,61.77918420407846,113.87904018530726,118.35704857061447,-22.872249564692805,74.9721055459216
sc01,y2030,2030-01-05T17:00:00+01:00,449.3678353704039,536.0,44.2628436978314,-48.55195918265054,41.800726435180735,-54.499394637349376,341.7690713999996,-67.0,54.1425040850001,121.98288206000008,130.04274032000018,-20.420897689999997,88.26127566500008
sc01,y2030,2030-01-05T19:00:00+01:00,449.3678353704039,536.0,30.862337826756068,-63.948699367159854,34.80457848990737,-58.06363515815127,324.7283669499996,-65.30058792480553,50.45820688511671,116.2290258499612,124.21526269992222,-19.074460400038905,84.8452793648834
sc01,y2030,2030-01-05T21:00:00+01:00,449.3678353704039,536.0,-64.32941082248817,-149.47883002291573,-46.619463270121784,-67.4878479373664,298.66740229999965,-21.47872140919871,69.55741465948084,99.18486688183981,98.81393300367958,-25.259884068160265,54.88733629051923
sc01,y2030,2030-01-05T23:00:00+01:00,440.6939373205765,509.20309828442356,-96.15724123948999,-174.39402906050972,-73.06505420389509,-68.18406542059485,270.5512702999997,-5.472390188011822,71.39998945469306,87.05087120010235,83.9179856402048,-25.67882474989769,41.32970649530709
sc01,y2030,2030-01-06T01:00:00+01:00,391.5445090399481,456.1490298850517,-90.55590891387166,-158.267580686128,-71.79272450838886,-60.23376600048286,248.82348959999968,-0.3048716826193898,68.50272776417854,79.11427051027387,75.28737782054773,-24.562183489726273,35.17372623582149
sc01,y2030,2030-01-06T03:00:00+01:00,360.5184405868045,422.90035138319547,-87.12644310391204,-148.19863799608768,-71.11141951347622,-55.23587044543582,235.32508109999972,3.017734361845714,66.77016821148251,74.16119243450592,69.88069116901174,-23.890924690494142,31.281948913517542
sc01,y2030,2030-01-06T05:00:00+01:00,290.02264970570366,482.62269854429627,-76.33783128874904,-158.44325136125065,-48.008093132289765,-67.45991859645927,234.78108264999963,-20.58988073966328,52.45543291307708,78.70988261530776,79.15940434661528,-19.115568489692315,45.37001819192299
sc01,y2030,2030-01-06T07:00:00+01:00,448.5700807905387,493.6271051044612,-86.4756313570706,-165.94102979292913,-61.15553736531981,-67.3895375167508,252.4166611499996,-12.319942284238161,62.28555045945716,82.65886516684773,81.1788432936953,-22.514743633152314,42.88805834054299
sc01,y2030,2030-01-06T09:00:00+01:00,449.3678353704039,536.0,-68.84306098702292,-158.91566970838068,-43.31947519494733,-71.52224931207563,275.99198114999956,-26.567014987214588,60.24507746267127,92.99835533244305,93.99938362488602,-21.998303467557044,54.751581337328936
sc01,y2030,2030-01-06T11:00:00+01:00,449.3678353704039,536.0,-59.00263962529334,-148.39907187511042,-37.13110805953307,-69.43139477076026,285.35917919999963,-28.866603540862013,61.451061301732835,96.43430993442249,97.74889346884486,-22.46534806557765,57.448596698267295
sc01,y2030,2030-01-06T13:00:00+01:00,449.3678353704039,509.0868692749999,-59.20776473415956,-141.6280161662442,-40.85851109207661,-64.81479507708299,278.79324859999963,-23.074526875264347,63.11383685359151,93.1898437088029,93.44860457760574,-22.97400984119713,53.05001669640852
sc01,y2030,2030-01-06T15:00:00+01:00,449.3678353704039,529.3743789850002,-58.59735893990098,-146.52126431050283,-37.39454402618275,-68.38216340371822,283.07609094999964,-27.915032536424356,61.391776430645415,95.5186395847849,96.67858216956982,-22.429731665215115,56.556594819354714
sc01,y2030,2030-01-06T17:00:00+01:00,449.3678353704039,536.0,-8.915119062894771,-102.21131295750824,4.136738020663278,-63.68331577355812,303.78875214999965,-50.34794809308318,53.649584584150254,106.5858077286167,111.90869809723326,-19.992838971383375,72.92906211584982
sc01,y2030,2030-01-06T19:00:00+01:00,449.3678353704039,536.0,-13.204624578912473,-107.58181116149117,2.4854284126254456,-65.1188951515379,296.5730529499997,-50.392564121544304,51.63098135457356,104.30224319180891,109.74680206361775,-19.269862208191157,71.94112404542652
sc01,y2030,2030-01-06T21:00:00+01:00,447.05950826764894,521.3027371023509,-99.17990892844159,-178.8793114715581,-75.86019247829023,-69.66291985015138,278.0592203999996,-4.834569588682114,73.85518887804076,89.30864539898641,85.930883997973,-26.549363101013633,42.00281962195929
sc01,y2030,2030-01-06T23:00:00+01:00,402.13558851991695,469.1087934300828,-92.43397604518883,-162.44273025481087,-72.83526161457598,-62.07816548061279,254.8767062999997,-1.036585601349449,69.73463945669035,81.18377070276995,77.40863928553998,-25.014856947230157,36.46398819330976
sc01,y2030,2030-01-07T01:00:00+01:00,371.6212380029429,428.70168223205707,-85.67489027209746,-149.00706852790225,-68.28794952787808,-56.500600549219406,234.68195879999976,0.30451804300912766,64.9647098820556,74.49951039964819,70.77170118329634,-23.284639120351834,32.81943963794443
sc01,y2030,2030-01-07T03:00:00+01:00,296.86319447992247,472.03455852507716,-69.22090455354746,-152.44931464645222,-39.14351692935303,-67.02242415419445,221.67021919999974,-25.802120034800314,45.708944735369904,75.58689989621014,77.2837267284201,-16.775691433789987,46.65364659463012
sc01,y2030,2030-01-07T05:00:00+01:00,365.86570155702304,408.0725809579766,-78.68478073272911,-140.51019956727052,-60.88620144091339,-54.331076011815746,219.19498029999974,-2.694431108290818,58.89028902440052,70.1789580905332,67.29292274506649,-21.152283704466868,32.44095277059955
sc01,y2030,2030-01-07T07:00:00+01:00,449.3678353704039,473.7776213295959,-75.95486223222863,-156.009548667771,-48.586662714829146,-66.02893466239951,231.96441089999965,-19.15503680003139,52.53882050560621,77.52803373213135,77.73459717226261,-19.123804132868738,44.11301735939388
sc01,y2030,2030-01-07T09:00:00+01:00,449.3678353704039,536.0,-72.25372414197939,-167.13487593842441,-39.37755383735286,-75.29638855462656,254.52130949999963,-31.861320267624336,51.14169430067539,87.2358050747749,89.63117366954975,-18.814740525225137,54.90885129932466
sc01,y2030,2030-01-07T11:00:00+01:00,449.3678353704039,536.0,-59.20222405189218,-152.84401742351162,-31.625635007163865,-72.29489958972835,268.30986329999973,-34.45515281281886,53.391610176058755,92.13531006631382,94.83399901262757,-19.660466333686234,58.40416622394129
sc01,y2030,2030-01-07T13:00:00+01:00,449.3678353704039,506.95634797999986,-61.918792538956154,-146.69138383644764,-39.229565947469126,-66.83485962148706,264.87379819999967,-25.607665998947038,57.75160512188182,89.27414618103946,90.25702628207877,-21.08993641896062,52.61247747811826
sc01,y2030,2030-01-07T15:00:00+01:00,449.3678353704039,535.5869578550002,-60.93339130392711,-153.5395905714767,-34.16312719323944,-71.8930313956877,270.73660369999976,-32.56781905099104,55.19389187815538,92.52883893894825,94.81214331789644,-20.27807926105174,57.613026321844615
sc01,y2030,2030-01-07T17:00:00+01:00,449.3678353704039,536.0,-3.707761464232351,-99.64699975117169,11.404702581099158,-64.57745243533158,296.7899303499997,-55.561028439685636,48.589769941188685,105.40483978793714,111.87970281587423,-18.257631162062914,75.07270100881136
sc01,y2030,2030-01-07T19:00:00+01:00,449.3678353704039,536.0,-1.3320704015724605,-98.10519250383143,14.22557049186224,-64.73742646843472,295.07871344999967,-57.44405140873998,46.987589021005974,105.23777654299803,112.11598192599604,-17.711687407002017,75.96187492899398
sc01,y2030,2030-01-07T21:00:00+01:00,449.3678353704039,536.0,-81.80210632218288,-168.95284366322082,-56.54208127446042,-71.73417594772246,278.8449053999996,-18.46183116425404,65.89571376019754,92.28371642160083,91.61913100320174,-23.901660878399177,50.28966353980246
sc01,y2030,2030-01-07T23:00:00+01:00,423.95676835677966,478.53089433822004,-88.71129632494696,-163.1241098750527,-66.2901056040519,-64.39375842089507,251.83540619999968,-6.864002813138814,65.39866356586677,81.38300774137774,78.82088008275556,-23.5484115086223,39.53275568413328
sc01,y2030,2030-01-08T01:00:00+01:00,390.8573577010285,441.6952731889714,-84.45287420450343,-151.75655494549628,-64.8765128664242,-58.94459952807923,236.20942914999966,-3.660629104544233,63.007267039148495,75.77782987028392,72.81918336056769,-22.642765604716118,35.41332843585154
sc01,y2030,2030-01-08T03:00:00+01:00,313.77714255724607,494.06498741275385,-72.80616904196141,-159.72838910803833,-41.47942051425002,-70.08250821771145,232.53455814999978,-26.637243341877557,48.20688098487358,79.20561558137551,80.899711778751,-17.68378364862455,48.68251824512648
sc01,y2030,2030-01-08T05:00:00+01:00,436.3435054283012,502.14747433169873,-94.62470320704375,-171.884981042956,-71.76534816359498,-67.27763575844887,266.5096842499998,-5.604884216589778,70.20484688129613,85.793324429568,82.75008745913604,-25.25237732043206,40.84085486870392
sc01,y2030,2030-01-08T07:00:00+01:00,449.3678353704039,536.0,19.83309749341311,-74.30615604881663,25.966184865997445,-59.453986112584346,319.9253924499997,-60.819355125686705,51.821125462088055,113.80683424763738,120.97187101527473,-19.495412602362762,81.48112138791208
sc01,y2030,2030-01-08T09:00:00+01:00,449.3678353704039,536.0,42.064552572590344,-51.28706881197292,40.93161340686746,-55.22365549427716,338.1395679499997,-67.0,53.14060990625003,120.82975857125,128.94632782250005,-20.06172807874995,87.75087674375004
sc01,y2030,2030-01-08T11:00:00+01:00,449.3678353704039,503.4795270839789,35.999709544577875,-45.79656593396053,28.078290262840476,-48.53089872826266,338.7139080999997,-53.94710546047232,61.130888443716614,118.40165231709454,123.89866859418896,-22.729142732905494,79.99990660628342
sc01,y2030,2030-01-08T13:00:00+01:00,449.3678353704039,469.73827306897874,32.554869513255255,-38.78244495263783,18.829829716641378,-42.132398058386144,335.14462714999974,-43.367942116690486,66.49311615373577,115.15182930708822,118.58878293417607,-24.49176529291175,73.15047844626432
sc01,y2030,2030-01-08T15:00:00+01:00,449.3678353704039,483.49645319397894,32.11720969821164,-42.4948601875943,19.956604304046888,-44.38851164083535,339.2947021999998,-45.764261420655814,66.20091824510644,116.94960664163123,120.80097920326239,-24.423185958368787,75.17187435489359
sc01,y2030,2030-01-08T17:00:00+01:00,449.3678353704039,536.0,50.99219919283138,-40.17930789890056,44.46123416518066,-52.28230486234941,352.8796192999999,-67.0,57.209478271250006,125.51279574625008,133.3990516925001,-21.520379003750033,89.82369647875
sc01,y2030,2030-01-08T19:00:00+01:00,449.3678353704039,536.0,33.177964334401565,-59.33641716480514,33.416421479805614,-56.146593610404196,335.4488187499999,-62.99520863268171,54.80072583289108,119.17392685403638,126.53158078807269,-20.596414295963704,84.969615317109
sc01,y2030,2030-01-08T21:00:00+01:00,449.3678353704039,536.0,-85.02564221461,-165.24813988579334,-68.08332330138617,-67.65260548322388,304.26171945000004,-8.187377049051591,79.07648591806904,98.30395920231028,95.18734524462069,-28.471757247689688,47.69923053193092
sc01,y2030,2030-01-08T23:00:00+01:00,391.24219861011954,479.38967066988056,-100.87620393868357,-168.9714469613164,-83.64128308548113,-62.20952933820251,269.84765089999996,5.61865492477398,77.8603882498643,84.6091164300452,79.2690159000905,-27.82740476995482,34.57613295013573
sc01,y2030,2030-01-09T01:00:00+01:00,297.5628903723941,504.80896334760627,-83.36906286575174,-167.3564026842481,-55.27023676579568,-69.88640368995614,250.72546554999997,-17.87090478884479,58.48813249544315,83.231750721519,82.88834628303788,-21.237193228480944,45.9808114545569
sc01,y2030,2030-01-09T03:00:00+01:00,370.349392967287,439.634169382713,-90.936623185646,-154.23052446435392,-74.44577641056632,-57.35203805007971,245.16714764999992,3.514581719044063,69.78509708767655,77.18872953244116,72.65507650488235,-24.964248667558753,32.367881112323474
sc01,y2030,2030-01-09T05:00:00+01:00,426.8174028923687,504.30384831263143,-99.0045680642212,-174.4615060857787,-77.77686039747933,-66.8053866917419,273.4660741499999,-1.493502270381697,74.59192951527093,87.18115108657642,83.20694413315277,-26.763046463423645,39.352268034729136
sc01,y2030,2030-01-09T07:00:00+01:00,449.3678353704039,536.0,2.9137139396923084,-87.49367470509573,8.813065629602267,-59.78597343990999,323.31973049999993,-50.3476460984339,59.04112959843965,112.79090191218677,117.80856034437348,-21.92565243781319,75.6754247515603
sc01,y2030,2030-01-09T09:00:00+01:00,449.3678353704039,536.0,21.91320656681428,-68.04380909721797,21.89926787336671,-56.31914268155247,337.9984882999999,-55.92639943201849,59.745826375788845,118.57021626640373,124.4742697728074,-22.262487183596246,81.08687707421115
sc01,y2030,2030-01-09T11:00:00+01:00,449.3678353704039,483.0110592750001,14.388134316160262,-58.007074496563945,4.3391134769495965,-45.865450155789354,335.4868259499999,-37.1110335399355,70.34172243728875,114.00916701423714,116.18939206847412,-25.77701043576286,69.44445501271123
sc01,y2030,2030-01-09T13:00:00+01:00,449.3678353704039,450.2968838700001,12.055406020011983,-50.740444550415596,-3.1820819813717094,-39.854666043616426,330.5529242999998,-27.90219829435503,74.50506118338696,110.59985833387098,111.01540854774206,-27.13052681612904,63.22532396661307
