InitialNode,,,Node_1,Node_1,Node_2,Node_2,Node_3,Node_3,Node_4,Node_4,Node_4,Node_6,Node_6,Node_7,Node_8
sc01,y2030,2030-01-01T21:00:00+01:00,402.19419729368275,505.4035168933361,-46.97345261391206,-133.44581236370263,-24.9875759810054,-65.90670169481072,263.0901586500002,-34.40484041713285,51.98212782914848,90.29796489747221,93.45630006345411,-19.334168868776537,57.638771620851564
sc01,y2030,2030-01-01T23:00:00+01:00,404.49754763665743,454.98654558500255,-67.11286758328471,-139.65160943769172,-47.42282752905749,-59.93399499771169,240.97431105000015,-16.01286112248886,56.987431173340866,79.57798149049971,79.34116344164467,-20.839847686799285,43.41853174665917
sc01,y2030,2030-01-02T01:00:00+01:00,402.00000000000006,397.163262121366,-65.56167768550853,-124.56745624638371,-52.756252994870906,-50.277390978234955,224.38613765000014,-5.090200292906749,58.73173186428816,72.20984405411713,70.09912436841101,-21.29588519591057,34.762492140711885
sc01,y2030,2030-01-02T03:00:00+01:00,402.00000000000006,382.61028865204236,-64.32396900104457,-120.38333825184101,-52.88120852492793,-48.01016060475706,218.97813955000012,-3.21301512714828,58.30267898630765,70.14068351748752,67.75193611462721,-21.111465449595947,32.93821248869239
sc01,y2030,2030-01-02T05:00:00+01:00,402.19419729368275,474.9847522044535,-64.58829126945227,-143.56958249107112,-41.22717005278082,-63.83306810669044,242.35902940000014,-22.786216611151257,53.29534244368781,81.37684893492973,82.47973258577416,-19.617378477975386,47.687586476312234
sc01,y2030,2030-01-02T07:00:00+01:00,402.19419729368275,505.08370491062914,-14.44806703787748,-101.26019152795169,-1.1503468371496448,-60.64890984464591,283.79027795000013,-45.15907684646331,51.1108700279612,99.05897158984385,104.12298909310933,-19.198086981512414,67.13507912203883
sc01,y2030,2030-01-02T09:00:00+01:00,402.19419729368275,505.5428406119026,23.602449146121685,-63.218563227449565,26.15883563832618,-54.311576637448525,310.2240272000002,-57.33588495991508,51.006421429123314,109.91009486582456,117.07123137226974,-19.361154545929,78.25358992087672
sc01,y2030,2030-01-02T11:00:00+01:00,403.1429210806823,508.62996825396846,21.661504811834654,-63.22440490225982,22.060469549016023,-53.621420435747794,319.03532575000014,-54.573566519100545,55.30897360434224,112.07925656186002,118.49216393835549,-20.86452647314268,77.62241214565778
sc01,y2030,2030-01-02T13:00:00+01:00,404.2788565305538,494.54070652815693,21.3772127138378,-59.85545429002153,19.813698080559597,-51.14128868495393,315.9552586500001,-51.23107501318141,56.41025972426726,110.45146312651828,116.25676217205336,-21.20899261064732,75.23776472573277
sc01,y2030,2030-01-02T15:00:00+01:00,402.19419729368275,507.6954977114793,33.51678287574715,-52.47999331814805,32.08454839799906,-52.288811821758124,322.022064,-59.683808790871666,52.96489319464428,114.08417315914417,121.51217995997973,-20.10357027575505,81.21096680535575
sc01,y2030,2030-01-02T17:00:00+01:00,402.19419729368275,501.5300568822797,80.69977193491144,-7.935445908081215,69.71258240274824,-45.58846993941177,338.9445235500001,-77.37676315543096,46.46883526629798,123.18205544600967,134.09927498572472,-18.05489094204593,94.75804958370205
sc01,y2030,2030-01-02T19:00:00+01:00,402.19419729368275,498.7965952971623,71.79723962616728,-17.924828806737736,64.88977954804092,-47.565852359562996,326.33815919999995,-75.62006283537916,43.88826935401194,118.88442693931405,129.67876201429087,-17.099037634952712,92.08596359598806
sc01,y2030,2030-01-02T21:00:00+01:00,402.19419729368275,498.90092687624303,33.85834400186027,-55.69138736535179,37.44073986400169,-53.82333010920993,301.0995043500001,-63.33223551392526,44.41734448427715,108.37638274158638,117.02460641333464,-17.090991101619007,81.04078231572286
sc01,y2030,2030-01-02T23:00:00+01:00,402.19419729368275,500.03598825637107,-15.597909364726762,-104.43713203010105,0.9450044930771847,-61.7466388478118,270.90651455000005,-46.80913465061201,46.23427432238805,95.41516860085167,101.10136450142993,-17.47214395100502,66.64344007761197
sc01,y2030,2030-01-03T01:00:00+01:00,402.19419729368275,420.63350065165633,-16.091716380020536,-84.29582252491124,-9.844989043113996,-48.16954714406844,251.3019569999999,-30.069628080356086,51.01743364568709,85.79681518916323,88.35774737773431,-18.92270495473515,53.69171510431294
sc01,y2030,2030-01-03T03:00:00+01:00,402.25933437311323,383.47771032266525,-18.145939678939495,-75.55561918120999,-17.443989585550952,-41.5081239275686,244.62972834999994,-20.585268288098177,55.055216519361096,81.71883262842644,82.41199308923353,-20.22147601358844,46.87383698063894
sc01,y2030,2030-01-03T05:00:00+01:00,402.19419729368275,460.99433494529626,-19.304437331039342,-95.81689829123002,-9.196940059319237,-54.4906042555046,266.0093200999999,-35.46090433632006,51.99894379910137,91.48699822474288,94.867649142528,-19.361207103374383,58.83827290089868
sc01,y2030,2030-01-03T07:00:00+01:00,402.19419729368275,504.75644413973953,23.016534495200055,-64.11956345998176,26.192232231397885,-54.550433346244766,307.9405452499998,-57.462598427425405,50.24992961548139,109.22828150298666,116.46371062419736,-19.091281160759653,78.05863088451866
sc01,y2030,2030-01-03T09:00:00+01:00,402.19419729368275,507.3776111607051,47.53553255054871,-38.63857101006971,42.401433339972144,-50.028780568723285,330.6636012499998,-64.34169639650213,52.49110576574639,117.78001611349968,126.04018761110811,-20.008275884438078,85.28539478425368
sc01,y2030,2030-01-03T11:00:00+01:00,410.90729973276996,471.6697688927336,34.14656615639766,-37.79114625386954,21.218577413105457,-42.65830816942281,333.3135968999997,-45.60282528531042,64.45956508283065,114.86780526614426,119.34213475094853,-24.02652419220104,74.42110026716942
sc01,y2030,2030-01-03T13:00:00+01:00,411.63491188675715,440.321695589476,32.14834851290136,-30.595015668324713,14.406538433248825,-36.97220864038213,328.12073369999973,-37.24699623960982,68.1612049630866,111.50741579509248,114.3416037779192,-25.22395010034939,68.55576743691348
sc01,y2030,2030-01-03T15:00:00+01:00,411.7656258651115,461.16919241506326,31.89597707304463,-36.03689668038563,16.697760985186008,-40.467238119631006,333.8124352999997,-41.27406835067428,67.29055062279267,114.12695650926157,117.69565179968886,-24.97584060338015,71.79796407720741
sc01,y2030,2030-01-03T17:00:00+01:00,405.42572550563034,508.62996825396846,58.51315226952925,-24.864596207271752,46.5251523679961,-46.437239596392644,350.2377805499997,-64.32932586576877,57.959987860803274,123.96491504683505,131.92802249449807,-21.980467515271748,87.97242068919681
sc01,y2030,2030-01-03T19:00:00+01:00,404.8007239564496,508.62996825396846,39.03999019078837,-44.730293693521396,33.064263904672956,-49.96427944923119,335.3514679499997,-58.642050007173026,57.32037719262069,118.08537884104219,125.0995311963115,-21.657206138093525,82.4094011073794
sc01,y2030,2030-01-03T21:00:00+01:00,411.7656258651115,516.2390955030634,-69.23520758521015,-142.44205300602593,-58.59983836339668,-62.02489819655286,307.6632377999997,-12.05315547551757,78.7169708046118,99.6143183213069,97.33175489420255,-28.5964323723239,49.47604494538828
sc01,y2030,2030-01-03T23:00:00+01:00,417.5084830079685,476.8430693711962,-106.36178151156307,-169.78644450311944,-91.62384071890689,-60.8438004817053,275.6936514999997,10.13181700765144,82.71364258559571,85.2008776340962,79.09226115809429,-29.688531421482352,32.158712214404375
sc01,y2030,2030-01-04T01:00:00+01:00,402.00000000000006,408.091621878672,-104.29062938162132,-151.0598277703852,-97.34099277358989,-49.60166114112491,254.96852769999967,21.868241652441593,84.252123211649,76.2114142660028,67.97496257291081,-30.042884761959627,21.984763338351073
sc01,y2030,2030-01-04T03:00:00+01:00,377.4709426864184,402.00000000000006,-100.13269775216062,-147.60754057740132,-92.14394426126216,-49.3629940741183,247.3794793999997,18.858584563795443,80.32986393854807,74.41471099837635,66.89481296126239,-28.676751190835503,22.74491916145202
sc01,y2030,2030-01-04T05:00:00+01:00,417.5084830079685,445.1374007050126,-107.00480911973696,-161.90195154195644,-96.56783840730074,-55.345870340124776,268.48242589999967,17.21939643652473,85.06969601106525,81.46638866599194,74.0097093778058,-30.418776900647178,26.79798143893486
sc01,y2030,2030-01-04T07:00:00+01:00,406.22551331738373,508.62996825396846,-2.4278834613310276,-84.99236628672418,1.6986667869200196,-56.12005082984063,311.67598664999963,-43.86560546101356,59.78885206669152,107.57269135275203,111.91686568930676,-22.305460416982537,70.07614238330859
sc01,y2030,2030-01-04T09:00:00+01:00,406.3194343154497,508.62996825396846,30.092711407064527,-52.5542516680023,25.155092760212025,-50.71835345284054,333.65462389999954,-54.320686057021014,59.47662763179621,116.67053093716228,122.83300227944208,-22.365408669882555,79.54613236820387
sc01,y2030,2030-01-04T11:00:00+01:00,411.7656258651115,478.2422050774126,23.6266637950396,-47.80143003074617,11.983317904594044,-44.28686799292969,335.37596584999943,-41.32680576270652,67.7777294226475,114.60402046516684,118.13205555244429,-25.150500935099114,71.96225637735263
sc01,y2030,2030-01-04T13:00:00+01:00,411.7656258651115,451.2456766612985,22.208034301991344,-41.41699361522228,6.5717960683398156,-39.460682237628596,330.4190980999996,-34.513538961478396,70.63519808001355,111.6219226024728,113.80982749778124,-26.06786566851213,67.03942611998654
sc01,y2030,2030-01-04T15:00:00+01:00,411.31938307256644,487.07746321389374,25.325582108133744,-49.38203503396272,15.5007186672125,-46.08837288240629,335.2550752999996,-44.74571519398762,65.6023473352388,115.28070174760849,119.52513653046086,-24.422946066338174,74.08726736476133
sc01,y2030,2030-01-04T17:00:00+01:00,402.19419729368275,508.62830209785926,72.40293881951679,-13.328532671214685,59.597616782039744,-45.671290329391724,350.4667085499995,-71.83542984527456,53.46991487401117,125.55856297840299,135.03850312924243,-20.481421357300725,92.55788037598892
sc01,y2030,2030-01-04T19:00:00+01:00,402.19419729368275,506.75043628614003,56.231512247930034,-30.221924294224742,49.03921255864985,-48.700711286940454,335.0126776999994,-67.39602123314376,51.791140884112444,119.79428472867136,128.62731519171118,-19.805939615222833,87.79747481588765
sc01,y2030,2030-01-04T21:00:00+01:00,411.7656258651115,510.84795709132425,-43.206681743141814,-120.11410549029122,-35.04930577941696,-59.469795536468936,307.45049224999946,-23.979912800436285,70.9139540615263,102.13025261685935,102.4329611420574,-25.989587400488638,57.19041768847376
sc01,y2030,2030-01-04T23:00:00+01:00,411.7656258651115,465.3937263007271,-60.11192646729012,-127.82333598440262,-50.39086940663142,-55.86425057423193,276.37341079999936,-11.478891044106772,69.70161730246322,89.81892989776125,88.10186099401842,-25.351313586387757,45.453970547536834
sc01,y2030,2030-01-05T01:00:00+01:00,411.7656258651115,406.42238131334614,-56.158247110280996,-111.26082543689247,-52.3750096044496,-46.50375303541157,255.90386429999944,-2.9325629740345396,69.00085594588764,81.6782354740903,78.59850382914891,-24.962344224307127,37.625754154112414
sc01,y2030,2030-01-05T03:00:00+01:00,402.00000000000006,391.8486201332126,-53.61973101285812,-106.37152963553223,-50.58508168479229,-44.514408441474416,248.48994189999945,-2.548885225394615,67.1909505992149,79.24910872065922,76.19492298610582,-24.30197805262381,36.34652520078516
sc01,y2030,2030-01-05T05:00:00+01:00,409.0892605404099,469.5692507868986,-54.01635541987301,-126.321978398067,-41.200270684782524,-57.684858375254,268.7890771499995,-18.281423305739388,63.329098728564794,88.84265175772136,88.66005612344364,-23.166023028981048,48.666350071435275
sc01,y2030,2030-01-05T07:00:00+01:00,402.00000000000006,496.60528465535936,57.70127154219707,-32.86637411907856,56.02321927004495,-50.31460117223723,311.49173039999954,-72.00354412156294,41.867755331408915,113.48212947887174,123.79288850196806,-16.314669715134766,87.92046566859119
sc01,y2030,2030-01-05T09:00:00+01:00,402.19419729368275,499.0960252163558,80.38936097839886,-9.233953787438999,70.907550524843,-46.08443295719997,332.86137099999956,-78.26255097968637,44.097551759558485,121.48466133086829,132.71827260543722,-17.216905415620868,94.59468619044159
sc01,y2030,2030-01-05T11:00:00+01:00,402.19419729368275,489.0194914780113,63.904763237219235,-18.737756187222814,53.07480828359245,-44.78883632349736,333.3643625999995,-66.8773957265471,51.5777619277607,119.19091118881559,127.96667464986933,-19.722335886206395,87.3240558222394
sc01,y2030,2030-01-05T13:00:00+01:00,404.57531949039463,441.0627028145285,61.1333611768144,-7.770834683245847,42.997201125626425,-36.096579473176796,325.1755027999995,-54.13713702280204,57.020396978468874,114.02079149179097,120.34207893235963,-21.48128794231699,78.46939587153119
sc01,y2030,2030-01-05T15:00:00+01:00,404.6492339913676,457.4983864415265,61.99700999783766,-11.664279719469343,46.2839340577163,-39.030968919274,328.20309534999956,-58.27296980864572,55.28623743374059,115.83910919939197,122.97487020927198,-20.92407260855503,81.46505231625947
sc01,y2030,2030-01-05T17:00:00+01:00,402.19419729368275,500.2425685324169,89.45988897516021,0.2852502707260516,76.77069207198905,-44.36610068098066,341.7690713999996,-80.71110156581523,45.13682972632093,124.78313177423973,136.36594923414808,-17.630332508800247,97.26695002367916
sc01,y2030,2030-01-05T19:00:00+01:00,402.19419729368275,498.1004087110328,71.89829650940217,-18.106305722502785,65.36762704400302,-47.675751869323676,324.72836694999967,-75.93377594743646,43.2092592362961,118.4523675512886,129.3477891176474,-16.86014143467683,92.09422701370399
sc01,y2030,2030-01-05T21:00:00+01:00,408.47348798753353,508.62996825396846,-31.668342388880312,-112.44685109572625,-21.670252287762075,-59.83936812280026,298.66740229999965,-32.225411525346466,63.28908744664781,101.08150785477744,103.24302990357513,-23.376973558359005,61.15566350335229
sc01,y2030,2030-01-05T23:00:00+01:00,409.5359541509786,508.62996825396846,-78.96121157894918,-158.64577893129638,-57.1125126559304,-67.04588173467923,270.5512702999997,-15.75108116895324,65.58373672795516,88.81091876497983,88.01332651304922,-23.93282543315111,47.14595922204494
sc01,y2030,2030-01-06T01:00:00+01:00,402.00000000000006,440.5226208875305,-90.71715653938979,-151.88740153496158,-75.47921422300591,-56.826723751734086,248.82348959999968,3.0856772974709665,71.1137330929145,78.07791247473008,73.74230538760419,-25.613569025806584,32.56272090708558
sc01,y2030,2030-01-06T03:00:00+01:00,376.11558437256116,402.00000000000006,-88.23313695136571,-140.8331572427427,-76.79686199743887,-50.76963067460623,235.32508109999972,8.363535870843242,70.6383317028537,72.7148872870517,67.48696305395794,-25.352162793851235,27.413785422146354
sc01,y2030,2030-01-06T05:00:00+01:00,365.3365688922133,402.00000000000006,-87.8589830112431,-140.6620054004947,-76.25927459132915,-50.84164722254257,234.78108264999966,7.978829508059105,70.25507169371724,72.62013836996861,67.47761336510212,-25.220176462511905,27.570379411282833
sc01,y2030,2030-01-06T07:00:00+01:00,402.19419729368275,506.07370571450616,-65.6787400642477,-151.74174324955825,-39.000774047304006,-68.83134693399752,252.41666114999967,-28.007595155648296,52.98567001325135,85.59552310831056,87.58627200999045,-19.58954556927532,52.18793878674872
sc01,y2030,2030-01-06T09:00:00+01:00,402.19419729368275,506.66069421126457,-31.96501221017261,-118.03393099676285,-14.79557031568065,-63.23194900558299,275.9919811499996,-38.81081773858779,52.93078950334107,95.26047071194316,99.10878757231538,-19.74778257578858,62.065869296659024
sc01,y2030,2030-01-06T11:00:00+01:00,402.19419729368275,507.994500179652,-22.65640985102802,-108.24321855663419,-8.80817132125911,-61.46678015562458,285.35917919999963,-41.310776384336414,54.073488519924865,98.71189002475647,102.90968139864816,-20.199755982046334,64.82616948007525
sc01,y2030,2030-01-06T13:00:00+01:00,403.9180304036873,479.27238975940554,-23.07386740344914,-101.24504069500951,-13.135391296326947,-56.4576833607515,278.79324859999963,-34.7444631794704,56.1295732138891,95.33910789011483,98.33884961972753,-20.836839113964693,60.03428033611098
sc01,y2030,2030-01-06T15:00:00+01:00,402.4685264294815,501.0663812618311,-22.258316883307884,-106.35395747113341,-9.147761797906062,-60.3470486500206,283.0760909499997,-40.2,54.07036869417831,97.7787848787773,101.79955775133584,-20.18147470378205,63.878002555821794
sc01,y2030,2030-01-06T17:00:00+01:00,402.19419729368275,500.8952712537269,30.70902031474028,-58.02194491993262,34.00527877771044,-53.98201602148346,303.78875214999965,-61.51062236829287,46.394589506719285,108.81651643784289,117.01456629572422,-17.771974789639216,80.18405719328084
sc01,y2030,2030-01-06T19:00:00+01:00,402.19419729368275,498.84551832582804,27.280293313518357,-62.26202171627193,32.71175804216615,-54.91701836429754,296.57305294999964,-61.22214647903325,44.45145123181521,106.51267544247779,114.7962087367339,-17.068660256002175,79.1206541681849
sc01,y2030,2030-01-06T21:00:00+01:00,411.2598986061957,508.62996825396846,-74.91741329974889,-153.40169987529922,-55.7916988478252,-65.57047161952167,278.0592203999997,-15.465081696900745,67.81797662518075,91.13734685239956,90.180126981686,-24.73512688177839,48.04003187481934
sc01,y2030,2030-01-06T23:00:00+01:00,411.7656258651115,460.96504215434067,-94.84782303109678,-160.4188850268626,-77.0831713432046,-60.36866487996332,254.8767062999997,1.507878637511956,71.7698844857097,80.33513535569439,76.25194374335553,-25.878574251741103,34.42874316429038
sc01,y2030,2030-01-07T01:00:00+01:00,399.6047289843513,402.00000000000006,-91.28722836276968,-143.72394637682834,-79.49791404727365,-51.01755724117504,234.6819587999997,10.00650025398537,71.3415102963917,72.21709554935994,66.70444284702285,-25.581895058950575,26.44263922360837
sc01,y2030,2030-01-07T03:00:00+01:00,368.0462308745038,402.00000000000006,-82.28409290723161,-139.68343384931322,-66.59905452171631,-52.72817947437152,221.67021919999968,0.8657283476745752,62.154742939314836,69.95724978606617,66.49366467521679,-22.41842204933659,30.207848390685243
sc01,y2030,2030-01-07T05:00:00+01:00,374.7653376973981,400.2945484015892,-80.68348780161769,-138.80377413623964,-64.64739639102497,-52.663195566554954,219.19498029999968,0.0,60.73783723030572,69.41683549968725,66.23256315950594,-21.926851821727322,30.593404564694353
sc01,y2030,2030-01-07T07:00:00+01:00,402.00000000000006,494.9722593916104,-57.24312509638276,-147.6193327003666,-26.628943310515997,-69.35030722805487,231.96441089999965,-35.05218118690743,42.37978998229139,80.76749075995738,84.70180224909123,-15.892587970596352,54.272047882708655
sc01,y2030,2030-01-07T09:00:00+01:00,402.19419729368275,497.5895261155309,-31.49242498740439,-121.21920001532693,-9.184779699973125,-64.78850579188709,254.52130949999963,-42.603047859782954,44.12636376379799,89.41432749621569,94.52562241591355,-16.645094963024434,61.92418183620205
sc01,y2030,2030-01-07T11:00:00+01:00,402.19419729368275,500.01021483660503,-19.428528090540485,-108.25480606741323,-1.8225645483613169,-62.37844542169526,268.30986329999973,-45.569960798529365,46.272113339728485,94.34002988798984,99.81101808297316,-17.465339515989054,65.52366306027155
sc01,y2030,2030-01-07T13:00:00+01:00,402.19419729368275,470.90300380935565,-22.348829866913604,-101.88633822804006,-9.603510915404282,-56.94251411344005,264.87379819999967,-36.967874362322824,50.72465977853662,91.44772856703237,95.16497238170925,-18.927029477609256,59.6394228214634
sc01,y2030,2030-01-07T15:00:00+01:00,402.19419729368275,499.61353239806476,-21.27498935148089,-108.83732202166937,-4.45155252649296,-62.001693701787744,270.73660369999976,-43.826593371307794,48.112955798553266,94.71846765941852,99.76450090408284,-18.098585242597583,64.69396240144675
sc01,y2030,2030-01-07T17:00:00+01:00,402.00000000000006,495.7744699441311,38.231251934771244,-52.490442684609775,42.32562925217732,-53.623570889611365,296.7899303499997,-65.94550667797203,41.46088019396125,107.60026889551132,116.89914401427068,-16.07057647698053,82.20159075603878
sc01,y2030,2030-01-07T19:00:00+01:00,402.00000000000006,493.808406169482,41.44221501460774,-49.820918104072454,45.50099525106244,-53.307973569300145,295.07871344999967,-67.52960382954873,39.9249765601461,107.4130410428341,117.09116734227034,-15.544332434179152,83.02448738985393
sc01,y2030,2030-01-07T21:00:00+01:00,405.13206662332976,508.62996825396846,-47.40824899550926,-130.47408386703285,-29.9559829596983,-63.99975071371466,278.8449053999996,-30.21741918111631,59.06845547160029,94.37914003378484,96.4022286290804,-21.819161193237942,57.11692182839976
sc01,y2030,2030-01-07T23:00:00+01:00,408.59649820711616,466.59535291512907,-75.79890733492454,-147.69093884172966,-56.82479853292464,-61.04251256216089,251.83540619999968,-11.133772152551833,63.002396263508,82.0145197845092,80.61824204217938,-22.929984470693164,41.92902298649205
sc01,y2030,2030-01-08T01:00:00+01:00,402.00000000000006,403.08970420732425,-76.11987886176459,-131.69475877333932,-65.43084837793126,-50.14935703551175,236.2094291499997,2.415161806452709,66.8324807012841,74.34486479982853,70.45377989254872,-24.08922668487848,31.58811477371594
sc01,y2030,2030-01-08T03:00:00+01:00,378.432638069553,401.91557577197443,-74.03563969558667,-130.0966192654609,-62.430430515441735,-50.450438587134244,232.53455814999973,0.0,64.60519003137719,73.58437386454446,70.14976017263275,-23.318565015626596,32.284209198622875
sc01,y2030,2030-01-08T05:00:00+01:00,409.3161493704073,502.04729574195517,-79.84829735462532,-158.35391765544483,-58.00698914208643,-66.36501023631004,266.5096842499998,-14.642342341538013,65.10907809615455,87.3156319844288,86.36112566985395,-23.743951397516547,45.936623653845515
sc01,y2030,2030-01-08T07:00:00+01:00,402.19419729368275,499.36068139921525,60.26630805211063,-29.193617491545307,56.24678722596394,-49.37544449513118,319.9253924499997,-71.67884502619387,44.555073469292964,116.0364475443426,126.10802928166353,-17.275192803704382,88.7471733807071
sc01,y2030,2030-01-08T09:00:00+01:00,402.19419729368275,500.2832844466446,83.95511256961255,-5.192858339684464,72.78346592250978,-45.27462835644173,338.1395679499997,-78.92711032167776,45.224106200923295,123.26851165758367,134.53845723568492,-17.632665117698707,95.66738044907677
sc01,y2030,2030-01-08T11:00:00+01:00,402.19419729368275,489.4956013504008,67.58511188702559,-14.347388493920844,54.885300211503186,-43.81051820925414,338.71390809999974,-67.3833928898019,52.825295484083476,120.96381082738513,129.7405548323921,-20.178805197268446,88.30549956591656
sc01,y2030,2030-01-08T13:00:00+01:00,407.96113643596004,449.8854017851509,63.28663893718205,-6.4717670273855195,43.55697620409537,-36.16675963854691,335.14462714999974,-54.39616378482332,59.5012788517919,117.27248361059418,123.54321005668,-22.383687783619877,80.14231574820812
sc01,y2030,2030-01-08T15:00:00+01:00,407.30360279791233,464.3518449782344,62.90225857398088,-10.237962648135552,44.89334492429006,-38.581139637166594,339.2947021999998,-57.130775087884395,59.065475223392546,119.11681024475396,125.85649652714312,-22.26864802743067,82.30731737660747
sc01,y2030,2030-01-08T17:00:00+01:00,402.19419729368275,502.4495955828136,97.97227385719258,9.682261328148662,81.60478641912974,-42.54250451160728,352.87961929999994,-82.54378916907314,47.226685448508555,128.63206948448894,140.38561410348842,-18.411467256836364,99.8064893014915
sc01,y2030,2030-01-08T19:00:00+01:00,402.19419729368275,502.4120072460634,72.37627967563046,-15.88028475038748,63.2016248047285,-46.8105940015604,335.4488187499999,-74.34395558217072,47.40679653031628,121.4379162593043,131.76873284904093,-18.3427434284269,92.36354461968375
sc01,y2030,2030-01-08T21:00:00+01:00,411.7656258651115,512.4660963101874,-55.94554402568721,-131.70951352052407,-45.69748763447842,-61.04172233597501,304.26171945000004,-18.792345132403256,73.34007448873024,100.01592812501326,99.26067622099961,-26.77594176886391,53.43564196126975
sc01,y2030,2030-01-08T23:00:00+01:00,402.00000000000006,438.1627153732396,-91.69995682204946,-146.45630478579548,-83.95384591609303,-52.85162653845797,269.84765089999996,11.139449427176666,81.87043356525375,83.0914295617921,76.80831609453978,-29.36224228607435,30.56608763474626
sc01,y2030,2030-01-09T01:00:00+01:00,369.69047712242696,402.00000000000006,-84.87991512684106,-134.10308806813495,-78.77206830109965,-48.00796084353645,250.7254655499999,11.590625184323168,76.86053918240532,76.94011568692909,70.83716811192946,-27.54496635272541,27.608404767594678
sc01,y2030,2030-01-09T03:00:00+01:00,377.2380049948947,402.00000000000006,-81.02429553319408,-132.38705854379748,-73.25323906747387,-48.73632575685312,245.16714764999992,7.697209180733583,72.93244673010884,75.97597442639434,70.74955537840475,-26.192370213716735,29.22053146989116
sc01,y2030,2030-01-09T05:00:00+01:00,412.93307750580556,487.74647622050907,-85.35849962089064,-156.43502292936327,-68.60169431229522,-62.448944315660945,273.4660741499999,-5.290090047366117,72.76532521643891,87.6068238942714,84.64090829647638,-26.35274104722518,41.1788723335611
sc01,y2030,2030-01-09T07:00:00+01:00,402.19419729368275,506.3644716219168,40.247159615134215,-46.315393354730126,37.72938825933932,-51.419635535738145,323.31973049999993,-62.39967927762212,51.58440088012058,115.07674767217662,123.06676298419356,-19.651290961054197,83.13215346987943
sc01,y2030,2030-01-09T09:00:00+01:00,402.19419729368275,507.2176529361441,58.98466882444998,-27.286502712199123,50.75109613808734,-48.15833265624045,337.9984882999999,-68.09251307464626,52.22016783735126,120.8731243588671,129.79594045996035,-19.971330404230436,88.61253561264873
sc01,y2030,2030-01-09T11:00:00+01:00,410.1854604091206,471.0834788409505,40.80803326722238,-31.554668599240948,26.677289366141654,-41.81816302385002,335.4868259499999,-48.3429782464192,63.38996840948441,116.11412597441893,121.11471005130348,-23.685530123490032,76.39620904051559
