Scenario,Period,LoadLevel,CCGT,Coal_Subbituminous,Cogeneration,Hydro_UGH,Nuclear,Onshore_wind,PumpedStorage_Hydro,Pure_PumpedStorage_Hydro,Solar_PV
sc2015,y2030,2030-01-02T23:00:00+01:00,1287.3779652550004,0.0,417.43868299999997,119.7758564665063,1000.0,324.78024574499995,1553.2206693334936,0.0,0.0
sc2015,y2030,2030-01-03T01:00:00+01:00,1287.3779652550004,0.0,382.45782755000005,0.0,1000.0,319.60040424,931.421584115,0.0,0.0
sc2015,y2030,2030-01-03T03:00:00+01:00,1287.3779652550004,0.0,379.98758155,0.0,1000.0,383.11279952999996,302.93210209499966,0.0,0.0
sc2015,y2030,2030-01-03T05:00:00+01:00,1287.3779652550004,0.0,378.87592459999996,103.163914055,1000.0,449.6130277599999,0.0,0.0,0.0
sc2015,y2030,2030-01-03T07:00:00+01:00,1287.3779652550004,0.0,384.157879,0.0,1000.0,523.8201899149999,239.95618634349935,0.0,0.6858652665000463
sc2015,y2030,2030-01-03T09:00:00+01:00,1287.3779652550004,0.0,391.0649295499999,0.0,1000.0,565.119302975,422.1847579729998,0.0,277.15628210700004
sc2015,y2030,2030-01-03T11:00:00+01:00,811.1957878721358,0.0,386.8833141499999,0.0,1000.0,553.5449403599999,205.72018462786468,0.0,1525.6072027500002
sc2015,y2030,2030-01-03T13:00:00+01:00,602.4639947520302,0.0,381.7670014999999,0.0,1000.0,508.141047255,0.0,0.0,1921.9023336
sc2015,y2030,2030-01-03T15:00:00+01:00,590.4679304520304,0.0,376.64862449999987,0.0,1000.0,582.6972553399999,0.0,0.0,1690.57026825
sc2015,y2030,2030-01-03T17:00:00+01:00,805.4792956880991,0.0,374.16706044999984,0.0,1000.0,685.442411665,520.8420227519014,0.0,601.1291033550001
sc2015,y2030,2030-01-03T19:00:00+01:00,805.4792956880991,0.0,377.92101149999985,263.2059789157646,1000.0,818.9454945499999,1426.8431375131374,0.0,0.7017648630000608
sc2015,y2030,2030-01-03T21:00:00+01:00,805.4792956880991,0.0,380.82497239999987,1006.1290277064077,1000.0,860.4400730499999,883.4627596554949,0.0,0.0
sc2015,y2030,2030-01-03T23:00:00+01:00,805.4792956880991,0.0,378.0652271999999,231.11958956887247,1000.0,857.7454387999998,1330.9154823930294,0.0,0.0
sc2015,y2030,2030-01-04T01:00:00+01:00,805.4792956880991,0.0,360.2471109499999,630.0,1000.0,856.0420950999999,211.21098928190273,0.0,0.0
sc2015,y2030,2030-01-04T03:00:00+01:00,805.4792956880991,0.0,362.32563964999986,0.0,1000.0,850.68074925,278.3462247619025,0.0,0.0
sc2015,y2030,2030-01-04T05:00:00+01:00,805.4792956880991,0.0,363.6929128999999,88.9332330119029,1000.0,870.5065576499998,0.0,0.0,0.0
sc2015,y2030,2030-01-04T07:00:00+01:00,805.4792956880991,0.0,365.3815039499999,0.0,1000.0,861.7804098499998,216.0737733604029,0.0,0.674642011500061
sc2015,y2030,2030-01-04T09:00:00+01:00,805.4792956880991,0.0,369.7440652499999,0.0,1000.0,818.5824870499998,285.9389670179026,0.0,262.27924103400005
sc2015,y2030,2030-01-04T11:00:00+01:00,581.2822097938413,0.0,370.7532193999999,0.0,1000.0,707.9768163699998,0.0,0.0,1473.16158
sc2015,y2030,2030-01-04T13:00:00+01:00,578.2850975938413,0.0,366.9798355999999,0.0,1000.0,636.2688227649999,0.0,0.0,1891.9655622000002
sc2015,y2030,2030-01-04T15:00:00+01:00,572.8627065938413,0.0,363.7268669499999,0.0,1000.0,591.9539533699998,0.0,0.0,1668.4900839000004
sc2015,y2030,2030-01-04T17:00:00+01:00,1232.6535562800018,0.0,364.78022539999995,0.0,1000.0,549.0631908099999,0.0,0.0,600.3107415900002
sc2015,y2030,2030-01-04T19:00:00+01:00,1695.3828725300011,0.0,377.86491975,0.0,1000.0,622.7537649099999,741.2313225720003,0.0,0.8043328980002623
sc2015,y2030,2030-01-04T21:00:00+01:00,1695.3828725300011,0.0,381.28417070000006,275.30224227826585,1000.0,568.5958003899998,853.7086984117354,0.0,0.0
sc2015,y2030,2030-01-04T23:00:00+01:00,1695.3828725300011,0.0,381.8619589000001,630.0,1000.0,403.77631775999987,421.6927404000007,0.0,0.0
sc2015,y2030,2030-01-05T01:00:00+01:00,1695.3828725300011,0.0,367.6476697500001,0.0,1000.0,236.38785742999977,441.0727548600003,0.0,0.0
sc2015,y2030,2030-01-05T03:00:00+01:00,1695.3828725300011,0.0,364.03565660000015,0.0,1000.0,193.3854003999998,0.0,0.0,0.0
sc2015,y2030,2030-01-05T05:00:00+01:00,1628.7449090200023,0.0,365.2762250500001,0.0,1000.0,177.6224867199998,0.0,0.0,0.0
sc2015,y2030,2030-01-05T07:00:00+01:00,1695.3828725300011,0.0,377.40671800000007,0.0,1000.0,214.56550664499983,359.26136042599944,0.0,0.6652893090002622
sc2015,y2030,2030-01-05T09:00:00+01:00,1695.3828725300011,0.0,412.57755955000005,0.0,1000.0,265.90318022999986,897.6551564539992,0.0,227.35061721600024
sc2015,y2030,2030-01-05T11:00:00+01:00,1695.3828725300011,0.0,414.45058440000014,0.0,1000.0,237.75611746499985,267.5617856949997,0.0,1287.6453145500004
sc2015,y2030,2030-01-05T13:00:00+01:00,1354.9859804350003,0.0,409.4059525000001,0.0,1000.0,212.8342389349998,0.0,0.0,1690.61859105
sc2015,y2030,2030-01-05T15:00:00+01:00,1229.066664075,0.0,408.1033841,0.0,1000.0,225.1066934049998,0.0,0.0,1536.154563
sc2015,y2030,2030-01-05T17:00:00+01:00,1695.3828725300011,0.0,412.1165105500001,295.6414071750315,1000.0,232.59023779499978,40.72520819996717,0.0,557.7970716300003
sc2015,y2030,2030-01-05T19:00:00+01:00,1695.3828725300011,0.0,419.9191080500002,251.66803725225094,1000.0,283.94187333499974,980.925655622749,0.0,0.6444015900003639
sc2015,y2030,2030-01-05T21:00:00+01:00,1695.3828725300011,0.0,419.7072689500001,679.8529194292832,1000.0,296.13055676499977,619.8999499157164,0.0,0.0
sc2015,y2030,2030-01-05T23:00:00+01:00,1695.3828725300011,0.0,415.33331845000015,0.0,1000.0,326.2043530449997,1006.8877465349992,0.0,0.0
sc2015,y2030,2030-01-06T01:00:00+01:00,1695.3828725300011,0.0,379.19026650000023,0.0,1000.0,419.3996132099998,303.1517087399989,0.0,0.0
sc2015,y2030,2030-01-06T03:00:00+01:00,1380.6481379200006,0.0,370.8042572500002,0.0,1000.0,484.99232215999984,0.0,0.0,0.0
sc2015,y2030,2030-01-06T05:00:00+01:00,1144.7298760250003,0.0,369.6432708000002,0.0,1000.0,542.6128221849998,0.0,0.0,0.0
sc2015,y2030,2030-01-06T07:00:00+01:00,1234.5191703035002,0.0,374.6691818000003,0.0,1000.0,559.1017513849998,0.0,0.0,0.6503249715003638
sc2015,y2030,2030-01-06T09:00:00+01:00,1303.814777273,0.0,396.55722820000017,0.0,1000.0,546.85722056,0.0,0.0,168.80391140700036
sc2015,y2030,2030-01-06T11:00:00+01:00,1138.7744606699998,0.0,398.71541015000025,0.0,1000.0,388.0134042799999,0.0,0.0,1002.7069561500006
sc2015,y2030,2030-01-06T13:00:00+01:00,939.759955565,0.0,397.97724770000025,0.0,1000.0,296.31206059499993,0.0,0.0,1329.6062395500003
sc2015,y2030,2030-01-06T15:00:00+01:00,914.9542583422354,0.0,396.3538598500003,0.0,1000.0,300.87758123,0.0,0.0,1242.3595017000002
sc2015,y2030,2030-01-06T17:00:00+01:00,1511.4102025449995,0.0,397.1827799500003,0.0,1000.0,268.90497517499995,0.0,0.0,434.9610969600003
sc2015,y2030,2030-01-06T19:00:00+01:00,2119.665711877976,0.0,402.44523025000035,416.3035988145233,1000.0,291.9838912299999,0.0,0.0,0.6316195575003132
sc2015,y2030,2030-01-06T21:00:00+01:00,2119.665711877976,0.0,406.2558425500004,630.0,1000.0,410.7851599549999,25.025914377024062,0.0,0.0
sc2015,y2030,2030-01-06T23:00:00+01:00,2119.665711877976,0.0,406.3219710500004,0.0,1000.0,442.17136884999985,461.0112282020238,0.0,0.0
sc2015,y2030,2030-01-07T01:00:00+01:00,1936.4404655449994,0.0,386.68791820000047,0.0,1000.0,370.7565740149999,0.0,0.0,0.0
sc2015,y2030,2030-01-07T03:00:00+01:00,1641.049743954999,0.0,384.15446220000047,0.0,1000.0,224.56218175499995,0.0,0.0,0.0
sc2015,y2030,2030-01-07T05:00:00+01:00,1741.3467109099988,0.0,385.97630680000043,0.0,1000.0,121.17478084999993,0.0,0.0,0.0
sc2015,y2030,2030-01-07T07:00:00+01:00,2308.3097439345,0.0,400.1506626500004,190.2755959999983,1000.0,131.61823471999995,0.0,0.0,0.5932734555003132
sc2015,y2030,2030-01-07T09:00:00+01:00,2308.3097439345,0.0,440.69386035000036,657.5751952295975,1000.0,197.95092094999993,411.12991406090106,0.0,125.42636287500031
sc2015,y2030,2030-01-07T11:00:00+01:00,2308.3097439345,0.0,451.2810457000004,165.93157340873523,1000.0,107.64576106999993,674.0843388867632,0.0,847.1212269000004
sc2015,y2030,2030-01-07T13:00:00+01:00,2308.3097439345,0.0,452.31262240000035,20.93955805209183,1000.0,68.03603029399994,227.47093596940655,0.0,1365.74323335
sc2015,y2030,2030-01-07T15:00:00+01:00,2308.3097439345,0.0,448.8404828000003,0.0,1000.0,53.54364381549994,0.0,0.0,1296.81845055
sc2015,y2030,2030-01-07T17:00:00+01:00,2308.3097439345,0.0,452.1153045000003,0.0,1000.0,62.87015070749994,712.8885998429992,0.0,463.02826216500017
sc2015,y2030,2030-01-07T19:00:00+01:00,2308.3097439345,0.0,456.9736518000003,805.5217901945657,1000.0,125.92180532499992,907.6439261764335,0.0,0.6949062195001129
sc2015,y2030,2030-01-07T21:00:00+01:00,2308.3097439345,0.0,456.3639738000002,1010.0,1000.0,139.78590919999994,590.5745677654994,200.0,0.0
sc2015,y2030,2030-01-07T23:00:00+01:00,2308.3097439345,0.0,451.8285102500002,275.8128000585917,1000.0,145.1332926749999,808.8551274319077,0.0,0.0
sc2015,y2030,2030-01-08T01:00:00+01:00,2308.3097439345,0.0,421.1388200500002,163.7853731904999,1000.0,185.3573442249999,0.0,0.0,0.0
sc2015,y2030,2030-01-08T03:00:00+01:00,1955.2432480249997,0.0,417.08718390000024,0.0,1000.0,251.60625949499996,0.0,0.0,0.0
sc2015,y2030,2030-01-08T05:00:00+01:00,1878.0423179649993,0.0,417.5136382000002,0.0,1000.0,298.23879410499984,0.0,0.0,0.0
sc2015,y2030,2030-01-08T07:00:00+01:00,2308.3097439345,0.0,430.06275535000015,307.70215588149995,1000.0,332.7943399599999,0.0,0.0,0.6546895740001129
sc2015,y2030,2030-01-08T09:00:00+01:00,2308.3097439345,0.0,455.8235563000002,375.35017933099954,1000.0,330.7279881499999,800.0,0.0,177.71735403450012
sc2015,y2030,2030-01-08T11:00:00+01:00,2308.3097439345,0.0,458.24304915000016,79.92194670111199,1000.0,350.8051093599998,312.63045900438823,0.0,1102.5817203000001
sc2015,y2030,2030-01-08T13:00:00+01:00,2031.182356755,0.0,459.9470156500002,0.0,1000.0,345.2762220449999,0.0,0.0,1544.7568728000003
sc2015,y2030,2030-01-08T15:00:00+01:00,1760.0533407550004,0.0,456.5932526500002,0.0,1000.0,397.98215569499985,0.0,0.0,1448.8576329
sc2015,y2030,2030-01-08T17:00:00+01:00,2308.3097439345,0.0,461.5667732000002,0.0,1000.0,334.4976840749998,351.5095886805001,0.0,543.82786671
sc2015,y2030,2030-01-08T19:00:00+01:00,2308.3097439345,0.0,466.83520290000024,637.9676284569994,1000.0,442.8973843399998,800.0,0.0,1.1061136184999516
sc2015,y2030,2030-01-08T21:00:00+01:00,2308.3097439345,0.0,467.2637927000003,900.4711228175058,1000.0,638.0419761699999,448.0963601279944,0.0,0.0
sc2015,y2030,2030-01-08T23:00:00+01:00,2308.3097439345,0.0,458.8948672500003,0.0,1000.0,838.0173632999998,414.02736022550016,0.0,0.0
sc2015,y2030,2030-01-09T01:00:00+01:00,1881.8124001700003,0.0,430.1623396000002,0.0,1000.0,790.5610807199998,0.0,0.0,0.0
sc2015,y2030,2030-01-09T03:00:00+01:00,1644.3594534200006,0.0,423.6122692500002,0.0,1000.0,584.4983323599997,0.0,0.0,0.0
sc2015,y2030,2030-01-09T05:00:00+01:00,1666.0555516599993,0.0,422.93560850000017,0.0,1000.0,534.9756976199998,0.0,0.0,0.0
sc2015,y2030,2030-01-09T07:00:00+01:00,2231.7674624712045,0.0,434.1669242500002,126.71638234929603,1000.0,599.8005053149998,0.0,0.0,0.6624834944999516
sc2015,y2030,2030-01-09T09:00:00+01:00,2231.7674624712045,0.0,463.01170660000014,770.7178152487288,1000.0,582.5715988699999,158.31756636606644,0.0,246.69014714399998
sc2015,y2030,2030-01-09T11:00:00+01:00,2134.5588083899997,0.0,463.4870632500002,0.0,1000.0,568.7493806099998,0.0,0.0,1375.1523693000001
sc2015,y2030,2030-01-09T13:00:00+01:00,1453.9255569099987,0.0,462.1683364500002,0.0,1000.0,537.1816674899998,0.0,0.0,1816.69153755
sc2015,y2030,2030-01-09T15:00:00+01:00,1233.7828363600001,0.0,461.9716592500002,0.0,1000.0,521.4047921199998,0.0,0.0,1670.1564244500003
sc2015,y2030,2030-01-09T17:00:00+01:00,2148.601012205,0.0,462.9712749000001,0.0,1000.0,511.43604073499984,0.0,0.0,655.9475080800003
sc2015,y2030,2030-01-09T19:00:00+01:00,2231.7674624712045,0.0,467.1469110000001,798.4340115868337,1000.0,566.2641736249999,358.15544695146184,0.0,1.463387065500133
sc2015,y2030,2030-01-09T21:00:00+01:00,2231.7674624712045,0.0,464.2650879000001,379.80113409379567,1000.0,635.947700385,800.0,0.0,0.0
sc2015,y2030,2030-01-09T23:00:00+01:00,2231.7674624712045,0.0,452.5444637500001,0.0,1000.0,602.1740177699999,686.099415248797,0.0,0.0
sc2015,y2030,2030-01-10T01:00:00+01:00,2188.6039978400013,0.0,408.9456153,0.0,1000.0,603.0117279899998,0.0,0.0,0.0
sc2015,y2030,2030-01-10T03:00:00+01:00,1572.0953220550005,0.0,408.3090302999999,0.0,1000.0,663.2989388049999,0.0,0.0,0.0
sc2015,y2030,2030-01-10T05:00:00+01:00,1343.3277624900009,0.0,410.99951494999993,0.0,1000.0,714.9437727599999,0.0,0.0,0.0
sc2015,y2030,2030-01-10T07:00:00+01:00,1428.473517083501,0.0,410.78397429999984,0.0,1000.0,826.2056496999996,0.0,0.0,0.5882853465001332
sc2015,y2030,2030-01-10T09:00:00+01:00,1428.473517083501,0.0,421.7005922999998,0.0,1000.0,819.3364260499995,258.11935593700025,0.0,269.0128791195001
sc2015,y2030,2030-01-10T11:00:00+01:00,1196.8446239050013,0.0,419.3063691999997,0.0,1000.0,612.8129369549998,0.0,0.0,1456.1253108
sc2015,y2030,2030-01-10T13:00:00+01:00,802.8589471100022,0.0,414.3910758499997,0.0,1000.0,426.9390050699998,0.0,0.0,1831.9838391000003
sc2015,y2030,2030-01-10T15:00:00+01:00,834.4631307450022,0.0,411.59766134999967,0.0,1000.0,354.5049960749997,0.0,0.0,1635.4837527000004
sc2015,y2030,2030-01-10T17:00:00+01:00,1290.80165619353,0.0,410.68972864999967,352.13694568147247,1000.0,401.29111089999975,0.0,0.0,618.7586462850003
sc2015,y2030,2030-01-10T19:00:00+01:00,1290.80165619353,0.0,411.96716969999966,0.0,1000.0,637.9442433349998,1422.281933155472,0.0,0.958029066000319
sc2015,y2030,2030-01-10T21:00:00+01:00,1290.80165619353,0.0,412.5395480999997,294.57084723418143,1000.0,784.2642922499998,1220.1150862222917,0.0,0.0
sc2015,y2030,2030-01-10T23:00:00+01:00,1290.80165619353,0.0,403.8349260499997,630.0,1000.0,871.3582296499999,448.5207194664729,0.0,0.0
sc2015,y2030,2030-01-11T01:00:00+01:00,1290.80165619353,0.0,389.4091535999997,0.0,1000.0,940.05046625,286.9857347364722,0.0,0.0
sc2015,y2030,2030-01-11T03:00:00+01:00,924.8681660512829,0.0,382.6965024499997,0.0,1000.0,1043.9544549000002,11.478047078719259,0.0,0.0
sc2015,y2030,2030-01-11T05:00:00+01:00,624.1333097000017,0.0,376.6662777499996,0.0,1000.0,1220.8928117500002,0.0,0.0,0.0
sc2015,y2030,2030-01-11T07:00:00+01:00,670.3783333715014,0.0,375.76247364999966,0.0,1000.0,1294.4996147,0.0,0.0,0.580179658500319
sc2015,y2030,2030-01-11T09:00:00+01:00,641.3401936040017,0.0,386.1999622499996,0.0,1000.0,1354.9404063,0.0,0.0,216.36710853600033
sc2015,y2030,2030-01-11T11:00:00+01:00,517.5457475054632,0.0,385.49746224999956,0.0,1000.0,1267.88835405,0.0,0.0,1260.8962578000003
sc2015,y2030,2030-01-11T13:00:00+01:00,516.7635492554632,0.0,381.52320144999953,0.0,1000.0,1138.7972115000002,0.0,0.0,1701.5693653500005
sc2015,y2030,2030-01-11T15:00:00+01:00,508.7693422054631,0.0,378.73135299999956,0.0,1000.0,992.2956589500002,0.0,0.0,1585.1303316000008
sc2015,y2030,2030-01-11T17:00:00+01:00,917.6100157500014,0.0,378.78651944999956,0.0,1000.0,862.2830357500001,0.0,0.0,600.8207760600005
sc2015,y2030,2030-01-11T19:00:00+01:00,1495.4914419000006,0.0,398.6467902499995,0.0,1000.0,798.4495181,829.1527884660006,0.0,1.521685614000491
sc2015,y2030,2030-01-11T21:00:00+01:00,1495.4914419000006,0.0,404.85646599999944,287.4525422824861,1000.0,719.3836368899999,1003.122425407515,0.0,0.0
sc2015,y2030,2030-01-11T23:00:00+01:00,1495.4914419000006,0.0,405.2743071999995,0.0,1000.0,623.200543755,1060.662688755001,0.0,0.0
sc2015,y2030,2030-01-12T01:00:00+01:00,1495.4914419000006,0.0,391.1291361999995,0.0,1000.0,660.5344952749999,256.750681255001,0.0,0.0
sc2015,y2030,2030-01-12T03:00:00+01:00,1240.3450606750014,0.0,392.49470104999943,0.0,1000.0,745.9948978150002,0.0,0.0,0.0
sc2015,y2030,2030-01-12T05:00:00+01:00,1131.706009930001,0.0,392.49576879999944,0.0,1000.0,851.23922285,0.0,0.0,0.0
sc2015,y2030,2030-01-12T07:00:00+01:00,1495.4914419000006,0.0,410.97645174999946,399.01308462100013,1000.0,936.3645412500001,0.0,0.0,0.530610309000491
sc2015,y2030,2030-01-12T09:00:00+01:00,1495.4914419000006,0.0,450.7787108999994,369.6685014855003,1000.0,1037.8531323,800.0,0.0,175.2709973145005
sc2015,y2030,2030-01-12T11:00:00+01:00,1495.4914419000006,0.0,456.14544349999943,0.0,1000.0,1025.8180291500003,317.2425960500001,0.0,1195.9706926500005
sc2015,y2030,2030-01-12T13:00:00+01:00,1099.4451414000002,0.0,451.15725934999955,0.0,1000.0,1045.1412112,0.0,0.0,1665.6060201000003
sc2015,y2030,2030-01-12T15:00:00+01:00,996.5515830400011,0.0,450.5052277499995,0.0,1000.0,1065.09267595,0.0,0.0,1443.1001058000002
sc2015,y2030,2030-01-12T17:00:00+01:00,1495.4914419000006,0.0,452.3862962499994,0.0,1000.0,998.5086764000004,568.4869469600004,0.0,443.3651286900001
sc2015,y2030,2030-01-12T19:00:00+01:00,1495.4914419000006,0.0,459.0128877999994,380.827320719327,1000.0,1157.1151418000002,1010.4192633246735,0.0,0.9034716060002077
sc2015,y2030,2030-01-12T21:00:00+01:00,1495.4914419000006,0.0,460.0093003499994,372.46956447598575,1000.0,1270.01055305,997.8587999740156,0.0,0.0
sc2015,y2030,2030-01-12T23:00:00+01:00,1495.4914419000006,0.0,449.19191074999947,0.0,1000.0,1350.3888474000003,622.1313428400016,0.0,0.0
sc2015,y2030,2030-01-13T01:00:00+01:00,1316.9167586600024,0.0,413.6297790999994,0.0,1000.0,1318.8909436000004,0.0,0.0,0.0
sc2015,y2030,2030-01-13T03:00:00+01:00,1019.1146728100018,0.0,411.77939024999944,0.0,1000.0,1202.2677213000002,0.0,0.0,0.0
sc2015,y2030,2030-01-13T05:00:00+01:00,1036.3216393500018,0.0,410.7090903499994,0.0,1000.0,1161.5270819000002,0.0,0.0,0.0
sc2015,y2030,2030-01-13T07:00:00+01:00,1495.4914419000006,0.0,421.68265424999936,297.77706490350045,1000.0,1146.9648864500002,0.0,0.0,0.5387159865002077
sc2015,y2030,2030-01-13T09:00:00+01:00,1495.4914419000006,0.0,456.0943345499994,287.6724739570004,1000.0,1164.7522664,800.0,0.0,176.9348441430002
sc2015,y2030,2030-01-13T11:00:00+01:00,1495.4914419000006,0.0,455.58224764999943,0.0,1000.0,1012.0237344000002,328.9921137500004,0.0,1193.36565225
sc2015,y2030,2030-01-13T13:00:00+01:00,1126.9631145000005,0.0,450.8953077999995,0.0,1000.0,1016.2820947500002,0.0,0.0,1678.1642131500007
sc2015,y2030,2030-01-13T15:00:00+01:00,913.1379305723312,0.0,449.26494399999933,0.0,1000.0,1099.4527559,0.0,0.0,1488.5951073
sc2015,y2030,2030-01-13T17:00:00+01:00,1495.4914419000006,0.0,452.70149224999943,0.0,1000.0,1005.0288542500002,365.52614285000016,0.0,542.5069525800008
sc2015,y2030,2030-01-13T19:00:00+01:00,1495.4914419000006,0.0,463.4412217499995,380.61892195295184,1000.0,943.6246966500003,1210.5048979290486,0.0,1.3486605180006266
sc2015,y2030,2030-01-13T21:00:00+01:00,1495.4914419000006,0.0,461.4229846499994,991.7190888671832,1000.0,961.7750838500003,670.7153457776224,39.12835670519532,0.0
sc2015,y2030,2030-01-13T23:00:00+01:00,1495.4914419000006,0.0,451.5438513999994,0.0,1000.0,970.4034992500004,985.2218310300004,0.0,0.0
sc2015,y2030,2030-01-14T01:00:00+01:00,1495.4914419000006,0.0,412.4573323499994,0.0,1000.0,1067.8152339000005,88.77422645000058,0.0,0.0
sc2015,y2030,2030-01-14T03:00:00+01:00,1077.723426490001,0.0,408.6615971499994,0.0,1000.0,1134.7622408000004,0.0,0.0,0.0
sc2015,y2030,2030-01-14T05:00:00+01:00,1100.6345589900006,0.0,405.74845369999935,0.0,1000.0,1095.9064495500008,0.0,0.0,0.0
sc2015,y2030,2030-01-14T07:00:00+01:00,1495.4914419000006,0.0,429.48012669999935,0.0,1000.0,875.6305514500008,555.6975408144999,0.0,0.5165812455006265
sc2015,y2030,2030-01-14T09:00:00+01:00,1495.4914419000006,0.0,460.9417197999993,450.17823621167645,1000.0,790.4493857500006,997.0027553853239,0.0,143.09113440300064
sc2015,y2030,2030-01-14T11:00:00+01:00,1495.4914419000006,0.0,461.7491427999994,57.066662073993356,1000.0,731.6281676900006,697.9133482860057,0.0,1018.3484247000007
sc2015,y2030,2030-01-14T13:00:00+01:00,1495.4914419000006,0.0,460.45760764999943,0.0,1000.0,817.3398836000007,0.0,0.0,1534.7744154000006
sc2015,y2030,2030-01-14T15:00:00+01:00,1243.1816463000002,0.0,455.2533133999993,0.0,1000.0,906.8073328500006,0.0,0.0,1410.4248612000006
sc2015,y2030,2030-01-14T17:00:00+01:00,1495.4914419000006,0.0,452.20136409999935,0.0,1000.0,916.7621226000007,559.6402557749991,0.0,536.6839565250006
sc2015,y2030,2030-01-14T19:00:00+01:00,1495.4914419000006,0.0,458.89799929999936,381.2699877891331,1000.0,1008.1981910500008,1169.3136225018663,0.0,1.2024465090005458
sc2015,y2030,2030-01-14T21:00:00+01:00,1495.4914419000006,0.0,459.8252935999994,895.2535218326168,1000.0,1203.8872947500006,568.1622402673847,0.0,0.0
sc2015,y2030,2030-01-14T23:00:00+01:00,1495.4914419000006,0.0,447.23474819999933,51.58029413650505,1000.0,1345.8372887000005,556.0622997434958,0.0,0.0
sc2015,y2030,2030-01-15T01:00:00+01:00,1233.1943315100004,0.0,407.4954143999994,0.0,1000.0,1405.7614917000008,0.0,0.0,0.0
sc2015,y2030,2030-01-15T03:00:00+01:00,814.9901794100017,0.0,399.9158316499994,0.0,1000.0,1397.1051529500007,0.0,0.0,0.0
sc2015,y2030,2030-01-15T05:00:00+01:00,862.1144898000016,0.0,396.7226562999994,0.0,1000.0,1341.8023176000006,0.0,0.0,0.0
