Scenario,Period,LoadLevel,ESS1
sc01,y2030,2030-01-08T09:00:00+01:00,0.0
sc01,y2030,2030-01-08T11:00:00+01:00,0.0
sc01,y2030,2030-01-08T13:00:00+01:00,0.047239648555836095
sc01,y2030,2030-01-08T15:00:00+01:00,0.019319732018238035
sc01,y2030,2030-01-08T17:00:00+01:00,0.0
sc01,y2030,2030-01-08T19:00:00+01:00,0.0
sc01,y2030,2030-01-08T21:00:00+01:00,0.0
sc01,y2030,2030-01-08T23:00:00+01:00,0.08374096730467664
sc01,y2030,2030-01-09T01:00:00+01:00,0.222
sc01,y2030,2030-01-09T03:00:00+01:00,0.20678600822317025
sc01,y2030,2030-01-09T05:00:00+01:00,0.0
sc01,y2030,2030-01-09T07:00:00+01:00,0.0
sc01,y2030,2030-01-09T09:00:00+01:00,0.0
sc01,y2030,2030-01-09T11:00:00+01:00,0.0
sc01,y2030,2030-01-09T13:00:00+01:00,0.0663155952746642
sc01,y2030,2030-01-09T15:00:00+01:00,0.016548976158361053
sc01,y2030,2030-01-09T17:00:00+01:00,0.0
sc01,y2030,2030-01-09T19:00:00+01:00,0.0
sc01,y2030,2030-01-09T21:00:00+01:00,0.0
sc01,y2030,2030-01-09T23:00:00+01:00,0.0
sc01,y2030,2030-01-10T01:00:00+01:00,0.1596722559753165
sc01,y2030,2030-01-10T03:00:00+01:00,0.222
sc01,y2030,2030-01-10T05:00:00+01:00,0.007920315450285497
sc01,y2030,2030-01-10T07:00:00+01:00,0.0
sc01,y2030,2030-01-10T09:00:00+01:00,0.0
sc01,y2030,2030-01-10T11:00:00+01:00,0.0
sc01,y2030,2030-01-10T13:00:00+01:00,0.0
sc01,y2030,2030-01-10T15:00:00+01:00,0.0
sc01,y2030,2030-01-10T17:00:00+01:00,0.0
sc01,y2030,2030-01-10T19:00:00+01:00,0.0
sc01,y2030,2030-01-10T21:00:00+01:00,0.0
sc01,y2030,2030-01-10T23:00:00+01:00,0.0
sc01,y2030,2030-01-11T01:00:00+01:00,0.1429352914743376
sc01,y2030,2030-01-11T03:00:00+01:00,0.222
sc01,y2030,2030-01-11T05:00:00+01:00,0.04761693273563668
sc01,y2030,2030-01-11T07:00:00+01:00,0.0
sc01,y2030,2030-01-11T09:00:00+01:00,0.0
sc01,y2030,2030-01-11T11:00:00+01:00,0.0
sc01,y2030,2030-01-11T13:00:00+01:00,0.0
sc01,y2030,2030-01-11T15:00:00+01:00,0.0
sc01,y2030,2030-01-11T17:00:00+01:00,0.0
sc01,y2030,2030-01-11T19:00:00+01:00,0.0
sc01,y2030,2030-01-11T21:00:00+01:00,0.0
sc01,y2030,2030-01-11T23:00:00+01:00,0.0
sc01,y2030,2030-01-12T01:00:00+01:00,0.14942062989215274
sc01,y2030,2030-01-12T03:00:00+01:00,0.222
sc01,y2030,2030-01-12T05:00:00+01:00,0.019883708556552804
sc01,y2030,2030-01-12T07:00:00+01:00,0.0
sc01,y2030,2030-01-12T09:00:00+01:00,0.0
sc01,y2030,2030-01-12T11:00:00+01:00,0.0
sc01,y2030,2030-01-12T13:00:00+01:00,0.07920412177529593
sc01,y2030,2030-01-12T15:00:00+01:00,0.045380177624713774
sc01,y2030,2030-01-12T17:00:00+01:00,0.0
sc01,y2030,2030-01-12T19:00:00+01:00,0.0
sc01,y2030,2030-01-12T21:00:00+01:00,0.0
sc01,y2030,2030-01-12T23:00:00+01:00,0.0
sc01,y2030,2030-01-13T01:00:00+01:00,0.12831992980523801
sc01,y2030,2030-01-13T03:00:00+01:00,0.18577464381984032
sc01,y2030,2030-01-13T05:00:00+01:00,0.13728045607492276
sc01,y2030,2030-01-13T07:00:00+01:00,0.0
sc01,y2030,2030-01-13T09:00:00+01:00,0.0
sc01,y2030,2030-01-13T11:00:00+01:00,0.0
sc01,y2030,2030-01-13T13:00:00+01:00,0.06461755705061145
sc01,y2030,2030-01-13T15:00:00+01:00,0.05447740214043212
sc01,y2030,2030-01-13T17:00:00+01:00,0.0
sc01,y2030,2030-01-13T19:00:00+01:00,0.0
sc01,y2030,2030-01-13T21:00:00+01:00,0.0
sc01,y2030,2030-01-13T23:00:00+01:00,0.0
sc01,y2030,2030-01-14T01:00:00+01:00,0.10950382123040969
sc01,y2030,2030-01-14T03:00:00+01:00,0.222
sc01,y2030,2030-01-14T05:00:00+01:00,0.220444595196205
sc01,y2030,2030-01-14T07:00:00+01:00,0.04315471852193432
sc01,y2030,2030-01-14T09:00:00+01:00,0.0
sc01,y2030,2030-01-14T11:00:00+01:00,0.0
sc01,y2030,2030-01-14T13:00:00+01:00,0.007910953462313419
sc01,y2030,2030-01-14T15:00:00+01:00,0.0
sc01,y2030,2030-01-14T17:00:00+01:00,0.0
sc01,y2030,2030-01-14T19:00:00+01:00,0.0
sc01,y2030,2030-01-14T21:00:00+01:00,0.0
sc01,y2030,2030-01-14T23:00:00+01:00,0.057810433473047255
sc01,y2030,2030-01-15T01:00:00+01:00,0.20170942603756117
sc01,y2030,2030-01-15T03:00:00+01:00,0.222
sc01,y2030,2030-01-15T05:00:00+01:00,0.0
sc01,y2030,2030-01-15T07:00:00+01:00,0.0
sc01,y2030,2030-01-15T09:00:00+01:00,0.0
sc01,y2030,2030-01-15T11:00:00+01:00,0.0
sc01,y2030,2030-01-15T13:00:00+01:00,0.03262248405038337
sc01,y2030,2030-01-15T15:00:00+01:00,0.0
sc01,y2030,2030-01-15T17:00:00+01:00,0.0
sc01,y2030,2030-01-15T19:00:00+01:00,0.0
sc01,y2030,2030-01-15T21:00:00+01:00,0.0
sc01,y2030,2030-01-15T23:00:00+01:00,0.14161268073722108
sc01,y2030,2030-01-16T01:00:00+01:00,0.222
sc01,y2030,2030-01-16T03:00:00+01:00,0.1967990657113016
sc01,y2030,2030-01-16T05:00:00+01:00,0.0
sc01,y2030,2030-01-16T07:00:00+01:00,0.0
sc01,y2030,2030-01-16T09:00:00+01:00,0.0
sc01,y2030,2030-01-16T11:00:00+01:00,0.0
sc01,y2030,2030-01-16T13:00:00+01:00,0.11579689711598894
sc01,y2030,2030-01-16T15:00:00+01:00,0.1589162579929686
sc01,y2030,2030-01-16T17:00:00+01:00,0.0
sc01,y2030,2030-01-16T19:00:00+01:00,0.0
sc01,y2030,2030-01-16T21:00:00+01:00,0.0
sc01,y2030,2030-01-16T23:00:00+01:00,0.06342498320402767
sc01,y2030,2030-01-17T01:00:00+01:00,0.222
sc01,y2030,2030-01-17T03:00:00+01:00,0.20703037740063723
sc01,y2030,2030-01-17T05:00:00+01:00,0.0
sc01,y2030,2030-01-17T07:00:00+01:00,0.0
sc01,y2030,2030-01-17T09:00:00+01:00,0.0
sc01,y2030,2030-01-17T11:00:00+01:00,0.0
sc01,y2030,2030-01-17T13:00:00+01:00,0.10156173668886223
sc01,y2030,2030-01-17T15:00:00+01:00,0.08736438564989789
sc01,y2030,2030-01-17T17:00:00+01:00,0.0
sc01,y2030,2030-01-17T19:00:00+01:00,0.0
sc01,y2030,2030-01-17T21:00:00+01:00,0.0
sc01,y2030,2030-01-17T23:00:00+01:00,0.0
sc01,y2030,2030-01-18T01:00:00+01:00,0.16075757765169385
sc01,y2030,2030-01-18T03:00:00+01:00,0.222
sc01,y2030,2030-01-18T05:00:00+01:00,0.0
sc01,y2030,2030-01-18T07:00:00+01:00,0.0
sc01,y2030,2030-01-18T09:00:00+01:00,0.0
sc01,y2030,2030-01-18T11:00:00+01:00,0.0
sc01,y2030,2030-01-18T13:00:00+01:00,0.0
sc01,y2030,2030-01-18T15:00:00+01:00,0.0
sc01,y2030,2030-01-18T17:00:00+01:00,0.0
sc01,y2030,2030-01-18T19:00:00+01:00,0.0
sc01,y2030,2030-01-18T21:00:00+01:00,0.0
sc01,y2030,2030-01-18T23:00:00+01:00,0.022376027893102057
sc01,y2030,2030-01-19T01:00:00+01:00,0.16522119587062942
sc01,y2030,2030-01-19T03:00:00+01:00,0.21882524648538204
sc01,y2030,2030-01-19T05:00:00+01:00,0.07130614182234168
sc01,y2030,2030-01-19T07:00:00+01:00,0.0
sc01,y2030,2030-01-19T09:00:00+01:00,0.0
sc01,y2030,2030-01-19T11:00:00+01:00,0.0
sc01,y2030,2030-01-19T13:00:00+01:00,0.04451489722815477
sc01,y2030,2030-01-19T15:00:00+01:00,0.028901278804240038
sc01,y2030,2030-01-19T17:00:00+01:00,0.0
sc01,y2030,2030-01-19T19:00:00+01:00,0.0
sc01,y2030,2030-01-19T21:00:00+01:00,0.0
sc01,y2030,2030-01-19T23:00:00+01:00,0.0
sc01,y2030,2030-01-20T01:00:00+01:00,0.11609869865215285
sc01,y2030,2030-01-20T03:00:00+01:00,0.222
sc01,y2030,2030-01-20T05:00:00+01:00,0.13759118340833734
sc01,y2030,2030-01-20T07:00:00+01:00,0.0
sc01,y2030,2030-01-20T09:00:00+01:00,0.0
sc01,y2030,2030-01-20T11:00:00+01:00,0.0
sc01,y2030,2030-01-20T13:00:00+01:00,0.05899829857767186
sc01,y2030,2030-01-20T15:00:00+01:00,0.060518964432283384
sc01,y2030,2030-01-20T17:00:00+01:00,0.0
sc01,y2030,2030-01-20T19:00:00+01:00,0.0
sc01,y2030,2030-01-20T21:00:00+01:00,0.0
sc01,y2030,2030-01-20T23:00:00+01:00,0.0
sc01,y2030,2030-01-21T01:00:00+01:00,0.0029856640101161014
sc01,y2030,2030-01-21T03:00:00+01:00,0.15357033205072135
sc01,y2030,2030-01-21T05:00:00+01:00,0.222
sc01,y2030,2030-01-21T07:00:00+01:00,0.14442100742217368
sc01,y2030,2030-01-21T09:00:00+01:00,0.0
sc01,y2030,2030-01-21T11:00:00+01:00,0.0
sc01,y2030,2030-01-21T13:00:00+01:00,0.04972152733312259
sc01,y2030,2030-01-21T15:00:00+01:00,0.05839053961076184
sc01,y2030,2030-01-21T17:00:00+01:00,0.0
sc01,y2030,2030-01-21T19:00:00+01:00,0.0
sc01,y2030,2030-01-21T21:00:00+01:00,0.0
sc01,y2030,2030-01-21T23:00:00+01:00,0.07206168043518002
sc01,y2030,2030-01-22T01:00:00+01:00,0.20682391289337812
sc01,y2030,2030-01-22T03:00:00+01:00,0.21647813025132223
sc01,y2030,2030-01-22T05:00:00+01:00,0.0
sc01,y2030,2030-01-22T07:00:00+01:00,0.0
sc01,y2030,2030-01-22T09:00:00+01:00,0.0
sc01,y2030,2030-01-22T11:00:00+01:00,0.0
sc01,y2030,2030-01-22T13:00:00+01:00,0.07340581413193112
sc01,y2030,2030-01-22T15:00:00+01:00,0.05716216505593253
sc01,y2030,2030-01-22T17:00:00+01:00,0.0
sc01,y2030,2030-01-22T19:00:00+01:00,0.0
sc01,y2030,2030-01-22T21:00:00+01:00,0.0
sc01,y2030,2030-01-22T23:00:00+01:00,0.03178215666517736
sc01,y2030,2030-01-23T01:00:00+01:00,0.17926545311410175
sc01,y2030,2030-01-23T03:00:00+01:00,0.222
sc01,y2030,2030-01-23T05:00:00+01:00,0.0
sc01,y2030,2030-01-23T07:00:00+01:00,0.0
sc01,y2030,2030-01-23T09:00:00+01:00,0.0
sc01,y2030,2030-01-23T11:00:00+01:00,0.0
sc01,y2030,2030-01-23T13:00:00+01:00,0.10602226048636171
sc01,y2030,2030-01-23T15:00:00+01:00,0.09621996766043345
sc01,y2030,2030-01-23T17:00:00+01:00,0.0
sc01,y2030,2030-01-23T19:00:00+01:00,0.0
sc01,y2030,2030-01-23T21:00:00+01:00,0.0
sc01,y2030,2030-01-23T23:00:00+01:00,0.05408241130314709
sc01,y2030,2030-01-24T01:00:00+01:00,0.17330104722084985
sc01,y2030,2030-01-24T03:00:00+01:00,0.22188273232308248
sc01,y2030,2030-01-24T05:00:00+01:00,0.0
sc01,y2030,2030-01-24T07:00:00+01:00,0.0
sc01,y2030,2030-01-24T09:00:00+01:00,0.0
sc01,y2030,2030-01-24T11:00:00+01:00,0.0
sc01,y2030,2030-01-24T13:00:00+01:00,0.03417334176611471
sc01,y2030,2030-01-24T15:00:00+01:00,0.02380478227201256
sc01,y2030,2030-01-24T17:00:00+01:00,0.0
sc01,y2030,2030-01-24T19:00:00+01:00,0.0
sc01,y2030,2030-01-24T21:00:00+01:00,0.0
sc01,y2030,2030-01-24T23:00:00+01:00,0.008231220015390072
sc01,y2030,2030-01-25T01:00:00+01:00,0.15143773078684195
sc01,y2030,2030-01-25T03:00:00+01:00,0.21114602103797506
sc01,y2030,2030-01-25T05:00:00+01:00,0.0
sc01,y2030,2030-01-25T07:00:00+01:00,0.0
sc01,y2030,2030-01-25T09:00:00+01:00,0.0
sc01,y2030,2030-01-25T11:00:00+01:00,0.0
sc01,y2030,2030-01-25T13:00:00+01:00,0.01309053710293953
sc01,y2030,2030-01-25T15:00:00+01:00,0.0
sc01,y2030,2030-01-25T17:00:00+01:00,0.0
sc01,y2030,2030-01-25T19:00:00+01:00,0.0
sc01,y2030,2030-01-25T21:00:00+01:00,0.0
sc01,y2030,2030-01-25T23:00:00+01:00,0.0821559855838268
sc01,y2030,2030-01-26T01:00:00+01:00,0.19406820294754112
sc01,y2030,2030-01-26T03:00:00+01:00,0.22188632258541788
sc01,y2030,2030-01-26T05:00:00+01:00,0.0
sc01,y2030,2030-01-26T07:00:00+01:00,0.0
sc01,y2030,2030-01-26T09:00:00+01:00,0.0
sc01,y2030,2030-01-26T11:00:00+01:00,0.0
sc01,y2030,2030-01-26T13:00:00+01:00,0.0009159916271766592
sc01,y2030,2030-01-26T15:00:00+01:00,0.0035250300628589352
sc01,y2030,2030-01-26T17:00:00+01:00,0.0
sc01,y2030,2030-01-26T19:00:00+01:00,0.0
sc01,y2030,2030-01-26T21:00:00+01:00,0.0
sc01,y2030,2030-01-26T23:00:00+01:00,0.0
sc01,y2030,2030-01-27T01:00:00+01:00,0.06499192370895719
sc01,y2030,2030-01-27T03:00:00+01:00,0.176038651473137
sc01,y2030,2030-01-27T05:00:00+01:00,0.18233586798773765
sc01,y2030,2030-01-27T07:00:00+01:00,0.0
sc01,y2030,2030-01-27T09:00:00+01:00,0.0
sc01,y2030,2030-01-27T11:00:00+01:00,0.0
sc01,y2030,2030-01-27T13:00:00+01:00,0.08648129068384164
sc01,y2030,2030-01-27T15:00:00+01:00,0.1407972675379818
sc01,y2030,2030-01-27T17:00:00+01:00,0.0
sc01,y2030,2030-01-27T19:00:00+01:00,0.0
sc01,y2030,2030-01-27T21:00:00+01:00,0.0
sc01,y2030,2030-01-27T23:00:00+01:00,0.0
sc01,y2030,2030-01-28T01:00:00+01:00,0.10854317393654953
sc01,y2030,2030-01-28T03:00:00+01:00,0.16332135719004598
sc01,y2030,2030-01-28T05:00:00+01:00,0.13924508802161598
sc01,y2030,2030-01-28T07:00:00+01:00,1.0081585811349408e-05
sc01,y2030,2030-01-28T09:00:00+01:00,0.0
sc01,y2030,2030-01-28T11:00:00+01:00,0.0
sc01,y2030,2030-01-28T13:00:00+01:00,0.01213008135178657
sc01,y2030,2030-01-28T15:00:00+01:00,0.0657100493406713
sc01,y2030,2030-01-28T17:00:00+01:00,0.0
sc01,y2030,2030-01-28T19:00:00+01:00,0.0
sc01,y2030,2030-01-28T21:00:00+01:00,0.0
sc01,y2030,2030-01-28T23:00:00+01:00,0.015068793844598315
sc01,y2030,2030-01-29T01:00:00+01:00,0.15095481062047011
sc01,y2030,2030-01-29T03:00:00+01:00,0.21563255567735579
sc01,y2030,2030-01-29T05:00:00+01:00,0.0
sc01,y2030,2030-01-29T07:00:00+01:00,0.0
sc01,y2030,2030-01-29T09:00:00+01:00,0.0
sc01,y2030,2030-01-29T11:00:00+01:00,0.0
sc01,y2030,2030-01-29T13:00:00+01:00,0.004127334424947449
sc01,y2030,2030-01-29T15:00:00+01:00,0.062150582337090816
sc01,y2030,2030-01-29T17:00:00+01:00,0.0
sc01,y2030,2030-01-29T19:00:00+01:00,0.0
sc01,y2030,2030-01-29T21:00:00+01:00,0.0
sc01,y2030,2030-01-29T23:00:00+01:00,0.11452646119614096
sc01,y2030,2030-01-30T01:00:00+01:00,0.222
sc01,y2030,2030-01-30T03:00:00+01:00,0.222
sc01,y2030,2030-01-30T05:00:00+01:00,0.0
sc01,y2030,2030-01-30T07:00:00+01:00,0.0
sc01,y2030,2030-01-30T09:00:00+01:00,0.0
sc01,y2030,2030-01-30T11:00:00+01:00,0.0
sc01,y2030,2030-01-30T13:00:00+01:00,0.0
sc01,y2030,2030-01-30T15:00:00+01:00,0.0
sc01,y2030,2030-01-30T17:00:00+01:00,0.0
sc01,y2030,2030-01-30T19:00:00+01:00,0.0
sc01,y2030,2030-01-30T21:00:00+01:00,0.0
sc01,y2030,2030-01-30T23:00:00+01:00,0.09992500923766616
sc01,y2030,2030-01-31T01:00:00+01:00,0.222
sc01,y2030,2030-01-31T03:00:00+01:00,0.222
sc01,y2030,2030-01-31T05:00:00+01:00,0.0
sc01,y2030,2030-01-31T07:00:00+01:00,0.0
sc01,y2030,2030-01-31T09:00:00+01:00,0.0
sc01,y2030,2030-01-31T11:00:00+01:00,0.0
sc01,y2030,2030-01-31T13:00:00+01:00,0.06618953669023346
sc01,y2030,2030-01-31T15:00:00+01:00,0.033533739360111614
sc01,y2030,2030-01-31T17:00:00+01:00,0.0
sc01,y2030,2030-01-31T19:00:00+01:00,0.0
sc01,y2030,2030-01-31T21:00:00+01:00,0.0
sc01,y2030,2030-01-31T23:00:00+01:00,0.08382518189388763
sc01,y2030,2030-02-01T01:00:00+01:00,0.222
sc01,y2030,2030-02-01T03:00:00+01:00,0.20524103090921406
sc01,y2030,2030-02-01T05:00:00+01:00,0.0
sc01,y2030,2030-02-01T07:00:00+01:00,0.0
sc01,y2030,2030-02-01T09:00:00+01:00,0.0
sc01,y2030,2030-02-01T11:00:00+01:00,0.0
sc01,y2030,2030-02-01T13:00:00+01:00,0.039350395880855565
sc01,y2030,2030-02-01T15:00:00+01:00,0.04229977476324984
sc01,y2030,2030-02-01T17:00:00+01:00,0.0
sc01,y2030,2030-02-01T19:00:00+01:00,0.0
sc01,y2030,2030-02-01T21:00:00+01:00,0.0
sc01,y2030,2030-02-01T23:00:00+01:00,0.07858483077992007
sc01,y2030,2030-02-02T01:00:00+01:00,0.1974792301820617
sc01,y2030,2030-02-02T03:00:00+01:00,0.222
sc01,y2030,2030-02-02T05:00:00+01:00,0.009048367128975165
sc01,y2030,2030-02-02T07:00:00+01:00,0.0
sc01,y2030,2030-02-02T09:00:00+01:00,0.0
sc01,y2030,2030-02-02T11:00:00+01:00,0.0
sc01,y2030,2030-02-02T13:00:00+01:00,0.0
sc01,y2030,2030-02-02T15:00:00+01:00,0.031057539292939834
sc01,y2030,2030-02-02T17:00:00+01:00,0.0
sc01,y2030,2030-02-02T19:00:00+01:00,0.0
sc01,y2030,2030-02-02T21:00:00+01:00,0.0
sc01,y2030,2030-02-02T23:00:00+01:00,0.04331058470532338
sc01,y2030,2030-02-03T01:00:00+01:00,0.20288272803010574
sc01,y2030,2030-02-03T03:00:00+01:00,0.222
sc01,y2030,2030-02-03T05:00:00+01:00,0.222
sc01,y2030,2030-02-03T07:00:00+01:00,0.0
sc01,y2030,2030-02-03T09:00:00+01:00,0.0
sc01,y2030,2030-02-03T11:00:00+01:00,0.0
sc01,y2030,2030-02-03T13:00:00+01:00,0.02072504027467248
sc01,y2030,2030-02-03T15:00:00+01:00,0.05150419031369413
sc01,y2030,2030-02-03T17:00:00+01:00,0.0
sc01,y2030,2030-02-03T19:00:00+01:00,0.0
sc01,y2030,2030-02-03T21:00:00+01:00,0.0
sc01,y2030,2030-02-03T23:00:00+01:00,0.1589709129439617
sc01,y2030,2030-02-04T01:00:00+01:00,0.222
sc01,y2030,2030-02-04T03:00:00+01:00,0.222
sc01,y2030,2030-02-04T05:00:00+01:00,0.222
sc01,y2030,2030-02-04T07:00:00+01:00,0.16302083920836896
sc01,y2030,2030-02-04T09:00:00+01:00,0.0
sc01,y2030,2030-02-04T11:00:00+01:00,0.020739478895306033
sc01,y2030,2030-02-04T13:00:00+01:00,0.14908914614100588
sc01,y2030,2030-02-04T15:00:00+01:00,0.222
sc01,y2030,2030-02-04T17:00:00+01:00,0.0
sc01,y2030,2030-02-04T19:00:00+01:00,0.0
sc01,y2030,2030-02-04T21:00:00+01:00,0.0
sc01,y2030,2030-02-04T23:00:00+01:00,0.14617938313971035
sc01,y2030,2030-02-05T01:00:00+01:00,0.222
sc01,y2030,2030-02-05T03:00:00+01:00,0.21350690939619155
sc01,y2030,2030-02-05T05:00:00+01:00,0.0
sc01,y2030,2030-02-05T07:00:00+01:00,0.0
sc01,y2030,2030-02-05T09:00:00+01:00,0.0
sc01,y2030,2030-02-05T11:00:00+01:00,0.0
sc01,y2030,2030-02-05T13:00:00+01:00,0.03444227637195235
sc01,y2030,2030-02-05T15:00:00+01:00,0.06946549785988343
sc01,y2030,2030-02-05T17:00:00+01:00,0.0
sc01,y2030,2030-02-05T19:00:00+01:00,0.0
sc01,y2030,2030-02-05T21:00:00+01:00,0.0
sc01,y2030,2030-02-05T23:00:00+01:00,0.09637612982522854
sc01,y2030,2030-02-06T01:00:00+01:00,0.19882431062119343
sc01,y2030,2030-02-06T03:00:00+01:00,0.2149413081814134
sc01,y2030,2030-02-06T05:00:00+01:00,0.0
sc01,y2030,2030-02-06T07:00:00+01:00,0.0
sc01,y2030,2030-02-06T09:00:00+01:00,0.0
sc01,y2030,2030-02-06T11:00:00+01:00,0.0
sc01,y2030,2030-02-06T13:00:00+01:00,0.09476963603087624
sc01,y2030,2030-02-06T15:00:00+01:00,0.09167374980596484
sc01,y2030,2030-02-06T17:00:00+01:00,0.0
sc01,y2030,2030-02-06T19:00:00+01:00,0.0
sc01,y2030,2030-02-06T21:00:00+01:00,0.0
sc01,y2030,2030-02-06T23:00:00+01:00,0.09400812210191607
sc01,y2030,2030-02-07T01:00:00+01:00,0.1894450490950625
sc01,y2030,2030-02-07T03:00:00+01:00,0.19739812488159791
sc01,y2030,2030-02-07T05:00:00+01:00,0.0
sc01,y2030,2030-02-07T07:00:00+01:00,0.0
sc01,y2030,2030-02-07T09:00:00+01:00,0.0
sc01,y2030,2030-02-07T11:00:00+01:00,0.0
sc01,y2030,2030-02-07T13:00:00+01:00,0.0013318600673047085
sc01,y2030,2030-02-07T15:00:00+01:00,6.0262957082926095e-05
sc01,y2030,2030-02-07T17:00:00+01:00,0.0
sc01,y2030,2030-02-07T19:00:00+01:00,0.0
